Year,GeoAreaName,Age,Sex,Value
2018,Ireland,18+,FEMALE,0.32
2018,Ireland,18+,BOTHSEX,0.88
2018,Ireland,18+,MALE,1.46
2018,Ireland,ALLAGE,BOTHSEX,0.79
2019,Switzerland,18+,BOTHSEX,0.17
2020,Switzerland,18+,BOTHSEX,0.47
2019,Ireland,ALLAGE,BOTHSEX,0.86
2020,Ireland,18+,BOTHSEX,0.27
2020,Ireland,18+,FEMALE,0.42
2020,Ireland,ALLAGE,BOTHSEX,0.2
2021,Ireland,ALLAGE,BOTHSEX,0.38
2007,Italy,ALLAGE,BOTHSEX,0.09
2008,Italy,ALLAGE,BOTHSEX,0.12
2009,Italy,ALLAGE,BOTHSEX,0.23
2014,Italy,18+,FEMALE,0.04
2014,Italy,ALLAGE,BOTHSEX,0.03
2014,Italy,18+,MALE,0.03
2015,Italy,18+,FEMALE,0.24
2015,Italy,18+,MALE,0.07
2015,Italy,ALLAGE,BOTHSEX,0.14
2016,Italy,ALLAGE,BOTHSEX,0.11
2016,Italy,18+,FEMALE,0.23
2016,Italy,18+,MALE,0.04
2017,Italy,ALLAGE,BOTHSEX,0.36
2017,Italy,18+,MALE,0.12
2017,Italy,18+,FEMALE,0.71
2017,Italy,18+,BOTHSEX,0.43
2018,Italy,18+,MALE,0.16
2018,Italy,18+,BOTHSEX,0.45
2018,Italy,18+,FEMALE,0.72
2018,Italy,ALLAGE,BOTHSEX,0.38
2019,Italy,18+,MALE,0.36
2019,Italy,18+,FEMALE,1.16
2020,Switzerland,18+,MALE,0.23
2020,Switzerland,18+,FEMALE,0.69
2007,Tajikistan,ALLAGE,BOTHSEX,0.07
2019,Italy,18+,BOTHSEX,0.77
2019,Italy,ALLAGE,BOTHSEX,0.66
2020,Italy,18+,BOTHSEX,0.57
2020,Italy,18+,MALE,0.16
2020,Italy,18+,FEMALE,0.95
2020,Italy,ALLAGE,BOTHSEX,0.49
2021,Italy,ALLAGE,BOTHSEX,0.34
2008,Tajikistan,ALLAGE,BOTHSEX,0.07
2007,Türkiye,ALLAGE,BOTHSEX,0.01
2008,Türkiye,ALLAGE,BOTHSEX,0.01
2014,Türkiye,ALLAGE,BOTHSEX,0.01
2015,Türkiye,ALLAGE,BOTHSEX,0.03
2017,Türkiye,ALLAGE,BOTHSEX,0.14
2017,Türkiye,18+,MALE,0.06
2017,Türkiye,18+,FEMALE,0.04
2017,Türkiye,<18Y,FEMALE,0.69
2017,Türkiye,<18Y,MALE,0.07
2018,Türkiye,<18Y,MALE,0.04
2018,Türkiye,18+,FEMALE,0.07
2018,Türkiye,18+,MALE,0.04
2018,Türkiye,ALLAGE,BOTHSEX,0.05
2007,Ukraine,ALLAGE,BOTHSEX,1.08
2008,Ukraine,ALLAGE,BOTHSEX,0.88
2009,Ukraine,ALLAGE,BOTHSEX,0.73
2010,Ukraine,ALLAGE,BOTHSEX,0.05
2012,Ukraine,ALLAGE,BOTHSEX,1.8
2014,Ukraine,ALLAGE,BOTHSEX,0.03
2014,Ukraine,18+,FEMALE,0.04
2015,Ukraine,ALLAGE,BOTHSEX,0.12
2015,Ukraine,18+,FEMALE,0.14
2015,Ukraine,18+,MALE,0.11
2016,Ukraine,18+,FEMALE,0.24
2016,Ukraine,18+,MALE,0.11
2016,Ukraine,ALLAGE,BOTHSEX,0.16
2017,Ukraine,18+,MALE,0.15
2017,Ukraine,18+,FEMALE,0.54
2017,Ukraine,ALLAGE,BOTHSEX,0.3
2018,Ukraine,ALLAGE,BOTHSEX,2.45
2019,Ukraine,ALLAGE,BOTHSEX,2.84
2020,Ukraine,ALLAGE,BOTHSEX,3.71
2012,Uzbekistan,ALLAGE,BOTHSEX,4.29
2013,Uzbekistan,ALLAGE,BOTHSEX,3.32
2014,Uzbekistan,ALLAGE,BOTHSEX,2.72
2015,Uzbekistan,ALLAGE,BOTHSEX,1.12
2017,Uzbekistan,ALLAGE,BOTHSEX,1.13
2017,Uzbekistan,18+,FEMALE,2.93
2017,Uzbekistan,18+,MALE,0.39
2017,Uzbekistan,18+,BOTHSEX,1.68
2018,Uzbekistan,18+,BOTHSEX,1.01
2018,Uzbekistan,18+,FEMALE,1.95
2018,Uzbekistan,ALLAGE,BOTHSEX,0.67
2018,Uzbekistan,ALLAGE,BOTHSEX,0.67
