Year,GeoAreaName,Education level,Location,Quantile,Sex,Value
2017,France,UPPSEC,RURAL,_T,BOTHSEX,88
2017,France,UPPSEC,URBAN,_T,FEMALE,89
2017,France,LOWSEC,URBAN,_T,MALE,98
2017,France,LOWSEC,URBAN,_T,BOTHSEX,99
2017,France,LOWSEC,ALLAREA,_T,FEMALE,99
2017,France,LOWSEC,ALLAREA,_T,MALE,97
2017,France,LOWSEC,ALLAREA,_T,BOTHSEX,98
2018,France,LOWSEC,URBAN,_T,BOTHSEX,99
2018,France,LOWSEC,URBAN,_T,MALE,99
2018,France,UPPSEC,ALLAREA,_T,FEMALE,89
2018,France,UPPSEC,ALLAREA,_T,BOTHSEX,88
2018,France,UPPSEC,RURAL,_T,MALE,88
2018,France,UPPSEC,URBAN,_T,MALE,86
2018,France,UPPSEC,URBAN,_T,BOTHSEX,87
2018,France,PRIMAR,ALLAREA,_T,BOTHSEX,100
2018,France,PRIMAR,ALLAREA,_T,FEMALE,100
2018,France,PRIMAR,URBAN,_T,FEMALE,100
2018,France,PRIMAR,URBAN,_T,BOTHSEX,100
2018,France,PRIMAR,URBAN,_T,MALE,100
2018,France,PRIMAR,RURAL,_T,FEMALE,100
2018,France,PRIMAR,RURAL,_T,MALE,100
2018,France,UPPSEC,RURAL,_T,FEMALE,92
2018,France,LOWSEC,ALLAREA,_T,BOTHSEX,99
2018,France,LOWSEC,ALLAREA,_T,MALE,99
2018,France,LOWSEC,ALLAREA,_T,FEMALE,99
2018,France,UPPSEC,ALLAREA,_T,MALE,86
2018,France,PRIMAR,RURAL,_T,BOTHSEX,100
2018,France,UPPSEC,URBAN,_T,FEMALE,89
2018,France,UPPSEC,RURAL,_T,BOTHSEX,90
2018,France,PRIMAR,ALLAREA,_T,MALE,100
2018,France,LOWSEC,RURAL,_T,MALE,98
2018,France,LOWSEC,RURAL,_T,FEMALE,99
2018,France,LOWSEC,RURAL,_T,BOTHSEX,99
2018,France,LOWSEC,URBAN,_T,FEMALE,99
2019,France,LOWSEC,RURAL,_T,BOTHSEX,99
2019,France,LOWSEC,RURAL,_T,FEMALE,99
2019,France,LOWSEC,RURAL,_T,MALE,98
2019,France,PRIMAR,ALLAREA,_T,MALE,100
2019,France,UPPSEC,RURAL,_T,BOTHSEX,88
2019,France,UPPSEC,URBAN,_T,FEMALE,91
2019,France,PRIMAR,RURAL,_T,BOTHSEX,100
2019,France,LOWSEC,ALLAREA,_T,MALE,98
2019,France,LOWSEC,ALLAREA,_T,BOTHSEX,99
2019,France,UPPSEC,RURAL,_T,FEMALE,90
2019,France,PRIMAR,RURAL,_T,MALE,100
2019,France,PRIMAR,RURAL,_T,FEMALE,100
2019,France,PRIMAR,URBAN,_T,MALE,100
2019,France,PRIMAR,URBAN,_T,BOTHSEX,99
2019,France,PRIMAR,URBAN,_T,FEMALE,99
2019,France,PRIMAR,ALLAREA,_T,FEMALE,99
2019,France,PRIMAR,ALLAREA,_T,BOTHSEX,99
2019,France,LOWSEC,URBAN,_T,FEMALE,99
2019,France,UPPSEC,ALLAREA,_T,MALE,85
2019,France,UPPSEC,URBAN,_T,BOTHSEX,88
2019,France,UPPSEC,URBAN,_T,MALE,84
2019,France,UPPSEC,RURAL,_T,MALE,87
2019,France,UPPSEC,ALLAREA,_T,BOTHSEX,88
2019,France,UPPSEC,ALLAREA,_T,FEMALE,91
2019,France,LOWSEC,URBAN,_T,MALE,98
2019,France,LOWSEC,URBAN,_T,BOTHSEX,99
2019,France,LOWSEC,ALLAREA,_T,FEMALE,99
2020,France,UPPSEC,RURAL,_T,FEMALE,93
2020,France,LOWSEC,ALLAREA,_T,BOTHSEX,98
2020,France,LOWSEC,ALLAREA,_T,MALE,97
2020,France,LOWSEC,ALLAREA,_T,FEMALE,99
2020,France,LOWSEC,URBAN,_T,BOTHSEX,98
2020,France,UPPSEC,RURAL,_T,BOTHSEX,89
2020,France,PRIMAR,ALLAREA,_T,MALE,100
2020,France,LOWSEC,RURAL,_T,MALE,99
2020,France,LOWSEC,RURAL,_T,FEMALE,99
2020,France,LOWSEC,RURAL,_T,BOTHSEX,99
2020,France,LOWSEC,URBAN,_T,FEMALE,99
2020,France,PRIMAR,ALLAREA,_T,BOTHSEX,100
2020,France,LOWSEC,URBAN,_T,MALE,97
2020,France,UPPSEC,ALLAREA,_T,FEMALE,91
2020,France,UPPSEC,ALLAREA,_T,BOTHSEX,88
2020,France,UPPSEC,RURAL,_T,MALE,86
2020,France,UPPSEC,URBAN,_T,MALE,85
2020,France,UPPSEC,URBAN,_T,BOTHSEX,88
2020,France,UPPSEC,ALLAREA,_T,MALE,85
2020,France,PRIMAR,RURAL,_T,BOTHSEX,100
2020,France,UPPSEC,URBAN,_T,FEMALE,91
2020,France,PRIMAR,ALLAREA,_T,FEMALE,100
2020,France,PRIMAR,URBAN,_T,FEMALE,100
2020,France,PRIMAR,URBAN,_T,BOTHSEX,100
2020,France,PRIMAR,URBAN,_T,MALE,100
2020,France,PRIMAR,RURAL,_T,FEMALE,100
2020,France,PRIMAR,RURAL,_T,MALE,100
2021,France,PRIMAR,URBAN,_T,MALE,100
2021,France,PRIMAR,URBAN,_T,BOTHSEX,100
2021,France,PRIMAR,URBAN,_T,FEMALE,100
2021,France,PRIMAR,ALLAREA,_T,FEMALE,99
2021,France,PRIMAR,ALLAREA,_T,BOTHSEX,100
2021,France,LOWSEC,URBAN,_T,FEMALE,99
2021,France,LOWSEC,RURAL,_T,BOTHSEX,98
2021,France,UPPSEC,RURAL,_T,MALE,90
2021,France,UPPSEC,ALLAREA,_T,BOTHSEX,91
2021,France,UPPSEC,ALLAREA,_T,FEMALE,93
2021,France,LOWSEC,URBAN,_T,MALE,98
2021,France,LOWSEC,URBAN,_T,BOTHSEX,98
2021,France,LOWSEC,ALLAREA,_T,FEMALE,99
2021,France,LOWSEC,ALLAREA,_T,MALE,98
2021,France,UPPSEC,RURAL,_T,FEMALE,93
2021,France,PRIMAR,RURAL,_T,MALE,100
2021,France,PRIMAR,RURAL,_T,FEMALE,99
2021,France,LOWSEC,RURAL,_T,FEMALE,98
2021,France,LOWSEC,RURAL,_T,MALE,98
2021,France,PRIMAR,ALLAREA,_T,MALE,100
2021,France,UPPSEC,RURAL,_T,BOTHSEX,91
2021,France,UPPSEC,URBAN,_T,FEMALE,93
2021,France,PRIMAR,RURAL,_T,BOTHSEX,100
2021,France,UPPSEC,ALLAREA,_T,MALE,90
2021,France,UPPSEC,URBAN,_T,BOTHSEX,91
2021,France,UPPSEC,URBAN,_T,MALE,90
2021,France,LOWSEC,ALLAREA,_T,BOTHSEX,98
2000,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2000,Georgia,LOWSEC,ALLAREA,_T,FEMALE,97
2000,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2000,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2000,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2000,Georgia,UPPSEC,ALLAREA,_T,MALE,84
2000,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,86
2000,Georgia,UPPSEC,ALLAREA,_T,FEMALE,87
2000,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2001,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2001,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2001,Georgia,UPPSEC,ALLAREA,_T,FEMALE,88
2001,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,87
2001,Georgia,UPPSEC,ALLAREA,_T,MALE,85
2001,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2001,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2001,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2001,Georgia,LOWSEC,ALLAREA,_T,FEMALE,97
2002,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,87
2002,Georgia,UPPSEC,ALLAREA,_T,FEMALE,88
2002,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2002,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2002,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2002,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2002,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2002,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2002,Georgia,UPPSEC,ALLAREA,_T,MALE,86
2003,Georgia,UPPSEC,ALLAREA,_T,MALE,86
2003,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2003,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2003,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2003,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2003,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2003,Georgia,UPPSEC,ALLAREA,_T,FEMALE,89
2003,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,88
2003,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2004,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2004,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2004,Georgia,UPPSEC,ALLAREA,_T,MALE,87
2004,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,88
2004,Georgia,UPPSEC,ALLAREA,_T,FEMALE,89
2004,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2004,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2004,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2004,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2005,Georgia,UPPSEC,ALLAREA,_T,FEMALE,79
2005,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,79
2005,Georgia,UPPSEC,ALLAREA,Q4,BOTHSEX,87
2005,Georgia,UPPSEC,URBAN,_T,BOTHSEX,90
2005,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,98
2005,Georgia,PRIMAR,ALLAREA,_T,FEMALE,98
2005,Georgia,PRIMAR,ALLAREA,Q3,BOTHSEX,99
2005,Georgia,PRIMAR,ALLAREA,Q5,BOTHSEX,99
2005,Georgia,PRIMAR,ALLAREA,Q4,BOTHSEX,99
2005,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2005,Georgia,PRIMAR,ALLAREA,Q2,BOTHSEX,99
2005,Georgia,LOWSEC,ALLAREA,Q1,BOTHSEX,90
2005,Georgia,LOWSEC,ALLAREA,Q2,BOTHSEX,92
2005,Georgia,PRIMAR,ALLAREA,Q1,BOTHSEX,95
2005,Georgia,LOWSEC,RURAL,_T,BOTHSEX,93
2005,Georgia,LOWSEC,ALLAREA,_T,FEMALE,97
2005,Georgia,LOWSEC,ALLAREA,_T,MALE,94
2005,Georgia,LOWSEC,URBAN,_T,BOTHSEX,98
2005,Georgia,LOWSEC,ALLAREA,Q4,BOTHSEX,98
2005,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,95
2005,Georgia,LOWSEC,ALLAREA,Q3,BOTHSEX,97
2005,Georgia,LOWSEC,ALLAREA,Q5,BOTHSEX,99
2005,Georgia,UPPSEC,ALLAREA,Q3,BOTHSEX,77
2005,Georgia,UPPSEC,ALLAREA,Q2,BOTHSEX,68
2005,Georgia,UPPSEC,ALLAREA,Q1,BOTHSEX,60
2005,Georgia,UPPSEC,ALLAREA,_T,MALE,78
2005,Georgia,UPPSEC,RURAL,_T,BOTHSEX,67
2005,Georgia,UPPSEC,ALLAREA,Q5,BOTHSEX,93
2005,Georgia,PRIMAR,URBAN,_T,BOTHSEX,99
2005,Georgia,PRIMAR,RURAL,_T,BOTHSEX,97
2006,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,89
2006,Georgia,UPPSEC,ALLAREA,_T,FEMALE,90
2006,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2006,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2006,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2006,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2006,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2006,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2006,Georgia,UPPSEC,ALLAREA,_T,MALE,88
2007,Georgia,UPPSEC,ALLAREA,_T,MALE,88
2007,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2007,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2007,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2007,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2007,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2007,Georgia,UPPSEC,ALLAREA,_T,FEMALE,91
2007,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,90
2007,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,97
2008,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2008,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2008,Georgia,UPPSEC,ALLAREA,_T,MALE,88
2008,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,90
2008,Georgia,UPPSEC,ALLAREA,_T,FEMALE,91
2008,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2008,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2008,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2008,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2009,Georgia,UPPSEC,ALLAREA,_T,FEMALE,91
2009,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,90
2009,Georgia,UPPSEC,ALLAREA,_T,MALE,89
2009,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2009,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2009,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2009,Georgia,LOWSEC,ALLAREA,_T,FEMALE,98
2009,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2009,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2010,Georgia,UPPSEC,ALLAREA,_T,FEMALE,91
2010,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2010,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2010,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2010,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2010,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2010,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,90
2010,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2010,Georgia,UPPSEC,ALLAREA,_T,MALE,89
2011,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2011,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2011,Georgia,LOWSEC,ALLAREA,_T,MALE,97
2011,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2011,Georgia,UPPSEC,ALLAREA,_T,FEMALE,92
2011,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,91
2011,Georgia,UPPSEC,ALLAREA,_T,MALE,89
2011,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2011,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2012,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,91
2012,Georgia,UPPSEC,ALLAREA,_T,FEMALE,92
2012,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2012,Georgia,LOWSEC,ALLAREA,_T,MALE,98
2012,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2012,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2012,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2012,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2012,Georgia,UPPSEC,ALLAREA,_T,MALE,90
2013,Georgia,UPPSEC,ALLAREA,_T,FEMALE,96
2013,Georgia,LOWSEC,URBAN,Q5,BOTHSEX,100
2013,Georgia,UPPSEC,URBAN,Q5,BOTHSEX,100
2013,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,96
2013,Georgia,UPPSEC,RURAL,Q1,BOTHSEX,88
2013,Georgia,UPPSEC,RURAL,Q2,BOTHSEX,95
2013,Georgia,UPPSEC,RURAL,_T,MALE,95
2013,Georgia,UPPSEC,ALLAREA,Q3,FEMALE,100
2013,Georgia,UPPSEC,ALLAREA,Q1,FEMALE,92
2013,Georgia,UPPSEC,ALLAREA,Q4,BOTHSEX,97
2013,Georgia,UPPSEC,ALLAREA,Q2,MALE,100
2013,Georgia,UPPSEC,URBAN,_T,FEMALE,97
2013,Georgia,UPPSEC,ALLAREA,Q3,MALE,97
2013,Georgia,UPPSEC,RURAL,Q3,BOTHSEX,97
2013,Georgia,PRIMAR,RURAL,_T,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,Q5,FEMALE,99
2013,Georgia,PRIMAR,RURAL,Q4,BOTHSEX,100
2013,Georgia,PRIMAR,RURAL,Q1,BOTHSEX,100
2013,Georgia,PRIMAR,RURAL,_T,FEMALE,100
2013,Georgia,PRIMAR,RURAL,_T,MALE,99
2013,Georgia,PRIMAR,URBAN,_T,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,Q4,MALE,100
2013,Georgia,PRIMAR,ALLAREA,Q3,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,Q3,FEMALE,100
2013,Georgia,PRIMAR,ALLAREA,Q2,MALE,100
2013,Georgia,PRIMAR,ALLAREA,Q2,FEMALE,100
2013,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2013,Georgia,PRIMAR,ALLAREA,Q1,MALE,100
2013,Georgia,LOWSEC,RURAL,_T,FEMALE,99
2013,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2013,Georgia,LOWSEC,URBAN,_T,MALE,100
2013,Georgia,LOWSEC,ALLAREA,_T,MALE,99
2013,Georgia,PRIMAR,URBAN,Q5,BOTHSEX,100
2013,Georgia,LOWSEC,URBAN,_T,BOTHSEX,99
2013,Georgia,LOWSEC,URBAN,_T,FEMALE,98
2013,Georgia,LOWSEC,ALLAREA,Q5,FEMALE,98
2013,Georgia,LOWSEC,ALLAREA,Q3,FEMALE,100
2013,Georgia,LOWSEC,ALLAREA,Q2,MALE,93
2013,Georgia,LOWSEC,ALLAREA,Q2,FEMALE,100
2013,Georgia,LOWSEC,ALLAREA,Q1,FEMALE,96
2013,Georgia,LOWSEC,ALLAREA,Q2,BOTHSEX,97
2013,Georgia,LOWSEC,ALLAREA,Q1,MALE,100
2013,Georgia,UPPSEC,ALLAREA,Q1,BOTHSEX,89
2013,Georgia,UPPSEC,ALLAREA,Q2,BOTHSEX,93
2013,Georgia,UPPSEC,ALLAREA,Q4,FEMALE,100
2013,Georgia,UPPSEC,ALLAREA,Q4,MALE,93
2013,Georgia,UPPSEC,ALLAREA,Q1,MALE,85
2013,Georgia,UPPSEC,URBAN,_T,MALE,97
2013,Georgia,UPPSEC,RURAL,Q5,BOTHSEX,100
2013,Georgia,UPPSEC,ALLAREA,Q3,BOTHSEX,98
2013,Georgia,UPPSEC,URBAN,_T,BOTHSEX,97
2013,Georgia,UPPSEC,URBAN,Q4,BOTHSEX,97
2013,Georgia,UPPSEC,RURAL,_T,FEMALE,95
2013,Georgia,UPPSEC,ALLAREA,_T,MALE,96
2013,Georgia,UPPSEC,RURAL,Q4,BOTHSEX,97
2013,Georgia,UPPSEC,ALLAREA,Q5,FEMALE,100
2013,Georgia,PRIMAR,RURAL,Q3,BOTHSEX,100
2013,Georgia,UPPSEC,ALLAREA,Q5,BOTHSEX,100
2013,Georgia,UPPSEC,RURAL,_T,BOTHSEX,95
2013,Georgia,UPPSEC,ALLAREA,Q5,MALE,100
2013,Georgia,PRIMAR,URBAN,Q4,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2013,Georgia,PRIMAR,URBAN,_T,MALE,100
2013,Georgia,PRIMAR,URBAN,_T,FEMALE,99
2013,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2013,Georgia,PRIMAR,ALLAREA,Q4,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,Q3,MALE,100
2013,Georgia,PRIMAR,ALLAREA,Q4,FEMALE,100
2013,Georgia,PRIMAR,ALLAREA,Q5,BOTHSEX,99
2013,Georgia,PRIMAR,ALLAREA,Q2,BOTHSEX,98
2013,Georgia,PRIMAR,ALLAREA,Q1,BOTHSEX,100
2013,Georgia,PRIMAR,ALLAREA,Q1,FEMALE,100
2013,Georgia,LOWSEC,RURAL,Q3,BOTHSEX,100
2013,Georgia,LOWSEC,RURAL,_T,BOTHSEX,98
2013,Georgia,LOWSEC,RURAL,_T,MALE,97
2013,Georgia,LOWSEC,RURAL,Q1,BOTHSEX,100
2013,Georgia,LOWSEC,RURAL,Q2,BOTHSEX,95
2013,Georgia,LOWSEC,RURAL,Q4,BOTHSEX,100
2013,Georgia,LOWSEC,URBAN,Q4,BOTHSEX,100
2013,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,99
2013,Georgia,LOWSEC,ALLAREA,Q4,BOTHSEX,100
2013,Georgia,LOWSEC,ALLAREA,Q3,MALE,100
2013,Georgia,LOWSEC,ALLAREA,Q3,BOTHSEX,100
2013,Georgia,LOWSEC,ALLAREA,Q4,FEMALE,100
2013,Georgia,LOWSEC,ALLAREA,Q1,BOTHSEX,98
2013,Georgia,LOWSEC,ALLAREA,Q5,BOTHSEX,99
2013,Georgia,LOWSEC,ALLAREA,Q4,MALE,100
2014,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2014,Georgia,UPPSEC,ALLAREA,_T,MALE,90
2014,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,91
2014,Georgia,UPPSEC,ALLAREA,_T,FEMALE,92
2014,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2014,Georgia,LOWSEC,ALLAREA,_T,MALE,98
2014,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2014,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2014,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2015,Georgia,UPPSEC,ALLAREA,_T,FEMALE,92
2015,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,91
2015,Georgia,UPPSEC,ALLAREA,_T,MALE,90
2015,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2015,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2015,Georgia,PRIMAR,ALLAREA,_T,MALE,99
2015,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2015,Georgia,LOWSEC,ALLAREA,_T,MALE,98
2015,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2016,Georgia,UPPSEC,ALLAREA,Q2,MALE,96
2016,Georgia,UPPSEC,ALLAREA,Q4,BOTHSEX,98
2016,Georgia,UPPSEC,ALLAREA,Q3,FEMALE,89
2016,Georgia,UPPSEC,ALLAREA,Q3,BOTHSEX,91
2016,Georgia,UPPSEC,ALLAREA,Q1,MALE,94
2016,Georgia,UPPSEC,ALLAREA,Q2,BOTHSEX,96
2016,Georgia,UPPSEC,ALLAREA,Q1,BOTHSEX,90
2016,Georgia,LOWSEC,ALLAREA,Q1,BOTHSEX,100
2016,Georgia,LOWSEC,ALLAREA,_T,MALE,100
2016,Georgia,LOWSEC,ALLAREA,_T,FEMALE,100
2016,Georgia,LOWSEC,ALLAREA,Q1,MALE,100
2016,Georgia,LOWSEC,ALLAREA,Q2,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,_T,MALE,100
2016,Georgia,PRIMAR,ALLAREA,Q1,MALE,100
2016,Georgia,PRIMAR,ALLAREA,Q5,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,Q3,MALE,100
2016,Georgia,PRIMAR,ALLAREA,Q4,BOTHSEX,100
2016,Georgia,UPPSEC,ALLAREA,_T,MALE,96
2016,Georgia,UPPSEC,ALLAREA,Q5,FEMALE,99
2016,Georgia,UPPSEC,ALLAREA,Q5,MALE,97
2016,Georgia,UPPSEC,RURAL,_T,BOTHSEX,87
2016,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,95
2016,Georgia,UPPSEC,ALLAREA,_T,FEMALE,93
2016,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,100
2016,Georgia,LOWSEC,ALLAREA,Q4,BOTHSEX,100
2016,Georgia,LOWSEC,ALLAREA,Q3,MALE,100
2016,Georgia,LOWSEC,ALLAREA,Q3,BOTHSEX,100
2016,Georgia,LOWSEC,ALLAREA,Q1,FEMALE,100
2016,Georgia,LOWSEC,ALLAREA,Q2,FEMALE,100
2016,Georgia,LOWSEC,ALLAREA,Q2,MALE,100
2016,Georgia,LOWSEC,ALLAREA,Q5,MALE,100
2016,Georgia,LOWSEC,ALLAREA,Q5,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,Q2,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,Q1,FEMALE,100
2016,Georgia,PRIMAR,ALLAREA,Q1,BOTHSEX,100
2016,Georgia,LOWSEC,RURAL,_T,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,_T,FEMALE,100
2016,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2016,Georgia,PRIMAR,ALLAREA,Q2,FEMALE,100
2016,Georgia,PRIMAR,ALLAREA,Q2,MALE,100
2016,Georgia,PRIMAR,ALLAREA,Q3,BOTHSEX,100
2016,Georgia,UPPSEC,ALLAREA,Q5,BOTHSEX,98
2016,Georgia,PRIMAR,ALLAREA,Q5,MALE,100
2016,Georgia,PRIMAR,RURAL,_T,BOTHSEX,100
2017,Georgia,PRIMAR,ALLAREA,_T,FEMALE,99
2017,Georgia,PRIMAR,ALLAREA,_T,MALE,100
2017,Georgia,LOWSEC,ALLAREA,_T,FEMALE,99
2017,Georgia,LOWSEC,ALLAREA,_T,MALE,98
2017,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2017,Georgia,UPPSEC,ALLAREA,_T,FEMALE,93
2017,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,91
2017,Georgia,UPPSEC,ALLAREA,_T,MALE,90
2017,Georgia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2018,Georgia,UPPSEC,ALLAREA,_T,BOTHSEX,77
2018,Georgia,LOWSEC,URBAN,Q5,FEMALE,100
2018,Georgia,UPPSEC,ALLAREA,_T,FEMALE,81
2018,Georgia,UPPSEC,URBAN,Q3,MALE,77
2018,Georgia,UPPSEC,URBAN,Q3,FEMALE,86
2018,Georgia,UPPSEC,URBAN,Q5,BOTHSEX,92
2018,Georgia,UPPSEC,ALLAREA,Q1,BOTHSEX,54
2018,Georgia,UPPSEC,URBAN,Q1,BOTHSEX,57
2018,Georgia,UPPSEC,ALLAREA,Q2,BOTHSEX,69
2018,Georgia,UPPSEC,ALLAREA,Q4,FEMALE,89
2018,Georgia,UPPSEC,ALLAREA,Q4,MALE,77
2018,Georgia,UPPSEC,ALLAREA,Q1,FEMALE,52
2018,Georgia,UPPSEC,ALLAREA,Q4,BOTHSEX,84
2018,Georgia,UPPSEC,ALLAREA,Q2,MALE,70
2018,Georgia,UPPSEC,ALLAREA,Q3,MALE,79
2018,Georgia,UPPSEC,URBAN,_T,FEMALE,90
2018,Georgia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2018,Georgia,LOWSEC,ALLAREA,Q3,MALE,99
2018,Georgia,LOWSEC,ALLAREA,Q3,BOTHSEX,98
2018,Georgia,LOWSEC,ALLAREA,Q4,FEMALE,100
2018,Georgia,PRIMAR,URBAN,Q5,MALE,100
2018,Georgia,LOWSEC,ALLAREA,Q4,MALE,98
2018,Georgia,LOWSEC,ALLAREA,Q3,FEMALE,97
