Year,GeoAreaName,Age,Location,Sex,Value
2013,Poland,15-24,URBAN,FEMALE,7.29167
2013,Poland,55-64,RURAL,FEMALE,20.07083
2013,Poland,45-54,RURAL,FEMALE,18.54167
2013,Poland,25-44,RURAL,FEMALE,15.97083
2013,Poland,15-24,RURAL,FEMALE,8.75
2013,Poland,15+,RURAL,FEMALE,16.17917
2013,Poland,10+,RURAL,FEMALE,15.41667
2013,Poland,65+,ALLAREA,MALE,12.77917
2013,Poland,10+,URBAN,MALE,8.05417
2013,Poland,10+,URBAN,FEMALE,13.82083
2013,Poland,65+,URBAN,FEMALE,16.875
2013,Poland,55-64,ALLAREA,FEMALE,18.33333
2013,Poland,10+,ALLAREA,FEMALE,14.5125
2013,Poland,15+,ALLAREA,FEMALE,15
2013,Poland,15-24,ALLAREA,FEMALE,7.9875
2013,Poland,25-44,ALLAREA,FEMALE,13.8875
2013,Poland,45-54,ALLAREA,FEMALE,16.80417
2013,Poland,15+,URBAN,FEMALE,14.30417
2013,Poland,45-54,ALLAREA,MALE,9.58333
2013,Poland,25-44,ALLAREA,MALE,6.66667
2013,Poland,15-24,ALLAREA,MALE,4.58333
2013,Poland,15+,ALLAREA,MALE,8.47083
2013,Poland,10+,ALLAREA,MALE,8.19583
2013,Poland,65+,ALLAREA,FEMALE,17.3625
2013,Poland,55-64,ALLAREA,MALE,11.45833
2013,Poland,65+,RURAL,FEMALE,17.9875
2013,Poland,65+,URBAN,MALE,12.5
2013,Poland,55-64,URBAN,MALE,11.25
2013,Poland,55-64,RURAL,MALE,11.875
2013,Poland,45-54,RURAL,MALE,9.8625
2013,Poland,25-44,RURAL,MALE,7.15417
2013,Poland,15-24,RURAL,MALE,4.8625
2013,Poland,15+,RURAL,MALE,8.6125
2020,Switzerland,55-64,RURAL,FEMALE,17.30833
2020,Switzerland,55-64,URBAN,MALE,9.91667
2020,Switzerland,15-24,RURAL,MALE,6.91667
2020,Switzerland,65+,RURAL,FEMALE,16.69167
2020,Switzerland,65+,URBAN,MALE,11.1625
2020,Switzerland,45-54,RURAL,MALE,9.09583
2020,Switzerland,15+,RURAL,MALE,9.90417
2020,Switzerland,15+,URBAN,MALE,9.54583
2020,Switzerland,55-64,URBAN,FEMALE,14.39583
2020,Switzerland,25-44,RURAL,MALE,10.91667
2020,Switzerland,65+,URBAN,FEMALE,13.5
2020,Switzerland,25-44,URBAN,MALE,9.51667
2020,Switzerland,45-54,URBAN,MALE,9.1625
2020,Switzerland,55-64,ALLAREA,MALE,9.78333
2020,Switzerland,65+,ALLAREA,MALE,10.90417
2020,Switzerland,45-54,ALLAREA,MALE,9.21667
2020,Switzerland,15-24,RURAL,FEMALE,8.71667
2020,Switzerland,65+,ALLAREA,FEMALE,14.35417
2020,Switzerland,55-64,ALLAREA,FEMALE,15.64583
2020,Switzerland,15+,ALLAREA,MALE,9.4875
2020,Switzerland,45-54,ALLAREA,FEMALE,16.025
2020,Switzerland,15-24,ALLAREA,FEMALE,9.27083
2020,Switzerland,45-54,URBAN,FEMALE,15.8875
2020,Switzerland,65+,RURAL,MALE,10.97083
2020,Switzerland,15-24,URBAN,MALE,6.925
2020,Switzerland,15-24,URBAN,FEMALE,9.9625
2020,Switzerland,55-64,RURAL,MALE,10.44167
2020,Switzerland,15+,URBAN,FEMALE,13.56667
2020,Switzerland,25-44,URBAN,FEMALE,13.25833
2020,Switzerland,25-44,ALLAREA,MALE,9.76667
2020,Switzerland,45-54,RURAL,FEMALE,17.74167
2020,Switzerland,25-44,ALLAREA,FEMALE,14.42083
2020,Switzerland,15+,ALLAREA,FEMALE,14.2625
2020,Switzerland,15-24,ALLAREA,MALE,6.52083
2020,Switzerland,15+,RURAL,FEMALE,15.75417
2020,Switzerland,25-44,RURAL,FEMALE,15.79167
2006,Türkiye,15+,ALLAREA,FEMALE,18.71252
2006,Türkiye,55-64,ALLAREA,FEMALE,19.32009
2006,Türkiye,15+,URBAN,FEMALE,18.00868
2006,Türkiye,25-44,ALLAREA,MALE,2.23649
2006,Türkiye,65+,ALLAREA,FEMALE,14.76162
2006,Türkiye,45-54,ALLAREA,MALE,3.09674
2006,Türkiye,15-24,ALLAREA,FEMALE,14.58056
2006,Türkiye,15-24,ALLAREA,MALE,1.91838
2006,Türkiye,15+,ALLAREA,MALE,2.60198
2006,Türkiye,45-54,URBAN,FEMALE,21.54955
2006,Türkiye,55-64,URBAN,FEMALE,19.00664
2006,Türkiye,65+,URBAN,FEMALE,15.12864
2006,Türkiye,15+,URBAN,MALE,2.36568
2006,Türkiye,15+,RURAL,FEMALE,19.91868
2006,Türkiye,65+,ALLAREA,MALE,4.58573
2006,Türkiye,65+,RURAL,MALE,4.42477
2006,Türkiye,15-24,URBAN,FEMALE,12.3867
2006,Türkiye,25-44,URBAN,FEMALE,20.15448
2006,Türkiye,55-64,RURAL,MALE,4.18761
2006,Türkiye,25-44,ALLAREA,FEMALE,20.82132
2006,Türkiye,45-54,RURAL,FEMALE,20.69502
2006,Türkiye,25-44,RURAL,FEMALE,22.11396
2006,Türkiye,45-54,ALLAREA,FEMALE,21.2395
2006,Türkiye,25-44,RURAL,MALE,2.55776
2006,Türkiye,15-24,RURAL,MALE,2.378
2006,Türkiye,15+,RURAL,MALE,3.01602
2006,Türkiye,45-54,RURAL,MALE,3.46348
2006,Türkiye,15-24,URBAN,MALE,1.65953
2006,Türkiye,25-44,URBAN,MALE,2.07691
2006,Türkiye,55-64,URBAN,MALE,3.429
2006,Türkiye,45-54,URBAN,MALE,2.90636
2006,Türkiye,15-24,RURAL,FEMALE,18.3832
2006,Türkiye,55-64,ALLAREA,MALE,3.76777
2006,Türkiye,65+,RURAL,FEMALE,14.3185
2006,Türkiye,55-64,RURAL,FEMALE,19.72038
2006,Türkiye,65+,URBAN,MALE,4.75368
2015,Türkiye,45-54,ALLAREA,FEMALE,19.67189
2015,Türkiye,55-64,ALLAREA,FEMALE,18.13576
2015,Türkiye,65+,ALLAREA,FEMALE,12.56861
2015,Türkiye,15+,ALLAREA,MALE,2.94656
2015,Türkiye,25-44,ALLAREA,MALE,2.4399
2015,Türkiye,15-24,ALLAREA,MALE,2.09552
2015,Türkiye,15-24,ALLAREA,FEMALE,10.98668
2015,Türkiye,15+,ALLAREA,FEMALE,16.29195
2015,Türkiye,25-44,ALLAREA,FEMALE,18.2136
2015,Türkiye,45-54,ALLAREA,MALE,3.45306
2015,Türkiye,65+,ALLAREA,MALE,4.58972
2015,Türkiye,55-64,ALLAREA,MALE,4.3127
2004,North Macedonia,20-74,ALLAREA,FEMALE,19.30556
2004,North Macedonia,20-74,ALLAREA,MALE,6.73611
2009,North Macedonia,20-74,ALLAREA,FEMALE,16.94444
2009,North Macedonia,10+,ALLAREA,FEMALE,14.72222
2009,North Macedonia,20-74,ALLAREA,MALE,5.27778
2009,North Macedonia,10+,ALLAREA,MALE,4.93056
2015,North Macedonia,25-44,ALLAREA,FEMALE,15.27778
2015,North Macedonia,15-24,ALLAREA,FEMALE,4.72222
2015,North Macedonia,10+,ALLAREA,FEMALE,13.88889
2015,North Macedonia,10+,RURAL,FEMALE,16.25
2015,North Macedonia,65+,ALLAREA,MALE,7.84722
2015,North Macedonia,10+,ALLAREA,MALE,4.86111
2015,North Macedonia,25-44,ALLAREA,MALE,4.09722
2015,North Macedonia,15-24,ALLAREA,MALE,1.59722
2015,North Macedonia,10-14,ALLAREA,FEMALE,1.45833
2015,North Macedonia,10+,RURAL,MALE,5.34722
2015,North Macedonia,10+,URBAN,MALE,4.375
2015,North Macedonia,10+,URBAN,FEMALE,12.22222
2015,North Macedonia,45-64,ALLAREA,MALE,7.29167
2015,North Macedonia,10-14,ALLAREA,MALE,0.69444
2015,North Macedonia,65+,ALLAREA,FEMALE,14.30556
2015,North Macedonia,45-64,ALLAREA,FEMALE,19.375
2013,Poland,10+,RURAL,MALE,8.19583
2013,Poland,65+,RURAL,MALE,13.2625
2015,Portugal,55-64,ALLAREA,MALE,8.47867
2015,Portugal,45-54,ALLAREA,MALE,7.50581
2015,Portugal,25-44,ALLAREA,MALE,7.12583
2015,Portugal,15-24,ALLAREA,MALE,4.52753
2015,Portugal,15+,ALLAREA,MALE,7.29788
2015,Portugal,65+,ALLAREA,FEMALE,12.04737
2015,Portugal,65+,ALLAREA,FEMALE,12.04737
