Year,GeoAreaName,Education level,Location,Quantile,Value
2006,Kyrgyzstan,LOWSEC,ALLAREA,Q5,1.02516
2006,Kyrgyzstan,LOWSEC,ALLAREA,Q4,1.0118
2006,Kyrgyzstan,UPPSEC,RURAL,Q1,1.09807
2006,Kyrgyzstan,PRIMAR,ALLAREA,Q2,1.00174
2006,Kyrgyzstan,LOWSEC,URBAN,Q2,0.9899
2006,Kyrgyzstan,LOWSEC,URBAN,Q3,0.98031
2006,Kyrgyzstan,PRIMAR,ALLAREA,Q3,0.99827
2006,Kyrgyzstan,LOWSEC,RURAL,Q3,0.99698
2006,Kyrgyzstan,LOWSEC,RURAL,Q2,1.02345
2006,Kyrgyzstan,PRIMAR,RURAL,Q1,1.00307
2006,Kyrgyzstan,PRIMAR,RURAL,Q3,0.9961
2013,Montenegro,UPPSEC,ALLAREA,Q5,0.87067
2013,Montenegro,UPPSEC,URBAN,Q2,1.19431
2013,Montenegro,UPPSEC,URBAN,Q1,0
2013,Montenegro,UPPSEC,URBAN,Q3,0.99426
2013,Montenegro,UPPSEC,URBAN,_T,1.00173
2013,Montenegro,UPPSEC,RURAL,Q3,0
2013,Montenegro,UPPSEC,RURAL,Q2,0
2013,Montenegro,UPPSEC,ALLAREA,Q3,1.08047
2006,Kyrgyzstan,LOWSEC,RURAL,Q1,0.99779
2006,Kyrgyzstan,LOWSEC,URBAN,_T,1.00525
2006,Kyrgyzstan,PRIMAR,RURAL,_T,1.00018
2006,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00319
2006,Kyrgyzstan,UPPSEC,RURAL,Q4,1.00419
2006,Kyrgyzstan,UPPSEC,URBAN,Q5,1.0427
2006,Kyrgyzstan,UPPSEC,URBAN,Q4,1.01019
2006,Kyrgyzstan,UPPSEC,RURAL,Q5,0
2013,Montenegro,UPPSEC,RURAL,Q1,1.11962
2013,Montenegro,UPPSEC,RURAL,_T,1.10539
2013,Montenegro,LOWSEC,ALLAREA,Q1,1.04166
2013,Montenegro,PRIMAR,URBAN,_T,0.99646
2013,Montenegro,PRIMAR,RURAL,Q3,0
2013,Montenegro,PRIMAR,RURAL,Q1,1
2013,Montenegro,LOWSEC,RURAL,Q4,0
2013,Montenegro,PRIMAR,RURAL,_T,1
2006,Kyrgyzstan,UPPSEC,ALLAREA,Q5,1.04236
2007,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00651
2007,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00502
2007,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00408
2008,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00408
2008,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00402
2008,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00433
2009,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00325
2009,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00402
2009,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00408
2010,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00408
2010,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00402
2010,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00432
2011,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00539
2011,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00402
2011,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.0051
2012,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.01651
2012,Kyrgyzstan,PRIMAR,URBAN,Q3,0
2012,Kyrgyzstan,PRIMAR,RURAL,Q3,1
2012,Kyrgyzstan,PRIMAR,RURAL,Q1,1.00205
2012,Kyrgyzstan,LOWSEC,RURAL,Q4,1.11701
2012,Kyrgyzstan,LOWSEC,RURAL,Q5,0
2012,Kyrgyzstan,LOWSEC,RURAL,_T,1.0262
2012,Kyrgyzstan,PRIMAR,RURAL,Q2,1.00371
2012,Kyrgyzstan,LOWSEC,URBAN,Q2,0
2013,Montenegro,LOWSEC,URBAN,_T,1.00333
2013,Montenegro,LOWSEC,RURAL,Q5,1
2013,Montenegro,UPPSEC,RURAL,Q4,0
2013,Montenegro,UPPSEC,RURAL,Q5,0
2013,Montenegro,UPPSEC,URBAN,Q5,0.88822
2013,Montenegro,UPPSEC,URBAN,Q4,1.0305
2013,Montenegro,PRIMAR,ALLAREA,Q1,0.98952
2013,Montenegro,UPPSEC,ALLAREA,Q4,1.03338
2021,Romania,LOWSEC,ALLAREA,_T,1.01978
2000,Serbia,LOWSEC,ALLAREA,_T,0.99796
2000,Serbia,PRIMAR,ALLAREA,_T,0.999
2000,Serbia,UPPSEC,ALLAREA,_T,1.1568
2001,Serbia,UPPSEC,ALLAREA,_T,1.15372
2001,Serbia,PRIMAR,ALLAREA,_T,0.999
2001,Serbia,LOWSEC,ALLAREA,_T,0.99796
2002,Serbia,LOWSEC,ALLAREA,_T,1
2002,Serbia,PRIMAR,ALLAREA,_T,0.999
2002,Serbia,UPPSEC,ALLAREA,_T,1.1489
2003,Serbia,UPPSEC,ALLAREA,_T,1.14374
2003,Serbia,PRIMAR,ALLAREA,_T,0.999
2003,Serbia,LOWSEC,ALLAREA,_T,1.00102
2004,Serbia,LOWSEC,ALLAREA,_T,1.00204
2004,Serbia,PRIMAR,ALLAREA,_T,0.999
2004,Serbia,UPPSEC,ALLAREA,_T,1.14438
2005,Serbia,UPPSEC,ALLAREA,_T,1.1655
2005,Serbia,PRIMAR,ALLAREA,_T,0.99537
2002,Slovakia,LOWSEC,ALLAREA,_T,1
2002,Slovakia,PRIMAR,ALLAREA,_T,1
2002,Slovakia,UPPSEC,ALLAREA,_T,1.00934
2003,Slovakia,UPPSEC,ALLAREA,_T,1.00831
2003,Slovakia,PRIMAR,ALLAREA,_T,1
2003,Slovakia,LOWSEC,ALLAREA,_T,1
2004,Slovakia,LOWSEC,ALLAREA,_T,1
2004,Slovakia,PRIMAR,ALLAREA,_T,1
2004,Slovakia,UPPSEC,ALLAREA,_T,1.00831
2005,Serbia,LOWSEC,ALLAREA,_T,1.01926
2006,Serbia,LOWSEC,ALLAREA,_T,1.00203
2006,Serbia,PRIMAR,ALLAREA,_T,0.999
2006,Serbia,UPPSEC,ALLAREA,_T,1.15396
2007,Serbia,UPPSEC,ALLAREA,_T,1.16259
2007,Serbia,PRIMAR,ALLAREA,_T,0.999
2007,Serbia,LOWSEC,ALLAREA,_T,1.00305
2008,Serbia,LOWSEC,ALLAREA,_T,1.00305
2008,Serbia,PRIMAR,ALLAREA,_T,0.999
2005,Slovakia,UPPSEC,ALLAREA,_T,1.00935
2005,Slovakia,PRIMAR,ALLAREA,_T,1
2005,Slovakia,LOWSEC,ALLAREA,_T,1
2006,Slovakia,LOWSEC,ALLAREA,_T,1
2006,Slovakia,PRIMAR,ALLAREA,_T,1
2006,Slovakia,UPPSEC,ALLAREA,_T,1.00936
2007,Slovakia,UPPSEC,ALLAREA,_T,1.00936
2007,Slovakia,PRIMAR,ALLAREA,_T,1
2007,Slovakia,LOWSEC,ALLAREA,_T,1
2013,Montenegro,LOWSEC,ALLAREA,Q2,1
2013,Montenegro,LOWSEC,ALLAREA,Q5,1
2013,Montenegro,PRIMAR,RURAL,Q5,0
2013,Montenegro,LOWSEC,ALLAREA,Q4,0.97911
2013,Montenegro,PRIMAR,RURAL,Q4,0
2014,Montenegro,LOWSEC,ALLAREA,_T,1.00513
2014,Montenegro,UPPSEC,ALLAREA,_T,1.04524
2014,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2008,Serbia,UPPSEC,ALLAREA,_T,1.16384
2009,Serbia,UPPSEC,ALLAREA,_T,1.16183
2009,Serbia,PRIMAR,ALLAREA,_T,0.999
2009,Serbia,LOWSEC,ALLAREA,_T,1.00203
2010,Serbia,LOWSEC,ALLAREA,_T,0.98657
2010,Serbia,PRIMAR,ALLAREA,_T,0.9991
2010,Serbia,UPPSEC,ALLAREA,_T,1.08296
2011,Serbia,UPPSEC,URBAN,Q4,1.15857
2011,Serbia,LOWSEC,URBAN,Q1,0
2012,Kyrgyzstan,PRIMAR,ALLAREA,Q2,1.00362
2012,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00186
2012,Kyrgyzstan,UPPSEC,RURAL,_T,1.04551
2012,Kyrgyzstan,UPPSEC,RURAL,Q2,1.11651
2012,Kyrgyzstan,UPPSEC,RURAL,Q3,1.08657
2012,Kyrgyzstan,LOWSEC,ALLAREA,Q4,1.06304
2012,Kyrgyzstan,PRIMAR,RURAL,Q4,1.00961
2012,Kyrgyzstan,LOWSEC,ALLAREA,Q5,0.99833
2011,Serbia,PRIMAR,ALLAREA,Q4,1
2011,Serbia,LOWSEC,URBAN,Q2,0
2011,Serbia,PRIMAR,ALLAREA,Q5,1
2011,Serbia,PRIMAR,URBAN,Q2,0
2011,Serbia,PRIMAR,URBAN,Q1,0
2011,Serbia,LOWSEC,ALLAREA,Q2,0.9704
2011,Serbia,PRIMAR,RURAL,Q5,0
2011,Serbia,LOWSEC,ALLAREA,Q3,1.00222
2008,Slovakia,LOWSEC,ALLAREA,_T,1
2008,Slovakia,PRIMAR,ALLAREA,_T,1
2008,Slovakia,UPPSEC,ALLAREA,_T,1.00936
2009,Slovakia,UPPSEC,ALLAREA,_T,1.00832
2009,Slovakia,PRIMAR,ALLAREA,_T,1
2009,Slovakia,LOWSEC,ALLAREA,_T,1
2010,Slovakia,LOWSEC,ALLAREA,_T,1
2010,Slovakia,PRIMAR,ALLAREA,_T,1
2010,Slovakia,UPPSEC,ALLAREA,_T,1.00728
2011,Serbia,LOWSEC,ALLAREA,Q5,1
2011,Serbia,LOWSEC,ALLAREA,Q4,1
2011,Serbia,PRIMAR,ALLAREA,Q2,1
2011,Serbia,LOWSEC,URBAN,Q5,1
2011,Serbia,PRIMAR,ALLAREA,Q3,1
2011,Serbia,LOWSEC,RURAL,Q1,0.93204
2011,Serbia,PRIMAR,RURAL,Q2,1
2011,Serbia,LOWSEC,RURAL,Q3,1
2012,Kyrgyzstan,LOWSEC,ALLAREA,Q2,1.03362
2012,Kyrgyzstan,UPPSEC,URBAN,Q2,0
2012,Kyrgyzstan,LOWSEC,URBAN,Q4,0.98444
2012,Kyrgyzstan,PRIMAR,ALLAREA,Q5,0.991
2012,Kyrgyzstan,LOWSEC,URBAN,Q5,0.99833
2012,Kyrgyzstan,PRIMAR,ALLAREA,Q4,1.01287
2012,Kyrgyzstan,LOWSEC,URBAN,Q1,0
2012,Kyrgyzstan,PRIMAR,URBAN,Q1,0
2011,Slovakia,UPPSEC,ALLAREA,_T,1.00624
2011,Slovakia,PRIMAR,ALLAREA,_T,1
2011,Slovakia,LOWSEC,ALLAREA,_T,1
2012,Slovakia,PRIMAR,ALLAREA,_T,1
2012,Slovakia,UPPSEC,ALLAREA,_T,1.00624
2012,Slovakia,LOWSEC,ALLAREA,_T,1
2013,Slovakia,LOWSEC,ALLAREA,_T,1
2013,Slovakia,UPPSEC,ALLAREA,_T,1.00624
2013,Slovakia,PRIMAR,ALLAREA,_T,1
2011,Serbia,LOWSEC,ALLAREA,Q1,0.91891
2011,Serbia,UPPSEC,ALLAREA,Q3,1.13121
2011,Serbia,UPPSEC,RURAL,Q2,1.20034
2011,Serbia,UPPSEC,RURAL,Q3,0.81511
2011,Serbia,UPPSEC,RURAL,_T,0.99469
2011,Serbia,UPPSEC,URBAN,Q3,1.19746
2011,Serbia,UPPSEC,RURAL,Q4,0
2011,Serbia,UPPSEC,URBAN,Q5,0.98168
2012,Kyrgyzstan,PRIMAR,RURAL,_T,1.0025
2012,Kyrgyzstan,LOWSEC,URBAN,_T,0.99393
2012,Kyrgyzstan,LOWSEC,RURAL,Q1,0.98975
2012,Kyrgyzstan,LOWSEC,RURAL,Q2,1.04174
2012,Kyrgyzstan,LOWSEC,RURAL,Q3,0.99246
2012,Kyrgyzstan,PRIMAR,ALLAREA,Q3,1
2012,Kyrgyzstan,LOWSEC,URBAN,Q3,0
2012,Kyrgyzstan,UPPSEC,ALLAREA,Q3,1.08925
2011,Serbia,UPPSEC,URBAN,Q1,0
2011,Serbia,UPPSEC,RURAL,Q5,0
2011,Serbia,LOWSEC,URBAN,Q3,0
2011,Serbia,LOWSEC,URBAN,Q4,1
2011,Serbia,PRIMAR,URBAN,Q3,0
2011,Serbia,PRIMAR,URBAN,Q5,1
2011,Serbia,PRIMAR,URBAN,Q4,1
2011,Serbia,PRIMAR,RURAL,Q4,0
2012,Kyrgyzstan,UPPSEC,ALLAREA,Q4,0.92672
2012,Kyrgyzstan,PRIMAR,URBAN,_T,1.00036
2012,Kyrgyzstan,LOWSEC,ALLAREA,Q1,0.99196
2012,Kyrgyzstan,UPPSEC,RURAL,Q1,1.03308
2012,Kyrgyzstan,UPPSEC,URBAN,Q3,0
2012,Kyrgyzstan,UPPSEC,ALLAREA,Q5,1.02509
2012,Kyrgyzstan,UPPSEC,RURAL,Q5,0
2012,Kyrgyzstan,UPPSEC,URBAN,Q4,1.02592
2011,Serbia,PRIMAR,URBAN,_T,0.99839
2011,Serbia,PRIMAR,RURAL,Q1,1
2011,Serbia,LOWSEC,RURAL,Q4,0
2011,Serbia,LOWSEC,RURAL,Q5,0
2011,Serbia,LOWSEC,RURAL,Q2,0.95975
2011,Serbia,LOWSEC,RURAL,_T,0.97373
2011,Serbia,PRIMAR,RURAL,Q3,1
2011,Serbia,LOWSEC,URBAN,_T,0.99351
2012,Kyrgyzstan,UPPSEC,ALLAREA,Q1,1.0299
2012,Kyrgyzstan,UPPSEC,ALLAREA,Q2,1.10897
2012,Kyrgyzstan,PRIMAR,URBAN,Q5,0.991
2012,Kyrgyzstan,PRIMAR,URBAN,Q4,1.01563
2012,Kyrgyzstan,PRIMAR,RURAL,Q5,0
2012,Kyrgyzstan,LOWSEC,ALLAREA,Q3,0.99322
2012,Kyrgyzstan,PRIMAR,URBAN,Q2,0
2012,Kyrgyzstan,UPPSEC,URBAN,Q5,1.02509
2012,Kyrgyzstan,UPPSEC,RURAL,Q4,0.85002
2012,Kyrgyzstan,UPPSEC,URBAN,_T,1.0404
2012,Kyrgyzstan,UPPSEC,URBAN,Q1,0
2012,Kyrgyzstan,PRIMAR,ALLAREA,Q1,1.00182
2012,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.04941
2013,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00645
2013,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00402
2013,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00509
2011,Serbia,PRIMAR,RURAL,_T,1
2011,Serbia,UPPSEC,ALLAREA,_T,1.08306
2011,Serbia,UPPSEC,URBAN,_T,1.08238
2011,Serbia,PRIMAR,ALLAREA,_T,0.99907
2011,Serbia,UPPSEC,ALLAREA,Q1,1.19323
2011,Serbia,PRIMAR,ALLAREA,Q1,0.9937
2011,Serbia,LOWSEC,ALLAREA,_T,0.98655
2011,Serbia,UPPSEC,RURAL,Q1,1.23719
2014,Slovakia,PRIMAR,ALLAREA,_T,1
2014,Slovakia,UPPSEC,ALLAREA,_T,1.00416
2014,Slovakia,LOWSEC,ALLAREA,_T,1
2015,Slovakia,UPPSEC,ALLAREA,_T,1.00415
2015,Slovakia,PRIMAR,ALLAREA,_T,1
2015,Slovakia,LOWSEC,ALLAREA,_T,1
2016,Slovakia,PRIMAR,ALLAREA,_T,1
2016,Slovakia,UPPSEC,ALLAREA,_T,1.00415
2016,Slovakia,LOWSEC,ALLAREA,_T,1
2014,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.01839
2014,Kyrgyzstan,PRIMAR,URBAN,Q3,1
2014,Kyrgyzstan,LOWSEC,URBAN,Q1,0
2014,Kyrgyzstan,LOWSEC,URBAN,Q3,0
2014,Kyrgyzstan,PRIMAR,ALLAREA,Q4,1.017
2014,Kyrgyzstan,LOWSEC,URBAN,Q5,1
2014,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.03133
2014,Kyrgyzstan,UPPSEC,ALLAREA,Q2,1.10173
2014,Kyrgyzstan,UPPSEC,ALLAREA,Q1,1.08987
2014,Kyrgyzstan,PRIMAR,ALLAREA,Q5,0.99095
2014,Kyrgyzstan,LOWSEC,URBAN,Q4,1.01768
2014,Kyrgyzstan,PRIMAR,URBAN,Q1,0
2014,Kyrgyzstan,PRIMAR,URBAN,Q2,0
2014,Kyrgyzstan,PRIMAR,ALLAREA,Q3,1
2014,Kyrgyzstan,LOWSEC,RURAL,Q3,1.02945
2014,Kyrgyzstan,LOWSEC,RURAL,Q2,1.05549
2014,Kyrgyzstan,PRIMAR,RURAL,Q2,1.00263
2014,Kyrgyzstan,LOWSEC,RURAL,_T,1.02296
2014,Kyrgyzstan,LOWSEC,URBAN,_T,1.00964
2014,Kyrgyzstan,PRIMAR,RURAL,_T,1.00909
2014,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00375
2014,Kyrgyzstan,UPPSEC,RURAL,_T,1.07588
2014,Kyrgyzstan,PRIMAR,RURAL,Q4,1.02889
2014,Kyrgyzstan,LOWSEC,ALLAREA,Q4,1.00572
2011,Serbia,UPPSEC,ALLAREA,Q2,1.14284
2011,Serbia,UPPSEC,ALLAREA,Q4,1.09857
2011,Serbia,UPPSEC,ALLAREA,Q5,0.98432
2011,Serbia,UPPSEC,URBAN,Q2,0
2012,Serbia,LOWSEC,ALLAREA,_T,1.00102
2012,Serbia,PRIMAR,ALLAREA,_T,0.999
2012,Serbia,UPPSEC,ALLAREA,_T,1.15974
2013,Serbia,UPPSEC,ALLAREA,_T,1.15581
2017,Slovakia,UPPSEC,ALLAREA,_T,1.00415
2017,Slovakia,PRIMAR,ALLAREA,_T,1
2017,Slovakia,LOWSEC,ALLAREA,_T,1
2018,Slovakia,LOWSEC,ALLAREA,_T,1
2018,Slovakia,PRIMAR,ALLAREA,_T,1
2018,Slovakia,UPPSEC,ALLAREA,_T,1.00518
2019,Slovakia,UPPSEC,ALLAREA,_T,1.00518
2019,Slovakia,PRIMAR,ALLAREA,_T,1
2019,Slovakia,LOWSEC,ALLAREA,_T,1
2013,Serbia,PRIMAR,ALLAREA,_T,0.999
2013,Serbia,LOWSEC,ALLAREA,_T,1.00101
2014,Serbia,PRIMAR,RURAL,Q1,1.04683
2014,Serbia,PRIMAR,URBAN,_T,0.99644
2014,Serbia,PRIMAR,RURAL,Q4,0
2014,Serbia,LOWSEC,ALLAREA,Q4,1
2014,Serbia,LOWSEC,ALLAREA,Q5,1
2014,Serbia,LOWSEC,ALLAREA,Q3,0.9982
2014,Kyrgyzstan,UPPSEC,RURAL,Q1,1.05697
2014,Kyrgyzstan,LOWSEC,ALLAREA,Q1,1.0083
2014,Kyrgyzstan,PRIMAR,URBAN,_T,0.98963
2014,Kyrgyzstan,UPPSEC,URBAN,Q4,0.85375
2014,Kyrgyzstan,UPPSEC,RURAL,Q5,0
2014,Kyrgyzstan,UPPSEC,ALLAREA,Q5,0.93201
2014,Kyrgyzstan,UPPSEC,URBAN,Q3,0
2014,Kyrgyzstan,UPPSEC,URBAN,Q2,0
2015,Montenegro,UPPSEC,ALLAREA,_T,1.04824
2015,Montenegro,LOWSEC,ALLAREA,_T,1.00512
2015,Montenegro,PRIMAR,ALLAREA,_T,1.00202
2016,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2016,Montenegro,LOWSEC,ALLAREA,_T,1.00716
2016,Montenegro,UPPSEC,ALLAREA,_T,1.05006
2017,Montenegro,UPPSEC,ALLAREA,_T,1.05421
2017,Montenegro,LOWSEC,ALLAREA,_T,1.00817
2017,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2018,Montenegro,PRIMAR,ALLAREA,_T,1.04068
2018,Montenegro,UPPSEC,ALLAREA,Q5,1
2018,Montenegro,UPPSEC,URBAN,Q3,0.88385
2018,Montenegro,UPPSEC,URBAN,Q1,0
2018,Montenegro,UPPSEC,URBAN,Q2,0
2018,Montenegro,UPPSEC,URBAN,Q4,0
2018,Montenegro,PRIMAR,RURAL,Q3,0
2018,Montenegro,LOWSEC,RURAL,_T,0.98657
2020,Slovakia,PRIMAR,ALLAREA,_T,1
2020,Slovakia,UPPSEC,ALLAREA,_T,1.00517
2020,Slovakia,LOWSEC,ALLAREA,_T,1
2000,Slovenia,PRIMAR,ALLAREA,_T,1
2000,Slovenia,UPPSEC,ALLAREA,_T,1.06284
2000,Slovenia,LOWSEC,ALLAREA,_T,1.001
2001,Slovenia,LOWSEC,ALLAREA,_T,1.001
2001,Slovenia,UPPSEC,ALLAREA,_T,1.06346
2001,Slovenia,PRIMAR,ALLAREA,_T,1
2018,Montenegro,LOWSEC,RURAL,Q1,0
2018,Montenegro,PRIMAR,RURAL,Q2,0
2018,Montenegro,LOWSEC,RURAL,Q2,0
2018,Montenegro,LOWSEC,URBAN,Q2,0
2018,Montenegro,UPPSEC,ALLAREA,Q1,1.10005
2018,Montenegro,UPPSEC,ALLAREA,Q2,1.18014
2018,Montenegro,UPPSEC,URBAN,Q5,0
2014,Serbia,PRIMAR,URBAN,Q3,0
2014,Serbia,LOWSEC,URBAN,Q3,1
2014,Serbia,LOWSEC,URBAN,Q4,1
2014,Serbia,PRIMAR,URBAN,Q2,0
2014,Serbia,PRIMAR,ALLAREA,Q5,1
2014,Serbia,LOWSEC,URBAN,Q2,0
2014,Serbia,UPPSEC,ALLAREA,Q5,1.03727
2014,Serbia,UPPSEC,ALLAREA,Q4,1.17015
2002,Slovenia,PRIMAR,ALLAREA,_T,1
2002,Slovenia,UPPSEC,ALLAREA,_T,1.06522
2002,Slovenia,LOWSEC,ALLAREA,_T,1.001
2003,Slovenia,LOWSEC,ALLAREA,_T,1.001
2003,Slovenia,UPPSEC,ALLAREA,_T,1.06385
2003,Slovenia,PRIMAR,ALLAREA,_T,1
2004,Slovenia,PRIMAR,ALLAREA,_T,1
2004,Slovenia,UPPSEC,ALLAREA,_T,1.06358
2004,Slovenia,LOWSEC,ALLAREA,_T,1.001
2014,Kyrgyzstan,LOWSEC,ALLAREA,Q3,1.03657
2014,Kyrgyzstan,PRIMAR,RURAL,Q5,0
2014,Kyrgyzstan,PRIMAR,URBAN,Q4,1
2014,Kyrgyzstan,PRIMAR,URBAN,Q5,0.98871
2014,Kyrgyzstan,PRIMAR,ALLAREA,Q2,1.00255
2014,Kyrgyzstan,LOWSEC,URBAN,Q2,0
2014,Kyrgyzstan,PRIMAR,ALLAREA,Q1,1.00486
2014,Kyrgyzstan,UPPSEC,URBAN,Q1,0
2014,Kyrgyzstan,UPPSEC,URBAN,_T,0.93259
2014,Kyrgyzstan,UPPSEC,RURAL,Q4,1.17498
2014,Kyrgyzstan,UPPSEC,URBAN,Q5,0.95272
2014,Kyrgyzstan,LOWSEC,RURAL,Q5,0
2014,Kyrgyzstan,LOWSEC,RURAL,Q4,0.99507
2014,Kyrgyzstan,PRIMAR,RURAL,Q1,1.01253
2014,Kyrgyzstan,PRIMAR,RURAL,Q3,1
2014,Kyrgyzstan,LOWSEC,RURAL,Q1,1.00465
2014,Kyrgyzstan,UPPSEC,RURAL,Q3,1.0234
2014,Kyrgyzstan,UPPSEC,RURAL,Q2,1.11537
2014,Kyrgyzstan,UPPSEC,ALLAREA,Q4,1.04712
2014,Kyrgyzstan,UPPSEC,ALLAREA,Q3,0.99772
2014,Kyrgyzstan,LOWSEC,ALLAREA,Q2,1.05463
2014,Kyrgyzstan,LOWSEC,ALLAREA,Q5,1
2015,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00748
2015,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00301
2014,Serbia,UPPSEC,ALLAREA,Q2,1.35
2014,Serbia,PRIMAR,ALLAREA,_T,1.00459
2014,Serbia,UPPSEC,ALLAREA,Q1,1.0558
2014,Serbia,PRIMAR,ALLAREA,Q1,1.0182
2014,Serbia,LOWSEC,RURAL,_T,1.00902
2014,Serbia,LOWSEC,RURAL,Q2,1.02695
2014,Serbia,PRIMAR,RURAL,Q2,0
2014,Serbia,LOWSEC,RURAL,Q3,0
2005,Slovenia,UPPSEC,ALLAREA,_T,1.06438
2005,Slovenia,PRIMAR,ALLAREA,_T,1
2005,Slovenia,LOWSEC,ALLAREA,_T,1.001
2006,Slovenia,LOWSEC,ALLAREA,_T,1.00292
2006,Slovenia,PRIMAR,ALLAREA,_T,0.99407
2006,Slovenia,UPPSEC,ALLAREA,_T,1.06223
2007,Slovenia,UPPSEC,ALLAREA,_T,1.0482
2007,Slovenia,PRIMAR,ALLAREA,_T,0.99673
2007,Slovenia,LOWSEC,ALLAREA,_T,0.99768
2014,Serbia,LOWSEC,RURAL,Q1,0.98799
2014,Serbia,UPPSEC,RURAL,Q2,1.38871
2014,Serbia,UPPSEC,ALLAREA,Q3,1.03346
2014,Serbia,UPPSEC,URBAN,Q4,1.19808
2014,Serbia,UPPSEC,RURAL,Q5,0
2014,Serbia,UPPSEC,URBAN,Q1,0
2014,Serbia,LOWSEC,ALLAREA,_T,0.99613
2014,Serbia,LOWSEC,ALLAREA,Q1,0.91123
2008,Slovenia,LOWSEC,ALLAREA,_T,1.00212
2008,Slovenia,PRIMAR,ALLAREA,_T,0.99909
2008,Slovenia,UPPSEC,ALLAREA,_T,1.06613
2009,Slovenia,UPPSEC,ALLAREA,_T,1.06253
2009,Slovenia,PRIMAR,ALLAREA,_T,1.0008
2009,Slovenia,LOWSEC,ALLAREA,_T,0.99607
2010,Slovenia,LOWSEC,ALLAREA,_T,1.00586
2010,Slovenia,PRIMAR,ALLAREA,_T,1.00262
2010,Slovenia,UPPSEC,ALLAREA,_T,1.07492
2011,Slovenia,UPPSEC,ALLAREA,_T,1.07744
2015,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00305
2016,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00407
2016,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00301
2016,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00745
2017,Kyrgyzstan,UPPSEC,ALLAREA,_T,1.00742
2017,Kyrgyzstan,PRIMAR,ALLAREA,_T,1.00301
2017,Kyrgyzstan,LOWSEC,ALLAREA,_T,1.00305
2018,Kyrgyzstan,UPPSEC,ALLAREA,Q2,0.98598
2014,Serbia,UPPSEC,RURAL,Q1,1.20369
2014,Serbia,UPPSEC,RURAL,_T,1.25227
2014,Serbia,UPPSEC,RURAL,Q3,1.18367
2014,Serbia,UPPSEC,URBAN,Q5,1.03288
2014,Serbia,UPPSEC,RURAL,Q4,0
2014,Serbia,UPPSEC,URBAN,Q3,0
2014,Serbia,UPPSEC,URBAN,Q2,0
2014,Serbia,UPPSEC,ALLAREA,_T,1.14745
2014,Serbia,UPPSEC,URBAN,_T,1.09401
2014,Serbia,PRIMAR,RURAL,_T,1.01539
2014,Serbia,LOWSEC,URBAN,_T,0.98651
2014,Serbia,PRIMAR,RURAL,Q3,0
2014,Serbia,PRIMAR,ALLAREA,Q3,1
2014,Serbia,LOWSEC,URBAN,Q5,1
2014,Serbia,PRIMAR,ALLAREA,Q2,1
2014,Serbia,LOWSEC,RURAL,Q5,0
2011,Slovenia,PRIMAR,ALLAREA,_T,0.9893
2011,Slovenia,LOWSEC,ALLAREA,_T,1.01312
2012,Slovenia,LOWSEC,ALLAREA,_T,1.00061
2012,Slovenia,UPPSEC,ALLAREA,_T,1.04781
2012,Slovenia,PRIMAR,ALLAREA,_T,1.01348
2013,Slovenia,UPPSEC,ALLAREA,_T,1.06262
2013,Slovenia,PRIMAR,ALLAREA,_T,1.00966
2013,Slovenia,LOWSEC,ALLAREA,_T,1.00474
2014,Slovenia,LOWSEC,ALLAREA,_T,1.00601
2014,Slovenia,PRIMAR,ALLAREA,_T,0.97502
2018,Kyrgyzstan,UPPSEC,ALLAREA,Q1,1.08645
