Year,GeoAreaName,IHR Capacity,Value
2011,Netherlands,IHR05,75
2015,Montenegro,IHR04,59
2015,Montenegro,IHR05,65
2015,Montenegro,IHR08,78
2015,Montenegro,IHR12,31
2015,Montenegro,IHR13,62
2011,Netherlands,IHR04,93
2011,Netherlands,IHR06,86
2011,Netherlands,IHR13,8
2011,Netherlands,IHR11,100
2011,Netherlands,IHR10,89
2011,Netherlands,IHR09,84
2011,Netherlands,IHR03,100
2011,Netherlands,IHR12,17
2012,Netherlands,IHR06,86
2012,Netherlands,IHR11,100
2012,Netherlands,IHR12,100
2012,Netherlands,IHR10,89
2012,Netherlands,IHR01,100
2012,Netherlands,IHR02,100
2012,Netherlands,IHR03,100
2015,Montenegro,IHR01,33
2015,Montenegro,IHR06,86
2015,Montenegro,IHR07,20
2015,Montenegro,IHR11,67
2015,Montenegro,IHR10,56
2012,Netherlands,IHR04,94
2012,Netherlands,IHR13,100
2012,Netherlands,IHR07,0
2012,Netherlands,IHR08,86
2012,Netherlands,IHR09,77
2012,Netherlands,IHR05,70
2013,Netherlands,IHR02,100
2013,Netherlands,IHR01,100
2013,Netherlands,IHR03,100
2013,Netherlands,IHR06,100
2013,Netherlands,IHR13,100
2013,Netherlands,IHR05,80
2013,Netherlands,IHR08,96
2013,Netherlands,IHR04,94
2013,Netherlands,IHR11,100
2015,Montenegro,IHR09,9
2016,Montenegro,IHR13,62
2016,Montenegro,IHR11,67
2016,Montenegro,IHR10,56
2016,Montenegro,IHR09,9
2016,Montenegro,IHR08,78
2016,Montenegro,IHR05,65
2016,Montenegro,IHR06,86
2016,Montenegro,IHR07,20
2016,Montenegro,IHR12,31
2016,Montenegro,IHR01,25
2016,Montenegro,IHR02,83
2016,Montenegro,IHR03,80
2016,Montenegro,IHR04,65
2017,Montenegro,IHR03,80
2013,Netherlands,IHR10,100
2013,Netherlands,IHR09,77
2013,Netherlands,IHR07,40
2013,Netherlands,IHR12,100
2014,Netherlands,IHR06,86
2017,Montenegro,IHR04,65
2017,Montenegro,IHR05,65
2017,Montenegro,IHR10,56
2017,Montenegro,IHR08,78
2017,Montenegro,IHR09,9
2019,Lithuania,SPAR08,93
2019,Lithuania,SPAR09,100
2019,Lithuania,SPAR10,60
2019,Lithuania,SPAR11,70
2020,Lithuania,SPAR01,87
2020,Lithuania,SPAR02,90
2014,Netherlands,IHR01,100
2014,Netherlands,IHR07,60
2014,Netherlands,IHR08,96
2014,Netherlands,IHR04,100
2014,Netherlands,IHR10,78
2014,Netherlands,IHR11,100
2014,Netherlands,IHR12,100
2014,Netherlands,IHR13,100
2014,Netherlands,IHR09,83
2014,Netherlands,IHR05,80
2014,Netherlands,IHR02,100
2014,Netherlands,IHR03,100
2015,Netherlands,IHR13,92
2015,Netherlands,IHR12,100
2015,Netherlands,IHR11,100
2017,Montenegro,IHR01,25
2017,Montenegro,IHR02,83
2017,Montenegro,IHR11,67
2017,Montenegro,IHR12,31
2017,Montenegro,IHR13,62
2020,Lithuania,SPAR03,80
2020,Lithuania,SPAR04,100
2020,Lithuania,SPAR05,60
2020,Lithuania,SPAR06,80
2020,Lithuania,SPAR07,80
2020,Lithuania,SPAR13,100
2017,Montenegro,IHR06,86
2017,Montenegro,IHR07,20
2018,Montenegro,SPAR04,20
2018,Montenegro,SPAR05,27
2018,Montenegro,SPAR06,60
2018,Montenegro,SPAR01,47
2015,Netherlands,IHR01,100
2015,Netherlands,IHR07,60
2015,Netherlands,IHR08,96
2015,Netherlands,IHR09,89
2015,Netherlands,IHR10,100
2018,Montenegro,SPAR02,50
2018,Montenegro,SPAR03,20
2018,Montenegro,SPAR11,20
2018,Montenegro,SPAR12,20
2018,Montenegro,SPAR13,80
2018,Montenegro,SPAR07,80
2015,Netherlands,IHR02,100
2015,Netherlands,IHR03,100
2015,Netherlands,IHR04,100
2015,Netherlands,IHR05,90
2015,Netherlands,IHR06,100
2018,Montenegro,SPAR08,53
2018,Montenegro,SPAR09,53
2018,Montenegro,SPAR10,80
2019,Montenegro,SPAR11,20
2019,Montenegro,SPAR10,60
2019,Montenegro,SPAR06,80
2020,Lithuania,SPAR08,93
2020,Lithuania,SPAR09,100
2020,Lithuania,SPAR10,80
2020,Lithuania,SPAR11,80
2020,Lithuania,SPAR12,80
2021,Lithuania,SPAR2-C01,100
2016,Netherlands,IHR02,100
2016,Netherlands,IHR03,100
2016,Netherlands,IHR04,100
2016,Netherlands,IHR05,90
2016,Netherlands,IHR06,100
2014,Belgium,IHR04,72
2014,Belgium,IHR02,63
2014,Belgium,IHR01,100
2014,Belgium,IHR03,85
2014,Belgium,IHR11,100
2021,Lithuania,SPAR2-C03,80
2021,Lithuania,SPAR2-C10,80
2021,Lithuania,SPAR2-C11,73
2021,Lithuania,SPAR2-C12,80
2021,Lithuania,SPAR2-C13,100
2016,Netherlands,IHR11,100
2016,Netherlands,IHR12,100
2016,Netherlands,IHR13,92
2016,Netherlands,IHR01,100
2016,Netherlands,IHR07,60
2014,Belgium,IHR12,92
2014,Belgium,IHR13,100
2014,Belgium,IHR05,46
2015,Belgium,IHR02,63
2015,Belgium,IHR03,85
2021,Lithuania,SPAR2-C02,87
2021,Lithuania,SPAR2-C04,68
2021,Lithuania,SPAR2-C05,80
2021,Lithuania,SPAR2-C06,60
2021,Lithuania,SPAR2-C07,100
2019,Montenegro,SPAR07,60
2019,Montenegro,SPAR12,40
2019,Montenegro,SPAR13,80
2019,Montenegro,SPAR09,47
2019,Montenegro,SPAR08,60
2019,Montenegro,SPAR01,47
2016,Netherlands,IHR08,96
2016,Netherlands,IHR09,89
2016,Netherlands,IHR10,100
2017,Netherlands,IHR06,100
2017,Netherlands,IHR07,60
2021,Lithuania,SPAR2-C08,87
2021,Lithuania,SPAR2-C09,60
2021,Lithuania,SPAR2-C14,80
2021,Lithuania,SPAR2-C15,100
2010,Luxembourg,IHR12,42
2019,Montenegro,SPAR02,50
2019,Montenegro,SPAR03,60
2019,Montenegro,SPAR04,60
2019,Montenegro,SPAR05,67
2020,Montenegro,SPAR04,60
2020,Montenegro,SPAR05,47
2017,Netherlands,IHR08,96
2017,Netherlands,IHR09,92
2017,Netherlands,IHR05,90
2017,Netherlands,IHR04,100
2017,Netherlands,IHR02,100
2020,Montenegro,SPAR06,80
2020,Montenegro,SPAR07,60
2020,Montenegro,SPAR08,60
2020,Montenegro,SPAR09,40
2020,Montenegro,SPAR10,60
2020,Montenegro,SPAR03,80
2017,Netherlands,IHR01,100
2017,Netherlands,IHR10,100
2017,Netherlands,IHR11,100
2017,Netherlands,IHR12,100
2017,Netherlands,IHR13,92
2017,Netherlands,IHR03,100
2018,Netherlands,SPAR02,100
2018,Netherlands,SPAR03,100
2018,Netherlands,SPAR04,80
2018,Netherlands,SPAR01,93
2018,Netherlands,SPAR09,93
2018,Netherlands,SPAR10,80
2018,Netherlands,SPAR11,60
2018,Netherlands,SPAR12,80
2018,Netherlands,SPAR13,100
2018,Netherlands,SPAR05,93
2018,Netherlands,SPAR06,80
2010,Luxembourg,IHR01,0
2010,Luxembourg,IHR02,56
2010,Luxembourg,IHR06,70
2010,Luxembourg,IHR08,12
2010,Luxembourg,IHR05,39
2018,Netherlands,SPAR07,100
2018,Netherlands,SPAR08,93
2019,Netherlands,SPAR11,80
2019,Netherlands,SPAR12,80
2019,Netherlands,SPAR13,100
2019,Netherlands,SPAR06,80
2010,Luxembourg,IHR04,51
2010,Luxembourg,IHR03,27
2010,Luxembourg,IHR13,80
2010,Luxembourg,IHR10,53
2010,Luxembourg,IHR11,93
2020,Montenegro,SPAR11,0
2020,Montenegro,SPAR12,40
2020,Montenegro,SPAR13,80
2020,Montenegro,SPAR01,53
2020,Montenegro,SPAR02,50
2021,Montenegro,SPAR2-C04,40
2021,Montenegro,SPAR2-C05,80
2021,Montenegro,SPAR2-C06,50
2021,Montenegro,SPAR2-C07,73
2021,Montenegro,SPAR2-C11,40
2021,Montenegro,SPAR2-C12,80
2021,Montenegro,SPAR2-C13,80
2021,Montenegro,SPAR2-C14,20
2021,Montenegro,SPAR2-C15,20
2021,Montenegro,SPAR2-C01,60
2021,Montenegro,SPAR2-C02,53
2010,Luxembourg,IHR09,52
2010,Luxembourg,IHR07,0
2011,Luxembourg,IHR03,95
2011,Luxembourg,IHR02,90
2011,Luxembourg,IHR01,25
2015,Belgium,IHR04,72
2015,Belgium,IHR05,47
2015,Belgium,IHR13,100
2015,Belgium,IHR11,100
2015,Belgium,IHR09,69
2019,Netherlands,SPAR05,93
2019,Netherlands,SPAR01,93
2019,Netherlands,SPAR02,100
2019,Netherlands,SPAR04,80
2019,Netherlands,SPAR03,100
2019,Netherlands,SPAR07,100
2019,Netherlands,SPAR08,93
2019,Netherlands,SPAR09,93
2019,Netherlands,SPAR10,80
2020,Netherlands,SPAR01,93
2020,Netherlands,SPAR02,100
2020,Netherlands,SPAR03,100
2011,Luxembourg,IHR13,100
2011,Luxembourg,IHR08,40
2011,Luxembourg,IHR04,64
2011,Luxembourg,IHR12,42
2011,Luxembourg,IHR11,83
2015,Belgium,IHR01,100
2015,Belgium,IHR06,100
2015,Belgium,IHR07,60
2015,Belgium,IHR08,92
2015,Belgium,IHR10,89
2020,Netherlands,SPAR04,80
2020,Netherlands,SPAR05,93
2020,Netherlands,SPAR06,80
2020,Netherlands,SPAR12,80
2020,Netherlands,SPAR13,100
2020,Netherlands,SPAR07,100
2015,Belgium,IHR12,92
2016,Belgium,IHR03,85
2016,Belgium,IHR04,72
2016,Belgium,IHR05,47
2016,Belgium,IHR06,100
2020,Netherlands,SPAR08,93
2020,Netherlands,SPAR09,93
2020,Netherlands,SPAR10,80
2020,Netherlands,SPAR11,80
2021,Netherlands,SPAR2-C06,70
2021,Netherlands,SPAR2-C07,73
2021,Netherlands,SPAR2-C09,87
2021,Netherlands,SPAR2-C12,80
2021,Netherlands,SPAR2-C13,100
2021,Netherlands,SPAR2-C01,70
2021,Netherlands,SPAR2-C02,80
2011,Luxembourg,IHR06,86
2011,Luxembourg,IHR07,0
2011,Luxembourg,IHR05,35
2011,Luxembourg,IHR10,100
2011,Luxembourg,IHR09,78
2021,Netherlands,SPAR2-C03,90
2021,Netherlands,SPAR2-C04,92
2021,Netherlands,SPAR2-C05,80
2021,Netherlands,SPAR2-C14,80
2021,Netherlands,SPAR2-C15,100
2016,Belgium,IHR07,60
2016,Belgium,IHR12,92
2016,Belgium,IHR13,100
2016,Belgium,IHR01,100
2016,Belgium,IHR02,63
2012,Luxembourg,IHR03,50
2012,Luxembourg,IHR02,53
2012,Luxembourg,IHR05,50
2012,Luxembourg,IHR06,100
2012,Luxembourg,IHR04,83
2016,Belgium,IHR08,92
2016,Belgium,IHR09,69
2016,Belgium,IHR10,89
2016,Belgium,IHR11,100
2017,Belgium,IHR03,85
2017,Belgium,IHR04,72
2017,Belgium,IHR05,47
2017,Belgium,IHR06,100
2017,Belgium,IHR12,85
2017,Belgium,IHR13,100
2012,Luxembourg,IHR07,0
2012,Luxembourg,IHR08,83
2012,Luxembourg,IHR10,89
2012,Luxembourg,IHR09,88
2012,Luxembourg,IHR01,0
2017,Belgium,IHR01,100
2017,Belgium,IHR02,63
2017,Belgium,IHR07,60
2017,Belgium,IHR08,92
2017,Belgium,IHR09,74
2012,Luxembourg,IHR13,86
2012,Luxembourg,IHR12,46
2012,Luxembourg,IHR11,73
2013,Luxembourg,IHR02,90
2013,Luxembourg,IHR01,100
2017,Belgium,IHR10,100
2017,Belgium,IHR11,100
2018,Belgium,SPAR02,80
2018,Belgium,SPAR03,100
2018,Belgium,SPAR04,100
2018,Belgium,SPAR12,60
2013,Luxembourg,IHR04,100
2013,Luxembourg,IHR13,92
2013,Luxembourg,IHR09,96
2013,Luxembourg,IHR06,100
2013,Luxembourg,IHR07,40
2021,Montenegro,SPAR2-C03,40
2021,Montenegro,SPAR2-C10,60
2021,Montenegro,SPAR2-C09,27
2021,Montenegro,SPAR2-C08,67
2012,Norway,IHR10,100
2018,Belgium,SPAR10,80
2018,Belgium,SPAR01,47
2018,Belgium,SPAR09,80
2018,Belgium,SPAR11,70
2018,Belgium,SPAR13,100
2018,Belgium,SPAR05,100
2013,Luxembourg,IHR03,75
2013,Luxembourg,IHR05,90
2013,Luxembourg,IHR12,85
2013,Luxembourg,IHR11,80
2013,Luxembourg,IHR10,100
2012,Norway,IHR09,97
2012,Norway,IHR08,100
2012,Norway,IHR02,100
2012,Norway,IHR03,95
2012,Norway,IHR06,100
2013,Luxembourg,IHR08,87
2014,Luxembourg,IHR02,90
2014,Luxembourg,IHR03,75
2014,Luxembourg,IHR04,100
2014,Luxembourg,IHR05,90
2012,Norway,IHR05,100
2012,Norway,IHR07,40
2012,Norway,IHR11,100
2012,Norway,IHR01,100
2012,Norway,IHR13,93
2014,Luxembourg,IHR06,100
2014,Luxembourg,IHR11,80
2014,Luxembourg,IHR12,85
2014,Luxembourg,IHR13,100
2014,Luxembourg,IHR01,100
2012,Norway,IHR12,85
2012,Norway,IHR04,100
2013,Norway,IHR07,100
2013,Norway,IHR13,92
2013,Norway,IHR12,85
2014,Luxembourg,IHR07,40
2014,Luxembourg,IHR08,96
2014,Luxembourg,IHR09,94
2014,Luxembourg,IHR10,100
2015,Luxembourg,IHR03,75
2013,Norway,IHR11,100
2013,Norway,IHR02,100
2013,Norway,IHR01,100
2013,Norway,IHR10,100
2013,Norway,IHR09,100
2015,Luxembourg,IHR04,100
2015,Luxembourg,IHR05,90
2015,Luxembourg,IHR06,100
2015,Luxembourg,IHR12,85
2015,Luxembourg,IHR13,100
2013,Norway,IHR08,100
2013,Norway,IHR05,100
2013,Norway,IHR04,100
2013,Norway,IHR03,100
2013,Norway,IHR06,100
2021,Netherlands,SPAR2-C11,93
2021,Netherlands,SPAR2-C10,80
2021,Netherlands,SPAR2-C08,80
2010,Poland,IHR11,93
2010,Poland,IHR10,84
2014,Norway,IHR09,100
2014,Norway,IHR10,100
2014,Norway,IHR13,92
2014,Norway,IHR11,100
2014,Norway,IHR07,100
2010,Poland,IHR07,0
2010,Poland,IHR08,94
2010,Poland,IHR06,70
2010,Poland,IHR01,50
2010,Poland,IHR03,84
2010,Poland,IHR02,48
2010,Poland,IHR12,35
2010,Poland,IHR13,100
2010,Poland,IHR09,64
2010,Poland,IHR05,42
2015,Luxembourg,IHR01,100
2015,Luxembourg,IHR02,90
2015,Luxembourg,IHR07,40
2015,Luxembourg,IHR08,96
2015,Luxembourg,IHR09,94
2014,Norway,IHR01,100
2014,Norway,IHR03,100
2014,Norway,IHR02,100
2014,Norway,IHR12,85
2014,Norway,IHR06,100
2010,Poland,IHR04,89
2011,Poland,IHR03,95
2011,Poland,IHR10,100
2011,Poland,IHR11,92
2011,Poland,IHR12,58
2015,Luxembourg,IHR10,100
2015,Luxembourg,IHR11,80
2016,Luxembourg,IHR03,75
2016,Luxembourg,IHR04,100
2016,Luxembourg,IHR05,90
2014,Norway,IHR04,100
2014,Norway,IHR05,100
2014,Norway,IHR08,100
2015,Norway,IHR01,100
2015,Norway,IHR02,100
2011,Poland,IHR07,0
2011,Poland,IHR08,100
2011,Poland,IHR01,50
2011,Poland,IHR02,100
2011,Poland,IHR13,83
2015,Norway,IHR03,100
2015,Norway,IHR04,100
2015,Norway,IHR05,100
2015,Norway,IHR11,100
2015,Norway,IHR12,85
2011,Poland,IHR09,61
2011,Poland,IHR04,93
2011,Poland,IHR05,70
2011,Poland,IHR06,43
2012,Poland,IHR02,100
2015,Norway,IHR06,100
2015,Norway,IHR13,92
2015,Norway,IHR07,100
2015,Norway,IHR08,100
2015,Norway,IHR09,100
2016,Luxembourg,IHR06,100
2016,Luxembourg,IHR07,40
2016,Luxembourg,IHR12,85
2016,Luxembourg,IHR13,100
2016,Luxembourg,IHR02,90
2012,Poland,IHR11,73
2012,Poland,IHR10,100
2012,Poland,IHR09,85
2012,Poland,IHR08,100
2012,Poland,IHR04,94
2012,Poland,IHR13,100
2012,Poland,IHR01,50
2012,Poland,IHR12,62
2012,Poland,IHR03,95
2012,Poland,IHR07,0
2015,Norway,IHR10,100
2016,Norway,IHR02,100
2016,Norway,IHR03,100
2016,Norway,IHR04,100
2016,Norway,IHR05,100
2016,Norway,IHR11,100
2016,Norway,IHR12,85
2016,Norway,IHR13,92
2016,Norway,IHR01,100
2016,Norway,IHR06,100
2012,Poland,IHR06,43
2012,Poland,IHR05,90
2013,Poland,IHR05,100
2013,Poland,IHR04,100
2013,Poland,IHR02,100
2016,Luxembourg,IHR01,100
2016,Luxembourg,IHR08,96
2016,Luxembourg,IHR09,94
2016,Luxembourg,IHR10,100
2016,Luxembourg,IHR11,80
2016,Norway,IHR07,100
2016,Norway,IHR08,100
2016,Norway,IHR09,100
2016,Norway,IHR10,100
2017,Norway,IHR10,100
2013,Poland,IHR01,50
2013,Poland,IHR08,100
2013,Poland,IHR03,100
2013,Poland,IHR07,0
2013,Poland,IHR06,100
2017,Luxembourg,IHR04,100
2017,Luxembourg,IHR05,90
2017,Luxembourg,IHR06,100
2017,Luxembourg,IHR07,40
2017,Luxembourg,IHR13,100
2017,Norway,IHR11,100
2017,Norway,IHR12,92
2017,Norway,IHR13,100
2017,Norway,IHR08,100
2017,Norway,IHR03,100
2013,Poland,IHR13,100
2013,Poland,IHR12,67
2013,Poland,IHR11,73
2013,Poland,IHR10,88
2013,Poland,IHR09,83
2017,Luxembourg,IHR01,100
2017,Luxembourg,IHR02,90
2017,Luxembourg,IHR03,75
2017,Luxembourg,IHR08,96
2017,Luxembourg,IHR09,94
2017,Norway,IHR04,100
2017,Norway,IHR06,100
2017,Norway,IHR09,100
2017,Norway,IHR07,100
2017,Norway,IHR05,100
2017,Norway,IHR01,100
2017,Norway,IHR02,100
2018,Norway,SPAR13,80
2018,Norway,SPAR09,100
2018,Norway,SPAR08,93
2018,Norway,SPAR07,100
2014,Poland,IHR06,43
2014,Poland,IHR07,0
2014,Poland,IHR12,62
2014,Poland,IHR13,100
2014,Poland,IHR10,78
2017,Luxembourg,IHR10,100
2017,Luxembourg,IHR11,80
2017,Luxembourg,IHR12,85
2018,Luxembourg,SPAR05,87
2018,Luxembourg,SPAR06,70
2018,Luxembourg,SPAR07,80
2018,Norway,SPAR06,100
2018,Norway,SPAR01,100
2018,Norway,SPAR10,100
2018,Norway,SPAR11,60
2018,Norway,SPAR12,80
2018,Norway,SPAR02,100
2018,Luxembourg,SPAR01,100
2018,Luxembourg,SPAR02,90
2018,Luxembourg,SPAR03,80
2018,Luxembourg,SPAR04,80
2018,Luxembourg,SPAR12,40
2018,Luxembourg,SPAR13,80
2014,Poland,IHR01,50
2014,Poland,IHR05,81
2014,Poland,IHR08,100
2014,Poland,IHR09,83
2014,Poland,IHR11,73
2018,Norway,SPAR03,100
2018,Norway,SPAR04,100
2018,Norway,SPAR05,87
2019,Norway,SPAR06,100
2019,Norway,SPAR07,100
2019,Norway,SPAR08,100
2018,Luxembourg,SPAR08,80
2018,Luxembourg,SPAR09,60
2018,Luxembourg,SPAR10,80
2018,Luxembourg,SPAR11,60
2019,Luxembourg,SPAR11,100
2019,Luxembourg,SPAR12,80
2014,Poland,IHR02,100
2014,Poland,IHR03,95
2014,Poland,IHR04,94
2016,Poland,IHR05,82
2016,Poland,IHR06,43
2019,Norway,SPAR13,80
2019,Norway,SPAR01,100
2019,Norway,SPAR02,100
2019,Norway,SPAR03,100
2019,Norway,SPAR04,100
2019,Norway,SPAR05,87
2019,Luxembourg,SPAR13,100
2019,Luxembourg,SPAR10,100
2019,Luxembourg,SPAR09,100
2019,Luxembourg,SPAR07,100
2019,Luxembourg,SPAR01,100
2019,Luxembourg,SPAR02,100
2016,Poland,IHR07,0
2016,Poland,IHR08,100
2016,Poland,IHR01,50
2016,Poland,IHR02,100
2016,Poland,IHR03,95
2016,Poland,IHR04,94
2016,Poland,IHR09,83
2016,Poland,IHR12,62
2016,Poland,IHR11,73
2016,Poland,IHR10,78
2019,Norway,SPAR10,100
2019,Norway,SPAR11,60
2019,Norway,SPAR12,80
2019,Norway,SPAR09,100
2020,Norway,SPAR11,80
2020,Norway,SPAR12,80
2019,Luxembourg,SPAR03,100
2019,Luxembourg,SPAR04,100
2019,Luxembourg,SPAR05,93
2019,Luxembourg,SPAR06,90
2019,Luxembourg,SPAR08,93
2020,Luxembourg,SPAR03,100
2016,Poland,IHR13,100
2017,Poland,IHR08,100
2017,Poland,IHR09,83
2017,Poland,IHR10,78
2017,Poland,IHR11,73
2020,Norway,SPAR13,80
2020,Norway,SPAR07,100
2020,Norway,SPAR06,100
2020,Norway,SPAR04,100
2020,Norway,SPAR01,100
2020,Norway,SPAR02,100
2020,Luxembourg,SPAR04,100
2020,Luxembourg,SPAR05,93
2020,Luxembourg,SPAR06,90
2020,Luxembourg,SPAR07,100
2020,Luxembourg,SPAR08,93
2020,Luxembourg,SPAR09,100
2017,Poland,IHR12,62
2017,Poland,IHR02,100
2017,Poland,IHR05,82
2017,Poland,IHR06,43
2017,Poland,IHR07,0
2017,Poland,IHR13,100
2017,Poland,IHR03,95
2017,Poland,IHR01,50
2017,Poland,IHR04,94
2019,Poland,SPAR08,80
2019,Poland,SPAR09,80
2020,Norway,SPAR03,100
2020,Norway,SPAR05,87
2020,Norway,SPAR08,100
2020,Norway,SPAR09,100
2020,Norway,SPAR10,100
2021,Norway,SPAR2-C01,100
2019,Poland,SPAR10,80
2019,Poland,SPAR11,40
2019,Poland,SPAR12,80
2019,Poland,SPAR13,100
2019,Poland,SPAR01,80
2019,Poland,SPAR02,100
2021,Norway,SPAR2-C02,100
2021,Norway,SPAR2-C03,100
2021,Norway,SPAR2-C09,87
2021,Norway,SPAR2-C10,100
2021,Norway,SPAR2-C11,80
2020,Luxembourg,SPAR02,90
2020,Luxembourg,SPAR01,100
2020,Luxembourg,SPAR10,100
2020,Luxembourg,SPAR11,90
2020,Luxembourg,SPAR12,80
2020,Luxembourg,SPAR13,100
2021,Luxembourg,SPAR2-C01,20
2021,Luxembourg,SPAR2-C09,73
2021,Luxembourg,SPAR2-C10,73
2021,Luxembourg,SPAR2-C11,67
2021,Luxembourg,SPAR2-C12,40
2019,Poland,SPAR03,100
2019,Poland,SPAR04,40
2019,Poland,SPAR05,67
2019,Poland,SPAR06,0
2019,Poland,SPAR07,60
2020,Poland,SPAR11,60
2021,Luxembourg,SPAR2-C13,60
2021,Luxembourg,SPAR2-C02,27
2021,Luxembourg,SPAR2-C03,60
2021,Luxembourg,SPAR2-C04,84
2021,Luxembourg,SPAR2-C05,60
2021,Norway,SPAR2-C12,100
2021,Norway,SPAR2-C13,100
2021,Norway,SPAR2-C14,80
2021,Norway,SPAR2-C15,80
2021,Norway,SPAR2-C04,92
2020,Poland,SPAR02,100
2020,Poland,SPAR01,0
2020,Poland,SPAR04,0
2020,Poland,SPAR05,87
2020,Poland,SPAR06,80
2020,Poland,SPAR07,0
2021,Luxembourg,SPAR2-C06,80
2021,Luxembourg,SPAR2-C07,73
2021,Luxembourg,SPAR2-C08,80
2021,Luxembourg,SPAR2-C15,60
2021,Luxembourg,SPAR2-C14,40
2020,Poland,SPAR08,33
2020,Poland,SPAR09,33
2020,Poland,SPAR03,100
2020,Poland,SPAR10,0
2020,Poland,SPAR12,60
2020,Poland,SPAR13,100
2021,Poland,SPAR2-C08,27
2021,Poland,SPAR2-C12,100
2021,Poland,SPAR2-C13,80
2021,Poland,SPAR2-C14,40
2021,Poland,SPAR2-C15,0
2021,Poland,SPAR2-C01,90
2018,Belgium,SPAR06,90
2018,Belgium,SPAR07,40
2018,Belgium,SPAR08,87
2019,Belgium,SPAR02,80
2019,Belgium,SPAR03,100
2019,Belgium,SPAR04,100
2021,Poland,SPAR2-C02,87
2021,Poland,SPAR2-C03,90
2021,Poland,SPAR2-C04,68
2021,Poland,SPAR2-C05,100
2021,Poland,SPAR2-C06,80
2019,Belgium,SPAR11,90
2019,Belgium,SPAR12,80
2019,Belgium,SPAR13,100
2019,Belgium,SPAR05,100
2019,Belgium,SPAR06,90
2019,Belgium,SPAR07,40
2021,Poland,SPAR2-C07,80
2021,Poland,SPAR2-C11,80
2021,Poland,SPAR2-C10,60
2021,Poland,SPAR2-C09,53
2011,Portugal,IHR02,100
2019,Belgium,SPAR01,60
2019,Belgium,SPAR08,87
2019,Belgium,SPAR09,80
2019,Belgium,SPAR10,80
2020,Belgium,SPAR10,80
2020,Belgium,SPAR11,90
2011,Portugal,IHR10,100
2011,Portugal,IHR03,100
2011,Portugal,IHR04,100
2011,Portugal,IHR05,100
2011,Portugal,IHR06,100
2020,Belgium,SPAR12,60
2020,Belgium,SPAR13,100
2020,Belgium,SPAR01,47
2020,Belgium,SPAR02,80
2020,Belgium,SPAR03,100
2020,Belgium,SPAR07,40
2011,Portugal,IHR07,100
2011,Portugal,IHR11,75
2011,Portugal,IHR09,100
2011,Portugal,IHR12,50
2011,Portugal,IHR13,83
2021,Norway,SPAR2-C05,100
2021,Norway,SPAR2-C06,100
2021,Norway,SPAR2-C07,100
2021,Norway,SPAR2-C08,100
2011,Serbia,IHR08,0
2020,Belgium,SPAR09,80
2020,Belgium,SPAR08,87
2020,Belgium,SPAR04,100
2020,Belgium,SPAR05,100
2020,Belgium,SPAR06,90
2013,Slovakia,IHR12,83
2011,Portugal,IHR08,100
2011,Portugal,IHR01,100
2014,Portugal,IHR10,89
2014,Portugal,IHR11,100
2014,Portugal,IHR05,100
2010,Romania,IHR10,84
2010,Romania,IHR09,58
2010,Romania,IHR06,50
2010,Romania,IHR07,16
2010,Romania,IHR04,90
2011,Serbia,IHR01,25
2011,Serbia,IHR09,0
2011,Serbia,IHR03,30
2011,Serbia,IHR04,21
2011,Serbia,IHR06,0
2014,Portugal,IHR04,100
2014,Portugal,IHR02,100
2014,Portugal,IHR03,100
2014,Portugal,IHR12,85
2014,Portugal,IHR13,85
2011,Serbia,IHR07,0
2011,Serbia,IHR05,0
2011,Serbia,IHR10,11
2011,Serbia,IHR11,42
2011,Serbia,IHR12,0
2014,Portugal,IHR06,100
2014,Portugal,IHR07,60
2014,Portugal,IHR01,100
2014,Portugal,IHR09,91
2014,Portugal,IHR08,96
2010,Romania,IHR05,55
2010,Romania,IHR03,73
2010,Romania,IHR11,86
2010,Romania,IHR12,57
2010,Romania,IHR08,83
2015,Portugal,IHR01,100
2015,Portugal,IHR02,100
2015,Portugal,IHR03,100
2015,Portugal,IHR08,100
2015,Portugal,IHR09,91
2011,Serbia,IHR13,0
2011,Serbia,IHR02,10
2014,Serbia,IHR08,59
2014,Serbia,IHR09,12
2014,Serbia,IHR03,85
2015,Portugal,IHR10,100
2015,Portugal,IHR11,100
2015,Portugal,IHR12,85
2015,Portugal,IHR04,100
2015,Portugal,IHR05,100
2010,Romania,IHR13,100
2010,Romania,IHR02,75
2010,Romania,IHR01,50
2011,Romania,IHR08,80
2011,Romania,IHR09,20
2011,Romania,IHR10,89
2011,Romania,IHR11,92
2011,Romania,IHR06,57
2011,Romania,IHR05,90
2011,Romania,IHR12,50
2015,Portugal,IHR06,100
2015,Portugal,IHR07,60
2015,Portugal,IHR13,92
2016,Portugal,IHR07,60
2016,Portugal,IHR09,80
2011,Romania,IHR13,92
2011,Romania,IHR07,25
2011,Romania,IHR01,50
2011,Romania,IHR02,83
2011,Romania,IHR03,80
2016,Portugal,IHR10,100
2016,Portugal,IHR02,100
2016,Portugal,IHR03,95
2016,Portugal,IHR04,88
2016,Portugal,IHR05,100
2016,Portugal,IHR11,100
2016,Portugal,IHR12,85
2016,Portugal,IHR13,100
2016,Portugal,IHR08,96
2016,Portugal,IHR01,100
2011,Romania,IHR04,86
2013,Romania,IHR13,92
2013,Romania,IHR12,85
2013,Romania,IHR03,80
2013,Romania,IHR02,46
2013,Romania,IHR04,89
2013,Romania,IHR09,4
2013,Romania,IHR11,93
