Year,GeoAreaName,Age,Sex,Value
2008,Czechia,<1Y,BOTHSEX,352
2008,Czechia,<1Y,FEMALE,150
2008,Czechia,<1Y,MALE,202
2009,Czechia,<1Y,MALE,194
2009,Czechia,<1Y,FEMALE,144
2009,Czechia,<1Y,BOTHSEX,338
2010,Czechia,<1Y,BOTHSEX,320
2010,Czechia,<1Y,FEMALE,136
2010,Czechia,<1Y,MALE,184
2011,Czechia,<1Y,MALE,170
2011,Czechia,<1Y,FEMALE,126
2011,Czechia,<1Y,BOTHSEX,296
2009,Italy,<1Y,MALE,1092
2010,Italy,<1Y,MALE,1058
2010,Italy,<1Y,BOTHSEX,1905
2010,Italy,<1Y,FEMALE,847
2011,Italy,<1Y,BOTHSEX,1824
2011,Italy,<1Y,MALE,1013
2011,Italy,<1Y,FEMALE,811
2012,Italy,<1Y,MALE,965
