Year,GeoAreaName,Migratory status,Sex,Value
2013,Czechia,NONMIG,FEMALE,559.28
2013,Czechia,NONMIG,BOTHSEX,822.83
2013,Czechia,NONMIG,MALE,1025.73
2013,Czechia,_T,MALE,1029.72
2013,Czechia,_T,BOTHSEX,826.16
2013,Czechia,_T,FEMALE,560.75
2014,Czechia,_T,BOTHSEX,850.53
2014,Czechia,_T,FEMALE,579.88
2014,Czechia,NONMIG,BOTHSEX,845.45
2014,Czechia,NONMIG,FEMALE,577.36
2014,Czechia,_T,MALE,1057.81
2014,Czechia,NONMIG,MALE,1051.4
2015,Czechia,NONMIG,FEMALE,612.81
2015,Czechia,_T,MALE,1105.87
2015,Czechia,NONMIG,MALE,1093.6
2015,Czechia,_T,BOTHSEX,890.21
2015,Czechia,NONMIG,BOTHSEX,882.05
2015,Czechia,_T,FEMALE,614.87
2016,Czechia,_T,BOTHSEX,885.75
2017,Czechia,_T,BOTHSEX,862.15
2018,Czechia,_T,BOTHSEX,932.01
2019,Czechia,_T,BOTHSEX,893.69
2020,Czechia,_T,BOTHSEX,744.63
2000,Denmark,_T,BOTHSEX,1734
2000,Denmark,_T,FEMALE,1336
2000,Denmark,_T,MALE,2076
2001,Denmark,_T,BOTHSEX,1574
2001,Denmark,_T,MALE,1876
2001,Denmark,_T,FEMALE,1226
2009,Denmark,NONMIG,FEMALE,1836.81
2009,Denmark,NONMIG,MALE,2258.2
2009,Denmark,_T,MALE,2387.85
2009,Denmark,_T,BOTHSEX,2157.77
2009,Denmark,_T,FEMALE,1897.23
2009,Denmark,NONMIG,BOTHSEX,2061.27
2010,Denmark,_T,MALE,2624.54
2010,Denmark,NONMIG,BOTHSEX,2206.08
2010,Denmark,NONMIG,FEMALE,1918.3
2010,Denmark,_T,BOTHSEX,2323.45
2010,Denmark,NONMIG,MALE,2470.76
2010,Denmark,_T,FEMALE,1998.15
2011,Denmark,_T,FEMALE,1833.35
2011,Denmark,NONMIG,BOTHSEX,2040.34
2011,Denmark,_T,BOTHSEX,2150.11
2011,Denmark,NONMIG,FEMALE,1768.79
2011,Denmark,NONMIG,MALE,2290.9
2011,Denmark,_T,MALE,2444.01
2012,Denmark,NONMIG,FEMALE,1769.23
2012,Denmark,_T,FEMALE,1826.79
2012,Denmark,NONMIG,BOTHSEX,2043.93
2012,Denmark,_T,BOTHSEX,2142.46
2012,Denmark,_T,MALE,2427.56
2012,Denmark,NONMIG,MALE,2290.98
2013,Denmark,_T,BOTHSEX,2074
2013,Denmark,NONMIG,MALE,2259.62
2013,Denmark,_T,FEMALE,1740.39
2013,Denmark,_T,MALE,2376.29
2013,Denmark,NONMIG,BOTHSEX,1992.93
2013,Denmark,NONMIG,FEMALE,1695.6
2014,Denmark,_T,FEMALE,1719.77
2014,Denmark,NONMIG,BOTHSEX,1766.46
2014,Denmark,_T,BOTHSEX,1988.13
2014,Denmark,NONMIG,FEMALE,1528.85
2014,Denmark,NONMIG,MALE,1978.91
2014,Denmark,_T,MALE,2228.21
2015,Denmark,NONMIG,FEMALE,1494.48
2015,Denmark,_T,MALE,2052.79
2015,Denmark,_T,FEMALE,1500.93
2015,Denmark,NONMIG,MALE,1986.64
2015,Denmark,NONMIG,BOTHSEX,1755.52
2015,Denmark,_T,BOTHSEX,1793.92
2016,Denmark,_T,BOTHSEX,1782.44
2017,Denmark,_T,BOTHSEX,1608.2
2018,Denmark,_T,BOTHSEX,1732.93
2019,Denmark,_T,BOTHSEX,1836.86
2020,Denmark,_T,BOTHSEX,2565.19
2000,Estonia,_T,MALE,625
2000,Estonia,_T,FEMALE,330
2000,Estonia,_T,BOTHSEX,482
2001,Estonia,_T,MALE,685.95
2001,Estonia,_T,BOTHSEX,563.79
2001,Estonia,_T,FEMALE,437.28
2002,Estonia,_T,FEMALE,328.36
2002,Estonia,_T,MALE,717.31
2002,Estonia,_T,BOTHSEX,526.05
2003,Estonia,_T,BOTHSEX,538.28
2003,Estonia,_T,FEMALE,327.96
2003,Estonia,_T,MALE,741.16
2004,Estonia,_T,MALE,777.33
2004,Estonia,_T,FEMALE,326.25
2004,Estonia,_T,BOTHSEX,552.81
2005,Estonia,_T,BOTHSEX,559.93
2005,Estonia,_T,FEMALE,351.91
2005,Estonia,_T,MALE,772.38
2006,Estonia,_T,FEMALE,351
2006,Estonia,_T,MALE,747
2006,Estonia,_T,BOTHSEX,561
2007,Estonia,_T,FEMALE,365
2007,Estonia,_T,BOTHSEX,562
2007,Estonia,_T,MALE,757
2008,Estonia,_T,BOTHSEX,615
2008,Estonia,_T,FEMALE,425.7
2008,Estonia,_T,MALE,801.5
2009,Estonia,NONMIG,MALE,1174.98
2009,Estonia,_T,BOTHSEX,914.3
2009,Estonia,_T,FEMALE,732.92
2009,Estonia,NONMIG,BOTHSEX,937.61
2009,Estonia,NONMIG,FEMALE,738.72
2009,Estonia,_T,MALE,1120.81
2010,Estonia,NONMIG,MALE,1332.51
2010,Estonia,_T,FEMALE,845.53
2010,Estonia,NONMIG,BOTHSEX,1060.87
2010,Estonia,NONMIG,FEMALE,832.55
2010,Estonia,_T,MALE,1307.36
2010,Estonia,_T,BOTHSEX,1060.35
2011,Estonia,NONMIG,BOTHSEX,944.38
2011,Estonia,_T,MALE,1143.51
2011,Estonia,NONMIG,FEMALE,764.14
2011,Estonia,_T,FEMALE,806.26
2011,Estonia,NONMIG,MALE,1138.13
2011,Estonia,_T,BOTHSEX,973.12
2012,Estonia,_T,BOTHSEX,936.38
2012,Estonia,_T,MALE,1106.13
2012,Estonia,NONMIG,BOTHSEX,940.06
2012,Estonia,NONMIG,MALE,1127.32
2012,Estonia,_T,FEMALE,769.41
2012,Estonia,NONMIG,FEMALE,766.68
2013,Estonia,_T,FEMALE,774.28
2013,Estonia,NONMIG,FEMALE,774.81
2013,Estonia,_T,MALE,1207.06
2013,Estonia,NONMIG,BOTHSEX,993.15
2013,Estonia,NONMIG,MALE,1215.42
2013,Estonia,_T,BOTHSEX,993.5
2014,Estonia,_T,FEMALE,719.19
2014,Estonia,NONMIG,FEMALE,731.24
2014,Estonia,NONMIG,BOTHSEX,1014.83
2014,Estonia,_T,BOTHSEX,1006.67
2014,Estonia,_T,MALE,1280.46
2014,Estonia,NONMIG,MALE,1301.03
2015,Estonia,_T,MALE,1506.4
2015,Estonia,NONMIG,BOTHSEX,1117.73
2015,Estonia,_T,FEMALE,666.12
2015,Estonia,_T,BOTHSEX,1083.67
2015,Estonia,NONMIG,FEMALE,693.4
2015,Estonia,NONMIG,MALE,1570.98
2016,Estonia,_T,MALE,998.48
2016,Estonia,_T,FEMALE,560.1
2016,Estonia,_T,BOTHSEX,784.21
2017,Estonia,_T,BOTHSEX,953.39
2018,Estonia,_T,BOTHSEX,937.12
2019,Estonia,_T,BOTHSEX,1032.85
2020,Estonia,_T,FEMALE,436.07
2020,Estonia,NONMIG,FEMALE,475.79
2020,Estonia,MIGPER,BOTHSEX,437.51
2020,Estonia,_T,BOTHSEX,919
2020,Estonia,_T,MALE,1372.76
2020,Estonia,MIGPER,FEMALE,150.46
2020,Estonia,NONMIG,MALE,1519.39
2020,Estonia,NONMIG,BOTHSEX,1000.32
2020,Estonia,MIGPER,MALE,635.28
2021,Estonia,_T,BOTHSEX,593
2021,Estonia,_T,FEMALE,396
2021,Estonia,_T,MALE,786
2000,Finland,_T,FEMALE,1372
2000,Finland,_T,BOTHSEX,2879
2000,Finland,_T,MALE,4378
2001,Finland,_T,MALE,4273
2001,Finland,_T,BOTHSEX,2829
2001,Finland,_T,FEMALE,1378
2002,Finland,_T,FEMALE,1399
2002,Finland,_T,MALE,4212
2002,Finland,_T,BOTHSEX,2793
2003,Finland,_T,MALE,4087
2003,Finland,_T,BOTHSEX,2730
2003,Finland,_T,FEMALE,1392
2004,Finland,_T,FEMALE,1406
2004,Finland,_T,MALE,4043
2004,Finland,_T,BOTHSEX,2715
2005,Finland,_T,BOTHSEX,2887
2005,Finland,_T,FEMALE,1524
2005,Finland,_T,MALE,4280
2006,Finland,_T,MALE,4281
2006,Finland,_T,BOTHSEX,2892
2006,Finland,_T,FEMALE,1537
2007,Finland,_T,BOTHSEX,2845
2007,Finland,_T,FEMALE,1535
2007,Finland,_T,MALE,4189
2009,Finland,_T,BOTHSEX,1884.41
2009,Finland,NONMIG,FEMALE,1175.44
2009,Finland,_T,MALE,2575.02
2009,Finland,NONMIG,MALE,2610.46
2009,Finland,_T,FEMALE,1163.68
2009,Finland,NONMIG,BOTHSEX,1906.61
2010,Finland,_T,BOTHSEX,1971.99
2010,Finland,_T,FEMALE,1231.99
2010,Finland,NONMIG,BOTHSEX,1995.01
2010,Finland,_T,MALE,2670.45
2010,Finland,NONMIG,FEMALE,1247.81
2010,Finland,NONMIG,MALE,2702.49
2011,Finland,NONMIG,MALE,2954.7
2011,Finland,_T,FEMALE,1313.9
2011,Finland,NONMIG,FEMALE,1331.68
2011,Finland,NONMIG,BOTHSEX,2168.07
2011,Finland,_T,BOTHSEX,2138.69
2011,Finland,_T,MALE,2910.55
2012,Finland,NONMIG,BOTHSEX,1916.47
2012,Finland,_T,FEMALE,1209.85
2012,Finland,NONMIG,FEMALE,1227.06
2012,Finland,_T,MALE,2531.6
2012,Finland,NONMIG,MALE,2571.75
2012,Finland,_T,BOTHSEX,1889.63
2013,Finland,_T,BOTHSEX,1930.67
2013,Finland,_T,FEMALE,1238.22
2013,Finland,NONMIG,MALE,2643.76
2013,Finland,_T,MALE,2586.97
2013,Finland,NONMIG,BOTHSEX,1969.41
2013,Finland,NONMIG,FEMALE,1262.68
2014,Finland,_T,MALE,2438.76
2014,Finland,NONMIG,BOTHSEX,1867.54
2014,Finland,_T,BOTHSEX,1824.89
2014,Finland,_T,FEMALE,1175.7
2014,Finland,NONMIG,MALE,2509.02
2014,Finland,NONMIG,FEMALE,1197.96
2015,Finland,_T,MALE,2263.59
2015,Finland,NONMIG,MALE,2317.91
2015,Finland,NONMIG,FEMALE,1187.02
2015,Finland,_T,FEMALE,1161.86
2015,Finland,_T,BOTHSEX,1726.44
2015,Finland,NONMIG,BOTHSEX,1764.09
2016,Finland,_T,BOTHSEX,1676.29
2017,Finland,_T,BOTHSEX,1699
2018,Finland,_T,BOTHSEX,1624.08
2019,Finland,_T,BOTHSEX,1568.29
2020,Finland,_T,MALE,5007.86
2020,Finland,MIGPER,BOTHSEX,12.23
2020,Finland,NONMIG,BOTHSEX,4012.88
2020,Finland,_T,FEMALE,3054.16
2020,Finland,NONMIG,MALE,4988.77
2020,Finland,MIGPER,MALE,19.08
2020,Finland,NONMIG,FEMALE,3048.71
2020,Finland,MIGPER,FEMALE,5.45
2020,Finland,_T,BOTHSEX,4025.1
2000,France,_T,BOTHSEX,4407.13
2001,France,_T,BOTHSEX,4279.3
2002,France,_T,BOTHSEX,4300
2003,France,_T,BOTHSEX,4090.2
2004,France,_T,BOTHSEX,3948.9
2004,France,_T,MALE,7358
2004,France,_T,FEMALE,3120
2005,France,_T,FEMALE,2868
2005,France,_T,MALE,7127
2005,France,_T,BOTHSEX,3910
2006,France,_T,FEMALE,2979
2006,France,_T,MALE,6891
2006,France,_T,BOTHSEX,3939.8
2007,France,_T,BOTHSEX,3943.1
2007,France,_T,MALE,6498
2007,France,_T,FEMALE,3009
2008,France,_T,BOTHSEX,3803.52
2009,France,_T,BOTHSEX,2303.37
2009,France,NONMIG,MALE,2735.89
2009,France,NONMIG,FEMALE,1355.03
2009,France,_T,FEMALE,1487.45
2009,France,_T,MALE,3041.7
2009,France,NONMIG,BOTHSEX,2076.26
2010,France,NONMIG,MALE,3194.85
2010,France,_T,MALE,3523.97
2010,France,NONMIG,BOTHSEX,2358.61
2010,France,_T,FEMALE,1663.37
2010,France,NONMIG,FEMALE,1517.81
2010,France,_T,BOTHSEX,2602.17
2011,France,_T,MALE,4261.99
2011,France,NONMIG,BOTHSEX,3074.14
2011,France,NONMIG,FEMALE,2152.95
2011,France,NONMIG,MALE,3874.39
2011,France,_T,BOTHSEX,3378.38
2011,France,_T,FEMALE,2346.39
2012,France,_T,FEMALE,1709.61
2012,France,_T,BOTHSEX,2573.71
2012,France,NONMIG,BOTHSEX,2356.89
2012,France,NONMIG,FEMALE,1569.97
2012,France,NONMIG,MALE,3142.62
2012,France,_T,MALE,3424.12
2013,France,_T,BOTHSEX,2482.55
2013,France,NONMIG,MALE,2572.16
2013,France,_T,FEMALE,1683.27
2013,France,_T,MALE,3280
2013,France,NONMIG,FEMALE,1308.46
2013,France,NONMIG,BOTHSEX,1937.01
2014,France,NONMIG,FEMALE,1680.44
2014,France,NONMIG,MALE,2682.76
2014,France,_T,FEMALE,2753.84
2014,France,_T,BOTHSEX,3326.98
2014,France,_T,MALE,3795.1
2014,France,NONMIG,BOTHSEX,2230.03
2015,France,NONMIG,MALE,233.98
2015,France,_T,BOTHSEX,3160.29
2015,France,NONMIG,BOTHSEX,152.24
2015,France,NONMIG,FEMALE,72.32
2015,France,_T,FEMALE,2376.72
2015,France,_T,MALE,3955.19
2016,France,_T,BOTHSEX,3458.28
2017,France,_T,BOTHSEX,3395.93
2018,France,_T,BOTHSEX,3444.79
2019,France,_T,BOTHSEX,3425.11
2020,France,_T,BOTHSEX,2931.24
2019,Georgia,_T,MALE,22
2019,Georgia,_T,BOTHSEX,13
2019,Georgia,_T,FEMALE,2
2020,Georgia,_T,BOTHSEX,20
2020,Georgia,_T,MALE,32
2020,Georgia,_T,FEMALE,4
2021,Georgia,MIGPER,BOTHSEX,0
2021,Georgia,MIGPER,FEMALE,0
2021,Georgia,_T,BOTHSEX,20.78
2021,Georgia,_T,FEMALE,6.9
2021,Georgia,NONMIG,FEMALE,0
2021,Georgia,_T,MALE,31.7
2021,Georgia,NONMIG,BOTHSEX,0
2021,Georgia,MIGPER,MALE,0
2021,Georgia,NONMIG,MALE,0
2009,Germany,NONMIG,BOTHSEX,1924.47
2009,Germany,_T,MALE,2526.28
2009,Germany,_T,BOTHSEX,1855.33
2009,Germany,NONMIG,MALE,2627.49
2009,Germany,NONMIG,FEMALE,1044.94
2009,Germany,_T,FEMALE,1000.4
2010,Germany,NONMIG,MALE,2897.57
2010,Germany,NONMIG,FEMALE,1067.26
2010,Germany,_T,BOTHSEX,1975.51
2010,Germany,_T,FEMALE,1022.69
2010,Germany,NONMIG,BOTHSEX,2038.8
2010,Germany,_T,MALE,2806.76
2011,Germany,_T,BOTHSEX,2057.81
2011,Germany,NONMIG,BOTHSEX,2126.13
2011,Germany,NONMIG,MALE,3117.13
2011,Germany,_T,FEMALE,1004.36
2011,Germany,NONMIG,FEMALE,1050.64
2011,Germany,_T,MALE,3015.84
2012,Germany,_T,MALE,2820.47
2012,Germany,NONMIG,MALE,2909.01
2012,Germany,NONMIG,FEMALE,1046.05
2012,Germany,NONMIG,BOTHSEX,2018.18
2012,Germany,_T,BOTHSEX,1955.64
2012,Germany,_T,FEMALE,998.33
2013,Germany,NONMIG,BOTHSEX,1970.77
2013,Germany,NONMIG,MALE,2821.23
2013,Germany,_T,MALE,2718.53
2013,Germany,_T,FEMALE,1007.33
2013,Germany,_T,BOTHSEX,1898.68
2013,Germany,NONMIG,FEMALE,1062.13
2014,Germany,NONMIG,BOTHSEX,1935.45
2014,Germany,NONMIG,MALE,2763.67
2014,Germany,_T,FEMALE,988.55
2014,Germany,NONMIG,FEMALE,1046.87
2014,Germany,_T,BOTHSEX,1855.72
2014,Germany,_T,MALE,2648.26
2015,Germany,_T,BOTHSEX,1810.58
2015,Germany,_T,FEMALE,985.91
2015,Germany,NONMIG,MALE,2694.91
2015,Germany,_T,MALE,2566.71
2015,Germany,NONMIG,BOTHSEX,1895.67
2015,Germany,NONMIG,FEMALE,1044.4
2016,Germany,_T,BOTHSEX,1950.91
2017,Germany,_T,BOTHSEX,1819.55
2018,Germany,_T,BOTHSEX,1721.56
2019,Germany,_T,BOTHSEX,1650.78
2020,Germany,_T,BOTHSEX,1504.74
2000,Greece,_T,BOTHSEX,863
2001,Greece,_T,BOTHSEX,840
2002,Greece,_T,BOTHSEX,836
2003,Greece,_T,BOTHSEX,772
2009,Greece,NONMIG,BOTHSEX,402.24
2009,Greece,NONMIG,FEMALE,207.33
2009,Greece,NONMIG,MALE,532.68
2009,Greece,_T,MALE,592.06
2009,Greece,_T,BOTHSEX,440.95
2009,Greece,_T,FEMALE,211.63
2010,Greece,_T,FEMALE,167.5
2010,Greece,NONMIG,MALE,426.88
2010,Greece,_T,MALE,476.2
2010,Greece,_T,BOTHSEX,352.27
2010,Greece,NONMIG,BOTHSEX,322.49
2010,Greece,NONMIG,FEMALE,168.25
2011,Greece,_T,MALE,433.38
2011,Greece,NONMIG,FEMALE,174.08
2011,Greece,NONMIG,BOTHSEX,305.26
2011,Greece,_T,FEMALE,176.33
2011,Greece,NONMIG,MALE,394.33
2011,Greece,_T,BOTHSEX,329.75
2012,Greece,NONMIG,BOTHSEX,275.7
2012,Greece,_T,BOTHSEX,294.5
2012,Greece,_T,MALE,387.68
2012,Greece,_T,FEMALE,157.53
2012,Greece,NONMIG,MALE,356.14
2012,Greece,NONMIG,FEMALE,157.47
2013,Greece,NONMIG,FEMALE,155.83
2013,Greece,NONMIG,BOTHSEX,261.74
2013,Greece,_T,MALE,359.51
2013,Greece,_T,BOTHSEX,275.42
2013,Greece,NONMIG,MALE,336.05
2013,Greece,_T,FEMALE,155.47
2014,Greece,_T,MALE,124.07
2014,Greece,NONMIG,MALE,119.38
2014,Greece,_T,BOTHSEX,96.46
2014,Greece,_T,FEMALE,58.1
2014,Greece,NONMIG,FEMALE,57.51
2014,Greece,NONMIG,BOTHSEX,93.48
2015,Greece,NONMIG,MALE,203.99
2015,Greece,NONMIG,FEMALE,92.8
2015,Greece,_T,BOTHSEX,159.67
2015,Greece,_T,MALE,214.33
2015,Greece,_T,FEMALE,94.69
2015,Greece,NONMIG,BOTHSEX,153.26
2016,Greece,_T,BOTHSEX,155.44
2017,Greece,_T,BOTHSEX,161.09
2018,Greece,_T,BOTHSEX,117.37
2019,Greece,_T,BOTHSEX,135.36
2020,Greece,_T,BOTHSEX,105.46
2000,Hungary,_T,BOTHSEX,714
2001,Hungary,_T,MALE,867
2001,Hungary,_T,FEMALE,401
2001,Hungary,_T,BOTHSEX,658
2002,Hungary,_T,FEMALE,408
2002,Hungary,_T,BOTHSEX,649
2002,Hungary,_T,MALE,850
2003,Hungary,_T,BOTHSEX,656
2003,Hungary,_T,MALE,855
2003,Hungary,_T,FEMALE,429
2004,Hungary,_T,BOTHSEX,608
2004,Hungary,_T,MALE,777
2004,Hungary,_T,FEMALE,407
2005,Hungary,_T,BOTHSEX,611
2005,Hungary,_T,MALE,776
2005,Hungary,_T,FEMALE,416
2006,Hungary,_T,MALE,730
2006,Hungary,_T,BOTHSEX,574
2006,Hungary,_T,FEMALE,387
2007,Hungary,_T,BOTHSEX,530
2007,Hungary,_T,FEMALE,358
2007,Hungary,_T,MALE,673
2008,Hungary,_T,BOTHSEX,569.69
2008,Hungary,_T,MALE,708.74
2008,Hungary,_T,FEMALE,403.74
2009,Hungary,_T,BOTHSEX,490.89
2009,Hungary,NONMIG,BOTHSEX,490.24
2009,Hungary,NONMIG,MALE,602.51
2009,Hungary,_T,MALE,603.4
2009,Hungary,NONMIG,FEMALE,358.2
2009,Hungary,_T,FEMALE,358.44
2010,Hungary,NONMIG,FEMALE,404.96
2010,Hungary,_T,MALE,663.37
2010,Hungary,_T,FEMALE,405.56
2010,Hungary,_T,BOTHSEX,542.49
2010,Hungary,NONMIG,MALE,662.51
2010,Hungary,NONMIG,BOTHSEX,541.83
2011,Hungary,_T,BOTHSEX,515.64
2011,Hungary,NONMIG,MALE,674.08
2011,Hungary,NONMIG,FEMALE,358.67
2011,Hungary,_T,MALE,674.92
2011,Hungary,NONMIG,BOTHSEX,514.94
2011,Hungary,_T,FEMALE,359.15
2012,Hungary,_T,BOTHSEX,528.02
2012,Hungary,_T,FEMALE,398.05
2012,Hungary,NONMIG,FEMALE,398.79
2012,Hungary,_T,MALE,640.09
2012,Hungary,NONMIG,BOTHSEX,527.94
2012,Hungary,NONMIG,MALE,639.46
2013,Hungary,_T,MALE,583.12
2013,Hungary,NONMIG,MALE,582.39
2013,Hungary,NONMIG,BOTHSEX,478.51
2013,Hungary,_T,BOTHSEX,479.81
2013,Hungary,_T,FEMALE,358.31
2013,Hungary,NONMIG,FEMALE,356.68
2014,Hungary,_T,BOTHSEX,534.12
2014,Hungary,_T,FEMALE,393.32
2014,Hungary,NONMIG,MALE,660.05
2014,Hungary,_T,MALE,661.53
2014,Hungary,NONMIG,FEMALE,392.19
2014,Hungary,NONMIG,BOTHSEX,532.66
2015,Hungary,NONMIG,MALE,680.76
2015,Hungary,NONMIG,BOTHSEX,553.28
2015,Hungary,_T,FEMALE,412.61
2015,Hungary,_T,BOTHSEX,554.55
2015,Hungary,NONMIG,FEMALE,411.07
2015,Hungary,_T,MALE,681.58
2016,Hungary,_T,MALE,620
2016,Hungary,_T,FEMALE,410
2016,Hungary,_T,BOTHSEX,530
2017,Hungary,_T,BOTHSEX,640.44
2018,Hungary,_T,BOTHSEX,587.18
2019,Hungary,_T,BOTHSEX,591.57
2020,Hungary,_T,BOTHSEX,441.42
2020,Hungary,_T,MALE,536.3
2020,Hungary,NONMIG,MALE,528.18
2020,Hungary,NONMIG,FEMALE,327.67
2020,Hungary,MIGPER,MALE,8.12
2020,Hungary,MIGPER,FEMALE,4.44
2020,Hungary,MIGPER,BOTHSEX,6.41
2020,Hungary,_T,FEMALE,332.12
2020,Hungary,NONMIG,BOTHSEX,435
2021,Hungary,MIGPER,MALE,4.51
2021,Hungary,MIGPER,FEMALE,1.88
2021,Hungary,_T,MALE,562.37
2021,Hungary,NONMIG,BOTHSEX,457.67
2021,Hungary,NONMIG,FEMALE,162
2021,Hungary,MIGPER,BOTHSEX,6.39
2021,Hungary,NONMIG,MALE,295.67
2021,Hungary,_T,BOTHSEX,464.06
2021,Hungary,_T,FEMALE,351.13
2011,Iceland,_T,BOTHSEX,534.39
2012,Iceland,_T,BOTHSEX,957.32
2013,Iceland,_T,BOTHSEX,1038.95
2014,Iceland,_T,BOTHSEX,688.38
2015,Iceland,_T,BOTHSEX,1054.73
2015,Iceland,_T,FEMALE,811.97
2015,Iceland,_T,MALE,1275.97
2016,Iceland,_T,BOTHSEX,681.97
2017,Iceland,_T,BOTHSEX,674.13
2018,Iceland,_T,BOTHSEX,698.8
2019,Iceland,_T,BOTHSEX,657.16
2020,Iceland,_T,BOTHSEX,553.11
2000,Ireland,_T,FEMALE,471.42
2000,Ireland,_T,MALE,699.38
2000,Ireland,_T,BOTHSEX,542.9
2001,Ireland,_T,MALE,681.94
2001,Ireland,_T,FEMALE,320.96
2001,Ireland,_T,BOTHSEX,534.58
2002,Ireland,_T,MALE,589.94
2002,Ireland,_T,BOTHSEX,448.03
2002,Ireland,_T,FEMALE,249.73
2003,Ireland,_T,BOTHSEX,1220
2004,Ireland,_T,BOTHSEX,1130
2005,Ireland,_T,BOTHSEX,1200
2006,Ireland,_T,BOTHSEX,1160
2007,Ireland,_T,BOTHSEX,1350
2009,Ireland,_T,BOTHSEX,1640.21
2009,Ireland,_T,FEMALE,1155.09
2009,Ireland,_T,MALE,2049.02
2010,Ireland,_T,MALE,2727.19
2010,Ireland,_T,FEMALE,1554.78
2010,Ireland,_T,BOTHSEX,2182.98
2011,Ireland,_T,MALE,2600
2011,Ireland,_T,FEMALE,1840
2011,Ireland,_T,BOTHSEX,2250
2012,Ireland,_T,FEMALE,733.58
2012,Ireland,NONMIG,MALE,852.93
2012,Ireland,NONMIG,FEMALE,715.83
2012,Ireland,NONMIG,BOTHSEX,788.71
2012,Ireland,_T,MALE,908.84
2012,Ireland,_T,BOTHSEX,827.11
2013,Ireland,_T,FEMALE,725.7
2013,Ireland,NONMIG,FEMALE,685.98
2013,Ireland,NONMIG,BOTHSEX,888.68
2013,Ireland,NONMIG,MALE,1063.21
2013,Ireland,_T,MALE,1150.68
2013,Ireland,_T,BOTHSEX,955.21
2014,Ireland,NONMIG,FEMALE,616.53
2014,Ireland,_T,FEMALE,638.32
2014,Ireland,_T,BOTHSEX,945.02
2014,Ireland,NONMIG,MALE,1144.81
2014,Ireland,NONMIG,BOTHSEX,901.96
2014,Ireland,_T,MALE,1203.23
2015,Ireland,_T,FEMALE,551.38
2015,Ireland,NONMIG,FEMALE,523.88
2015,Ireland,NONMIG,BOTHSEX,808.13
2015,Ireland,_T,BOTHSEX,845.77
2015,Ireland,_T,MALE,1092.42
2021,Azerbaijan,_T,MALE,20
2021,Azerbaijan,_T,BOTHSEX,16
2021,Azerbaijan,_T,FEMALE,10
2021,Uzbekistan,MIGPER,BOTHSEX,0
2015,Ireland,NONMIG,MALE,1049.14
2016,Ireland,_T,BOTHSEX,702.61
2017,Ireland,_T,BOTHSEX,1008.38
2018,Ireland,_T,BOTHSEX,801.34
2019,Ireland,_T,BOTHSEX,570.59
2020,Ireland,_T,BOTHSEX,526.27
2020,Slovenia,_T,FEMALE,1805.47
2020,Slovenia,_T,MALE,1918.14
2020,Slovenia,_T,MALE,1918.14
