Year,GeoAreaName,Disability status,Sex,Value
2012,Slovenia,PWD,BOTHSEX,16.64
2012,Slovenia,PD,MALE,38.99
2012,Slovenia,PWD,MALE,15.86
2012,Slovenia,_T,BOTHSEX,17.3
2012,Slovenia,PWD,FEMALE,17.56
2012,Slovenia,PD,BOTHSEX,38.69
2013,Slovenia,PWD,BOTHSEX,17.81
2014,Latvia,PD,BOTHSEX,20.6
2014,Latvia,PWD,FEMALE,11.6
2014,Latvia,_T,BOTHSEX,13.75
2014,Latvia,PWD,BOTHSEX,13.6
2014,Latvia,PD,FEMALE,20.18
2014,Latvia,PD,MALE,21.27
2014,Latvia,PWD,MALE,15.6
2014,Latvia,_T,FEMALE,11.84
2014,Latvia,_T,MALE,15.7
2013,Slovenia,PWD,MALE,17.35
2013,Slovenia,_T,BOTHSEX,18.42
2013,Slovenia,PD,MALE,46.37
2013,Slovenia,PWD,FEMALE,18.35
2013,Slovenia,PD,BOTHSEX,42.58
2013,Slovenia,PD,FEMALE,38.51
2013,Slovenia,_T,MALE,18.03
2013,Slovenia,_T,FEMALE,18.87
2014,Slovenia,PD,BOTHSEX,39.94
2015,Latvia,PD,FEMALE,12.94
2015,Latvia,_T,BOTHSEX,11.32
2015,Latvia,_T,MALE,12.83
2015,Latvia,PD,BOTHSEX,18.94
2015,Latvia,_T,FEMALE,9.75
2015,Latvia,PWD,FEMALE,9.68
2015,Latvia,PD,MALE,25.41
2015,Latvia,PWD,MALE,12.56
2015,Latvia,PWD,BOTHSEX,11.15
2016,Latvia,_T,FEMALE,9.76
2016,Latvia,PWD,FEMALE,9.5
2016,Latvia,PD,MALE,34.32
2016,Latvia,PWD,BOTHSEX,11.08
2016,Latvia,_T,BOTHSEX,11.39
2016,Latvia,PD,FEMALE,21.4
2016,Latvia,_T,MALE,12.98
2016,Latvia,PD,BOTHSEX,27.08
2016,Latvia,PWD,MALE,12.61
2017,Latvia,_T,FEMALE,9.23
2017,Latvia,_T,BOTHSEX,10.65
2017,Latvia,PD,MALE,19.55
2017,Latvia,PWD,BOTHSEX,10.41
2017,Latvia,PWD,FEMALE,8.99
2017,Latvia,PD,FEMALE,16.75
2017,Latvia,PD,BOTHSEX,18.14
2017,Latvia,_T,MALE,12.07
2017,Latvia,PWD,MALE,11.83
2020,Austria,PD,MALE,46.87
2020,Austria,PWD,BOTHSEX,9.26
2020,Austria,PWD,MALE,8.45
2020,Austria,_T,FEMALE,11.06
2020,Austria,PD,FEMALE,35.89
2021,Austria,PD,MALE,52.88
2021,Austria,PWD,FEMALE,8.69
2021,Austria,PD,BOTHSEX,46.05
2021,Austria,PWD,BOTHSEX,8.34
2018,Latvia,PWD,FEMALE,7.81
2018,Latvia,PWD,MALE,10.13
2018,Latvia,_T,BOTHSEX,9.35
2018,Latvia,PD,BOTHSEX,24.81
2018,Latvia,_T,MALE,10.59
2018,Latvia,PD,FEMALE,20.6
2018,Latvia,PD,MALE,29.61
2018,Latvia,PWD,BOTHSEX,8.96
2018,Latvia,_T,FEMALE,8.14
2014,Slovenia,PWD,MALE,16.72
2014,Slovenia,_T,MALE,17.33
2014,Slovenia,PWD,BOTHSEX,18.41
2014,Slovenia,PWD,FEMALE,20.44
2014,Slovenia,_T,FEMALE,20.74
2014,Slovenia,_T,BOTHSEX,18.88
2014,Slovenia,PD,MALE,45.71
2014,Slovenia,PD,FEMALE,33.6
2015,Slovenia,_T,MALE,14.79
2015,Slovenia,_T,FEMALE,19.6
2015,Slovenia,PD,FEMALE,31.84
2015,Slovenia,_T,BOTHSEX,17
2015,Slovenia,PD,MALE,39.51
2015,Slovenia,PWD,BOTHSEX,16.47
2015,Slovenia,PD,BOTHSEX,35.76
2015,Slovenia,PWD,FEMALE,19.23
2015,Slovenia,PWD,MALE,14.14
2016,Slovenia,PD,MALE,46.14
2019,Latvia,PD,FEMALE,20.98
2019,Latvia,_T,MALE,9.72
2019,Latvia,PD,MALE,19.1
2019,Latvia,PWD,BOTHSEX,9.16
2019,Latvia,_T,FEMALE,9.12
2019,Latvia,PWD,FEMALE,8.82
2019,Latvia,PWD,MALE,9.49
2019,Latvia,_T,BOTHSEX,9.42
2019,Latvia,PD,BOTHSEX,20.07
2016,Slovenia,_T,BOTHSEX,16.46
2016,Slovenia,_T,MALE,14.2
2016,Slovenia,PWD,FEMALE,18.75
2016,Slovenia,PWD,MALE,13.57
2016,Slovenia,_T,FEMALE,19.06
2016,Slovenia,PWD,BOTHSEX,15.98
2016,Slovenia,PD,BOTHSEX,39.17
2016,Slovenia,PD,FEMALE,32.33
2017,Slovenia,PWD,FEMALE,16.29
2020,Latvia,_T,FEMALE,9.9
2020,Latvia,PD,MALE,20.23
2020,Latvia,PD,BOTHSEX,22.53
2020,Latvia,PWD,MALE,10.84
2020,Latvia,PWD,FEMALE,9.52
2020,Latvia,PWD,BOTHSEX,10.17
2020,Latvia,_T,MALE,11.08
2020,Latvia,PD,FEMALE,24.82
2020,Latvia,_T,BOTHSEX,10.48
2021,Latvia,PWD,FEMALE,8.19
2021,Latvia,PWD,MALE,9.02
2021,Latvia,PD,MALE,23.78
2021,Latvia,_T,MALE,9.28
2021,Latvia,PWD,BOTHSEX,8.6
2021,Latvia,PD,FEMALE,16.6
2021,Latvia,PD,BOTHSEX,20.02
2021,Latvia,_T,FEMALE,8.34
2021,Latvia,_T,BOTHSEX,8.8
2017,Slovenia,_T,MALE,12.5
2017,Slovenia,PD,BOTHSEX,32.63
2017,Slovenia,PD,MALE,37.22
2017,Slovenia,PWD,MALE,11.88
2017,Slovenia,PD,FEMALE,28.35
2017,Slovenia,_T,FEMALE,16.66
2017,Slovenia,PWD,BOTHSEX,13.92
2017,Slovenia,_T,BOTHSEX,14.43
2018,Slovenia,PWD,FEMALE,13.13
2018,Slovenia,PD,FEMALE,32.29
2018,Slovenia,PWD,BOTHSEX,11.33
2018,Slovenia,_T,FEMALE,13.56
2018,Slovenia,PD,MALE,37.55
2018,Slovenia,_T,BOTHSEX,11.9
2018,Slovenia,PWD,MALE,9.75
2018,Slovenia,PD,BOTHSEX,35.23
2018,Slovenia,_T,MALE,10.44
2019,Slovenia,PD,BOTHSEX,29.32
2019,Slovenia,_T,MALE,9.03
2019,Slovenia,_T,FEMALE,11.26
2019,Slovenia,_T,BOTHSEX,10.07
2019,Slovenia,PWD,MALE,8.44
2019,Slovenia,PWD,BOTHSEX,9.56
2019,Slovenia,PD,MALE,32.02
2019,Slovenia,PWD,FEMALE,10.86
2019,Slovenia,PD,FEMALE,26.31
2020,Slovenia,PWD,FEMALE,11.01
2005,Lithuania,PD,MALE,41.57
2005,Lithuania,_T,MALE,13.58
2005,Lithuania,PWD,FEMALE,11.34
2005,Lithuania,_T,FEMALE,12.09
2005,Lithuania,PD,FEMALE,35.97
2005,Lithuania,_T,BOTHSEX,12.85
2005,Lithuania,PWD,BOTHSEX,12.02
2005,Lithuania,PWD,MALE,12.66
2005,Lithuania,PD,BOTHSEX,38.91
2006,Lithuania,PD,MALE,38.51
2006,Lithuania,_T,BOTHSEX,9.79
2006,Lithuania,PWD,MALE,10.7
2006,Lithuania,PD,BOTHSEX,33.86
2006,Lithuania,PWD,BOTHSEX,9.27
2006,Lithuania,_T,MALE,11.33
2006,Lithuania,PWD,FEMALE,7.76
2006,Lithuania,_T,FEMALE,8.15
2006,Lithuania,PD,FEMALE,28.01
2021,Austria,PD,FEMALE,39.04
2021,Austria,_T,BOTHSEX,9.41
2021,Austria,_T,FEMALE,9.64
2021,Austria,_T,MALE,9.23
2021,Austria,PWD,MALE,8.06
2007,Armenia,_T,FEMALE,9.77
2007,Armenia,PD,FEMALE,5.15
2007,Armenia,_T,MALE,9.85
2007,Armenia,PD,BOTHSEX,9.22
2020,Slovenia,PD,FEMALE,27.28
2020,Slovenia,PWD,BOTHSEX,9.84
2020,Slovenia,_T,MALE,9.4
2020,Slovenia,PD,BOTHSEX,34.93
2020,Slovenia,PWD,MALE,8.83
2020,Slovenia,_T,BOTHSEX,10.29
2020,Slovenia,PD,MALE,42.42
2020,Slovenia,_T,FEMALE,11.32
2021,Slovenia,PD,FEMALE,19.66
2021,Slovenia,PD,BOTHSEX,37.68
2021,Slovenia,PWD,FEMALE,10.58
2021,Slovenia,PWD,BOTHSEX,9.59
2021,Slovenia,_T,BOTHSEX,10.09
2021,Slovenia,_T,FEMALE,10.77
2021,Slovenia,PD,MALE,58.08
2021,Slovenia,_T,MALE,9.5
2021,Slovenia,PWD,MALE,8.72
2004,Spain,_T,BOTHSEX,14.67
2007,Lithuania,PWD,BOTHSEX,6.52
2007,Lithuania,_T,FEMALE,5.84
2007,Lithuania,_T,MALE,7.75
2007,Lithuania,PWD,FEMALE,5.62
2007,Lithuania,PWD,MALE,7.39
2007,Lithuania,PD,MALE,27.21
2007,Lithuania,_T,BOTHSEX,6.8
2007,Lithuania,PD,FEMALE,19.7
2007,Lithuania,PD,BOTHSEX,23.76
2004,Spain,_T,MALE,11.46
2004,Spain,PD,BOTHSEX,25.86
2004,Spain,PWD,BOTHSEX,14.2
2004,Spain,_T,FEMALE,19.39
2004,Spain,PWD,FEMALE,19.07
2004,Spain,PD,MALE,25.61
2004,Spain,PWD,MALE,10.92
2004,Spain,PD,FEMALE,26.17
2005,Spain,_T,FEMALE,16.61
2007,Armenia,PWD,BOTHSEX,9.84
2007,Armenia,PWD,MALE,9.77
2007,Armenia,PWD,FEMALE,9.92
2007,Armenia,PD,MALE,11.58
2007,Armenia,_T,BOTHSEX,9.81
2008,Armenia,_T,MALE,20.47
2008,Armenia,PWD,FEMALE,25.51
2008,Armenia,PWD,BOTHSEX,22.91
2008,Lithuania,PD,MALE,35.92
2008,Lithuania,_T,BOTHSEX,7.06
2008,Lithuania,PWD,FEMALE,5.65
2008,Lithuania,PWD,BOTHSEX,6.85
2008,Lithuania,PD,BOTHSEX,27.47
2008,Lithuania,_T,FEMALE,5.76
2008,Lithuania,PWD,MALE,8.03
2008,Lithuania,_T,MALE,8.34
2009,Lithuania,PD,BOTHSEX,27.07
2005,Spain,PWD,MALE,9.24
2005,Spain,_T,MALE,9.66
2005,Spain,PD,FEMALE,18.58
2005,Spain,PWD,FEMALE,16.53
2005,Spain,PD,MALE,20.4
2005,Spain,PD,BOTHSEX,19.62
2005,Spain,PWD,BOTHSEX,12.21
2005,Spain,_T,BOTHSEX,12.5
2006,Spain,PWD,BOTHSEX,11.42
2009,Lithuania,PWD,MALE,17.63
2009,Lithuania,_T,BOTHSEX,15.06
2009,Lithuania,_T,FEMALE,12.26
2009,Lithuania,PWD,FEMALE,12.18
2009,Lithuania,_T,MALE,17.8
2009,Lithuania,PD,FEMALE,19.82
2009,Lithuania,PWD,BOTHSEX,14.93
2009,Lithuania,PD,MALE,35.32
2010,Lithuania,PWD,BOTHSEX,19.43
2008,Armenia,PWD,MALE,20.62
2008,Armenia,_T,FEMALE,25.86
2008,Armenia,PD,BOTHSEX,25.76
2008,Armenia,_T,BOTHSEX,22.97
2008,Armenia,PD,FEMALE,45.67
2008,Armenia,PD,MALE,15.65
2009,Armenia,PD,MALE,18.33
2009,Armenia,_T,BOTHSEX,18.44
2009,Armenia,_T,FEMALE,19.67
2006,Spain,_T,FEMALE,15.54
2006,Spain,_T,BOTHSEX,11.74
2006,Spain,PWD,MALE,8.62
2006,Spain,PWD,FEMALE,15.39
2006,Spain,_T,MALE,9.03
2006,Spain,PD,MALE,21.62
2006,Spain,PD,FEMALE,18.53
2006,Spain,PD,BOTHSEX,20.02
2007,Spain,_T,FEMALE,13.99
2010,Lithuania,PD,MALE,50.03
2010,Lithuania,PWD,FEMALE,14.79
2010,Lithuania,PD,BOTHSEX,37.33
2010,Lithuania,PD,FEMALE,29.17
2010,Lithuania,_T,FEMALE,14.89
2010,Lithuania,_T,MALE,24.27
2010,Lithuania,_T,BOTHSEX,19.53
2010,Lithuania,PWD,MALE,24.16
2011,Lithuania,_T,FEMALE,15.53
2007,Spain,PWD,BOTHSEX,10.66
2007,Spain,PWD,FEMALE,13.49
2007,Spain,PWD,MALE,8.63
2007,Spain,PD,MALE,13.92
2007,Spain,_T,BOTHSEX,10.99
2007,Spain,PD,FEMALE,24.35
2007,Spain,_T,MALE,8.82
2007,Spain,PD,BOTHSEX,18.85
2008,Spain,PD,BOTHSEX,21.87
2011,Lithuania,PWD,MALE,19.36
2011,Lithuania,_T,BOTHSEX,17.57
2011,Lithuania,PD,FEMALE,57.53
2011,Lithuania,PD,MALE,48.29
2011,Lithuania,PD,BOTHSEX,53.49
2011,Lithuania,PWD,BOTHSEX,17.2
2011,Lithuania,_T,MALE,19.62
2011,Lithuania,PWD,FEMALE,15.04
2012,Lithuania,PWD,FEMALE,13.29
2009,Armenia,_T,MALE,17.34
2009,Armenia,PD,FEMALE,15.7
2009,Armenia,PWD,MALE,17.29
2009,Armenia,PWD,BOTHSEX,18.49
2009,Armenia,PWD,FEMALE,19.81
2009,Armenia,PD,BOTHSEX,17.24
2010,Armenia,PD,MALE,22.35
2010,Armenia,PWD,BOTHSEX,18.93
2010,Armenia,PWD,MALE,16.76
2008,Spain,PD,FEMALE,22.46
2008,Spain,PWD,MALE,11.37
2008,Spain,_T,BOTHSEX,12.24
2008,Spain,_T,FEMALE,13.24
2008,Spain,PD,MALE,21.25
2008,Spain,_T,MALE,11.49
2008,Spain,PWD,BOTHSEX,12.11
2008,Spain,PWD,FEMALE,13.08
2009,Spain,_T,FEMALE,18.2
2012,Lithuania,_T,MALE,17.95
2012,Lithuania,PD,MALE,38.23
2012,Lithuania,_T,BOTHSEX,15.8
2012,Lithuania,PD,FEMALE,47.3
2012,Lithuania,PWD,MALE,17.7
2012,Lithuania,PWD,BOTHSEX,15.49
2012,Lithuania,_T,FEMALE,13.65
2012,Lithuania,PD,BOTHSEX,42.51
2013,Lithuania,PWD,FEMALE,11.33
2009,Spain,_T,MALE,17.7
2009,Spain,PD,BOTHSEX,21.7
2009,Spain,PD,FEMALE,22.3
2009,Spain,_T,BOTHSEX,18
2009,Spain,PWD,MALE,17.7
2009,Spain,PD,MALE,21.3
2009,Spain,PWD,BOTHSEX,17.9
2009,Spain,PWD,FEMALE,18.2
2010,Spain,_T,BOTHSEX,20
2010,Spain,PWD,MALE,19.6
2013,Lithuania,_T,MALE,14.27
2013,Lithuania,PWD,BOTHSEX,12.71
2013,Lithuania,PD,FEMALE,33.39
2013,Lithuania,_T,FEMALE,11.52
2013,Lithuania,PD,MALE,39.47
2013,Lithuania,PWD,MALE,14.05
2013,Lithuania,PD,BOTHSEX,36.49
2013,Lithuania,_T,BOTHSEX,12.91
2014,Lithuania,PD,MALE,30
2010,Armenia,PD,FEMALE,18.06
2010,Armenia,PWD,FEMALE,21.37
2010,Armenia,_T,FEMALE,21.23
2010,Armenia,_T,BOTHSEX,19.01
2010,Armenia,_T,MALE,17.04
2010,Armenia,PD,BOTHSEX,20.54
2011,Armenia,_T,BOTHSEX,18.44
2011,Armenia,PWD,BOTHSEX,18.55
2011,Armenia,PD,BOTHSEX,15.6
2014,Lithuania,PWD,MALE,13.87
2014,Lithuania,_T,BOTHSEX,13.7
2014,Lithuania,_T,FEMALE,13.41
2014,Lithuania,PWD,FEMALE,12.66
2014,Lithuania,_T,MALE,13.99
2014,Lithuania,PD,FEMALE,57.25
2014,Lithuania,PD,BOTHSEX,48.63
2014,Lithuania,PWD,BOTHSEX,13.27
2015,Lithuania,_T,FEMALE,10.17
2010,Spain,_T,MALE,19.7
2010,Spain,PWD,BOTHSEX,19.9
2010,Spain,PD,MALE,22.7
2010,Spain,_T,FEMALE,20.3
2010,Spain,PWD,FEMALE,20.3
2010,Spain,PD,BOTHSEX,23.6
2010,Spain,PD,FEMALE,25.1
2011,Spain,_T,BOTHSEX,21.5
2011,Spain,_T,FEMALE,21.9
2011,Spain,PWD,FEMALE,21.8
2015,Lithuania,PWD,BOTHSEX,10.54
2015,Lithuania,PD,MALE,28.2
2015,Lithuania,PD,FEMALE,76.64
2015,Lithuania,PWD,MALE,12
2015,Lithuania,_T,BOTHSEX,11.19
2015,Lithuania,PD,BOTHSEX,60.46
2015,Lithuania,PWD,FEMALE,8.96
2015,Lithuania,_T,MALE,12.14
2016,Lithuania,_T,FEMALE,10.04
2011,Spain,PWD,BOTHSEX,21.4
2011,Spain,PD,FEMALE,27.4
2011,Spain,_T,MALE,21.2
2011,Spain,PWD,MALE,21.1
2011,Spain,PD,BOTHSEX,26.8
2011,Spain,PD,MALE,26.4
2012,Spain,PWD,MALE,24.5
2012,Spain,_T,BOTHSEX,24.9
2012,Spain,PWD,FEMALE,25
2012,Spain,PD,FEMALE,32.8
2011,Armenia,PD,MALE,18.41
2011,Armenia,_T,MALE,17.33
2011,Armenia,_T,FEMALE,19.61
2011,Armenia,PWD,FEMALE,19.87
2011,Armenia,PD,FEMALE,11.32
2011,Armenia,PWD,MALE,17.28
2012,Armenia,PWD,MALE,16.32
2012,Armenia,_T,MALE,16.49
2012,Armenia,_T,BOTHSEX,17.3
2016,Lithuania,PD,FEMALE,46.48
2016,Lithuania,PD,BOTHSEX,45.52
2016,Lithuania,_T,BOTHSEX,11.33
2016,Lithuania,PWD,FEMALE,9.58
2016,Lithuania,_T,MALE,12.58
2016,Lithuania,PD,MALE,43.89
2016,Lithuania,PWD,MALE,12.35
2016,Lithuania,PWD,BOTHSEX,10.99
2017,Lithuania,_T,MALE,13
2012,Spain,PD,BOTHSEX,33.2
2012,Spain,_T,MALE,24.7
2012,Spain,PWD,BOTHSEX,24.7
2012,Spain,PD,MALE,33.5
2012,Spain,_T,FEMALE,25.2
2013,Spain,PWD,FEMALE,26.6
2013,Spain,_T,FEMALE,26.8
2013,Spain,PD,MALE,34.9
2013,Spain,_T,BOTHSEX,26.2
2013,Spain,PWD,BOTHSEX,26
2013,Spain,PD,FEMALE,35.3
2013,Spain,PD,BOTHSEX,35
2013,Spain,_T,MALE,25.7
2013,Spain,PWD,MALE,25.5
2014,Spain,PWD,FEMALE,25.4
2014,Spain,PD,FEMALE,32.7
2014,Spain,_T,BOTHSEX,24.6
2014,Spain,PD,MALE,31.9
2014,Spain,PWD,BOTHSEX,24.4
2014,Spain,PD,BOTHSEX,32.2
2017,Lithuania,_T,FEMALE,8.69
2017,Lithuania,PWD,MALE,13
2017,Lithuania,_T,BOTHSEX,10.86
2017,Lithuania,PD,BOTHSEX,14.58
2017,Lithuania,PD,FEMALE,15.2
2017,Lithuania,PWD,FEMALE,8.61
2017,Lithuania,PWD,BOTHSEX,10.82
2018,Lithuania,PWD,BOTHSEX,10.31
2018,Lithuania,PD,BOTHSEX,29.23
2014,Spain,PWD,MALE,23.5
2014,Spain,_T,MALE,23.7
2014,Spain,_T,FEMALE,25.5
2015,Spain,_T,FEMALE,23.7
2015,Spain,PWD,FEMALE,23.5
2015,Spain,_T,BOTHSEX,22.2
2015,Spain,_T,MALE,20.9
2015,Spain,PWD,BOTHSEX,21.9
2015,Spain,PD,FEMALE,31.1
2015,Spain,PD,MALE,30.9
2015,Spain,PD,BOTHSEX,31
2015,Spain,PWD,MALE,20.6
2016,Spain,PD,BOTHSEX,45.2
2016,Spain,_T,MALE,21.66
2016,Spain,PD,FEMALE,44.22
2016,Spain,PD,MALE,46.24
2016,Spain,PWD,MALE,21.43
2016,Spain,PWD,BOTHSEX,23.38
2016,Spain,PWD,FEMALE,25.6
2018,Lithuania,PWD,MALE,12.27
2018,Lithuania,_T,MALE,12.43
2018,Lithuania,PD,FEMALE,32
2018,Lithuania,_T,BOTHSEX,10.5
2018,Lithuania,PD,MALE,27.09
2018,Lithuania,PWD,FEMALE,8.34
2018,Lithuania,_T,FEMALE,8.55
2019,Lithuania,PWD,MALE,12.63
2019,Lithuania,PD,BOTHSEX,24.01
2016,Spain,_T,FEMALE,25.81
2016,Spain,_T,BOTHSEX,23.61
2017,Spain,PWD,FEMALE,21.63
2017,Spain,PWD,BOTHSEX,20.05
2017,Spain,PD,BOTHSEX,41.52
2017,Spain,_T,MALE,18.82
2017,Spain,PWD,MALE,18.69
2017,Spain,_T,FEMALE,21.94
2017,Spain,PD,FEMALE,48.76
2019,Lithuania,PWD,BOTHSEX,10.7
2019,Lithuania,PD,FEMALE,21.51
2019,Lithuania,_T,MALE,12.76
2019,Lithuania,PWD,FEMALE,8.73
2019,Lithuania,_T,FEMALE,8.84
2019,Lithuania,PD,MALE,26.09
2019,Lithuania,_T,BOTHSEX,10.82
2020,Lithuania,PD,MALE,26.78
2020,Lithuania,PD,FEMALE,14.57
2017,Spain,_T,BOTHSEX,20.27
2017,Spain,PD,MALE,33.34
2018,Spain,PD,MALE,48.26
2018,Spain,_T,BOTHSEX,19.29
2018,Spain,PD,FEMALE,36.62
2018,Spain,_T,MALE,17.81
2018,Spain,PWD,FEMALE,20.79
2018,Spain,PWD,BOTHSEX,18.99
2018,Spain,PD,BOTHSEX,42.44
2020,Lithuania,PD,BOTHSEX,20.08
2020,Lithuania,_T,FEMALE,9.43
2020,Lithuania,_T,BOTHSEX,10.04
2020,Lithuania,PWD,MALE,10.47
2020,Lithuania,PWD,FEMALE,9.36
2020,Lithuania,_T,MALE,10.64
2020,Lithuania,PWD,BOTHSEX,9.92
2021,Lithuania,PWD,FEMALE,11.26
2021,Lithuania,_T,MALE,11.8
2021,Lithuania,PD,FEMALE,36.01
2021,Lithuania,PD,MALE,18.86
2021,Lithuania,PWD,BOTHSEX,11.49
2021,Lithuania,PWD,MALE,11.72
2021,Lithuania,_T,BOTHSEX,11.68
2021,Lithuania,_T,FEMALE,11.57
2021,Lithuania,PD,BOTHSEX,27.49
2004,Luxembourg,PD,FEMALE,6.21
2004,Luxembourg,PWD,BOTHSEX,4.33
2012,Armenia,PD,FEMALE,9.68
2012,Armenia,PD,BOTHSEX,15.82
2012,Armenia,PWD,FEMALE,18.44
2012,Armenia,PD,MALE,19.83
2012,Armenia,PWD,BOTHSEX,17.36
2012,Armenia,_T,FEMALE,18.15
2013,Armenia,PWD,BOTHSEX,16.38
2013,Armenia,PWD,FEMALE,18.38
2013,Armenia,PWD,MALE,14.44
2013,Armenia,_T,FEMALE,18.07
2013,Armenia,_T,BOTHSEX,16.18
2013,Armenia,_T,MALE,14.37
2013,Armenia,PD,FEMALE,10.34
2013,Armenia,PD,BOTHSEX,11.87
2013,Armenia,PD,MALE,13.01
2014,Armenia,_T,MALE,15.68
2014,Armenia,PWD,MALE,15.59
2014,Armenia,PD,FEMALE,12.4
2014,Armenia,_T,BOTHSEX,17.5
2014,Armenia,PWD,BOTHSEX,17.53
2014,Armenia,_T,FEMALE,19.38
2014,Armenia,PWD,FEMALE,19.52
2014,Armenia,PD,MALE,18.39
2014,Armenia,PD,BOTHSEX,16.15
2015,Armenia,_T,MALE,17.36
2015,Armenia,PWD,MALE,17.36
2015,Armenia,_T,FEMALE,19.23
2015,Armenia,_T,BOTHSEX,18.26
2015,Armenia,PWD,FEMALE,19.4
2015,Armenia,PD,FEMALE,12.96
2015,Armenia,PWD,BOTHSEX,18.35
2015,Armenia,PD,MALE,17.34
2015,Armenia,PD,BOTHSEX,15.67
2016,Armenia,PD,BOTHSEX,18.85
2016,Armenia,_T,MALE,17.73
2016,Armenia,PD,FEMALE,17.24
2016,Armenia,PWD,BOTHSEX,17.56
2016,Armenia,_T,FEMALE,17.49
2016,Armenia,PWD,MALE,17.63
2016,Armenia,PWD,FEMALE,17.5
2016,Armenia,PD,MALE,19.85
2016,Armenia,_T,BOTHSEX,17.62
2017,Armenia,PWD,MALE,17.92
2017,Armenia,_T,FEMALE,17.48
2017,Armenia,_T,BOTHSEX,17.7
2017,Armenia,PWD,FEMALE,17.88
2017,Armenia,PD,MALE,17.7
2017,Armenia,PWD,BOTHSEX,17.9
2017,Armenia,_T,MALE,17.91
2017,Armenia,PD,FEMALE,8.11
2017,Armenia,PD,BOTHSEX,14
2018,Armenia,PWD,BOTHSEX,13.33
2018,Armenia,PD,FEMALE,5.9
2018,Armenia,_T,MALE,14.92
2018,Armenia,PD,BOTHSEX,11.16
2018,Armenia,PWD,MALE,14.86
2018,Armenia,PD,MALE,16.09
2018,Armenia,_T,FEMALE,11.43
2018,Armenia,PWD,FEMALE,11.74
2018,Armenia,_T,BOTHSEX,13.21
2019,Armenia,PWD,MALE,14.19
2019,Armenia,PWD,FEMALE,10.47
2019,Armenia,_T,BOTHSEX,12.2
2019,Armenia,_T,MALE,14.03
2019,Armenia,_T,FEMALE,10.37
2019,Armenia,PWD,BOTHSEX,12.33
2019,Armenia,PD,BOTHSEX,9.76
2019,Armenia,PD,FEMALE,8.35
2019,Armenia,PD,MALE,11.06
2020,Armenia,_T,FEMALE,9.58
2020,Armenia,PD,FEMALE,4.91
2020,Armenia,PD,MALE,9.14
2020,Armenia,_T,MALE,14.94
2020,Armenia,PD,BOTHSEX,7.17
2020,Armenia,PWD,MALE,15.28
2020,Armenia,PWD,FEMALE,9.8
2020,Armenia,_T,BOTHSEX,12.18
2020,Armenia,PWD,BOTHSEX,12.45
2004,Belgium,_T,BOTHSEX,13.72
2004,Belgium,_T,FEMALE,16.7
2004,Belgium,PWD,MALE,10.57
2004,Belgium,PWD,FEMALE,15.44
2004,Belgium,PWD,BOTHSEX,12.75
2004,Belgium,PD,MALE,23.43
2004,Belgium,PD,FEMALE,35.03
2004,Belgium,_T,MALE,11.28
2004,Belgium,PD,BOTHSEX,29.08
2005,Belgium,PWD,BOTHSEX,13.66
2005,Belgium,PD,BOTHSEX,32.01
2005,Belgium,_T,FEMALE,17.83
2005,Belgium,PD,MALE,20.08
2005,Belgium,PWD,MALE,10.98
2005,Belgium,_T,MALE,11.24
2005,Belgium,PWD,FEMALE,16.86
2005,Belgium,PD,FEMALE,42.47
2005,Belgium,_T,BOTHSEX,14.25
2006,Belgium,PWD,MALE,8.61
2006,Belgium,PWD,BOTHSEX,11.36
2006,Belgium,PD,FEMALE,36.11
2006,Belgium,_T,MALE,9.26
2006,Belgium,_T,FEMALE,15.29
2006,Belgium,PD,MALE,32.88
2006,Belgium,_T,BOTHSEX,12.01
2006,Belgium,PWD,FEMALE,14.63
2006,Belgium,PD,BOTHSEX,34.47
2007,Belgium,PWD,MALE,8.47
2007,Belgium,_T,BOTHSEX,11.02
2007,Belgium,PD,MALE,33.94
2007,Belgium,_T,FEMALE,13.19
2007,Belgium,PD,BOTHSEX,31.44
2007,Belgium,PWD,BOTHSEX,10.44
2007,Belgium,_T,MALE,9.19
2007,Belgium,PWD,FEMALE,12.76
2007,Belgium,PD,FEMALE,28.38
2008,Belgium,_T,MALE,8.26
2008,Belgium,PWD,MALE,7.48
2008,Belgium,_T,BOTHSEX,10.07
2008,Belgium,PD,BOTHSEX,36.84
2008,Belgium,PD,MALE,40.19
2008,Belgium,PWD,BOTHSEX,9.4
2008,Belgium,PWD,FEMALE,11.66
2008,Belgium,_T,FEMALE,12.2
2008,Belgium,PD,FEMALE,33.1
2009,Belgium,_T,MALE,9.77
2009,Belgium,PWD,FEMALE,12.21
2009,Belgium,_T,FEMALE,12.62
2009,Belgium,PD,FEMALE,26.09
2009,Belgium,PD,BOTHSEX,33.65
2009,Belgium,PWD,MALE,8.95
2009,Belgium,PD,MALE,40.97
2009,Belgium,PWD,BOTHSEX,10.45
2009,Belgium,_T,BOTHSEX,11.08
2010,Belgium,PD,BOTHSEX,30.23
2010,Belgium,PWD,MALE,10.38
2010,Belgium,_T,FEMALE,11.97
2010,Belgium,PD,MALE,33.82
2010,Belgium,_T,MALE,10.92
2010,Belgium,PWD,FEMALE,11.58
2010,Belgium,PD,FEMALE,26.5
2010,Belgium,_T,BOTHSEX,11.4
2010,Belgium,PWD,BOTHSEX,10.94
2011,Belgium,_T,MALE,10.52
2011,Belgium,PD,FEMALE,39.26
2011,Belgium,_T,BOTHSEX,11.26
