Year,GeoAreaName,Age,Sex,Type of occupation,Value
2013,Czechia,,BOTHSEX,isco08-3,168.21
2013,Czechia,,BOTHSEX,isco08-2,216.15
2013,Czechia,,BOTHSEX,isco08-1,333.52
2013,Czechia,,BOTHSEX,isco08-0,134.98
2013,Czechia,,MALE,isco08-0,135.1
2013,Czechia,,MALE,isco08-1,362.31
2019,Belarus,,BOTHSEX,isco08-9,3.15
2019,Belarus,,FEMALE,_T,4.9
2019,Belarus,,FEMALE,isco08-1,7.24
2019,Belarus,,FEMALE,isco08-2,6.83
2019,Belarus,,BOTHSEX,isco08-6,3.61
2019,Belarus,,BOTHSEX,isco08-1,8.46
2013,Czechia,,BOTHSEX,isco08-6,106.11
2013,Czechia,,BOTHSEX,isco08-4,131.24
2013,Czechia,,BOTHSEX,isco08-7,126.97
2013,Czechia,,BOTHSEX,isco08-8,122.12
2013,Czechia,,BOTHSEX,isco08-9,86.18
2013,Czechia,,MALE,isco08-4,148.32
2013,Czechia,,MALE,isco08-3,187.52
2013,Czechia,,FEMALE,isco08-0,133.95
2013,Czechia,,FEMALE,isco08-4,125.44
2013,Czechia,,FEMALE,isco08-5,90.85
2013,Czechia,,FEMALE,isco08-3,149.92
2013,Czechia,,BOTHSEX,isco08-5,96.17
2013,Czechia,,FEMALE,isco08-6,100.03
2013,Czechia,,FEMALE,isco08-7,98.72
2013,Czechia,,FEMALE,isco08-8,107.42
2013,Czechia,,MALE,isco08-9,97.9
2020,Armenia,,BOTHSEX,isco08-6,464.45
2020,Armenia,,BOTHSEX,_T,720.35
2020,Armenia,,BOTHSEX,isco08-1,1312.7
2020,Armenia,,FEMALE,isco08-5,464.06
2020,Armenia,,FEMALE,isco08-6,424.94
2020,Armenia,,FEMALE,isco08-4,563.97
2020,Armenia,,FEMALE,isco08-3,664.07
2013,Czechia,,MALE,isco08-8,127.38
2014,Czechia,,MALE,isco08-9,99.94
2014,Czechia,,FEMALE,isco08-7,101.6
2014,Czechia,,FEMALE,isco08-8,109.81
2014,Czechia,,FEMALE,isco08-6,103.38
2014,Czechia,,MALE,isco08-6,115.37
2014,Czechia,,MALE,isco08-5,111.31
2014,Czechia,,MALE,isco08-7,134.87
2014,Czechia,,BOTHSEX,isco08-5,99.53
2014,Czechia,,FEMALE,isco08-5,92.62
2014,Czechia,,FEMALE,isco08-4,127.83
2014,Czechia,,FEMALE,isco08-3,154.62
2014,Czechia,,FEMALE,isco08-2,187.26
2014,Czechia,,FEMALE,isco08-0,144.54
2014,Czechia,,FEMALE,_T,135.59
2014,Czechia,,MALE,isco08-2,261.03
2020,Armenia,,MALE,isco08-6,502.33
2020,Armenia,,MALE,isco08-9,507.53
2020,Armenia,,BOTHSEX,isco08-9,479.19
2020,Armenia,,FEMALE,isco08-2,868.43
2020,Armenia,,BOTHSEX,isco08-3,708.7
2020,Armenia,,FEMALE,isco08-7,456.44
2020,Armenia,,BOTHSEX,isco08-2,958.74
2014,Czechia,,MALE,isco08-3,192.49
2014,Czechia,,MALE,isco08-4,151.46
2014,Czechia,,MALE,isco08-1,373.55
2014,Czechia,,BOTHSEX,isco08-9,88.47
2014,Czechia,,FEMALE,isco08-1,272.85
2014,Czechia,,FEMALE,isco08-9,79.84
2014,Czechia,,MALE,_T,171.13
2014,Czechia,,MALE,isco08-0,141.26
2002,Belgium,,MALE,isco88-X,12.41
2002,Belgium,,BOTHSEX,isco88-1,28.48
2002,Belgium,,BOTHSEX,isco88-3,15.38
2002,Belgium,,FEMALE,isco88-2,17.6
2002,Belgium,,BOTHSEX,isco88-4,13.15
2002,Belgium,,MALE,isco88-1,29.69
2014,Czechia,,MALE,isco08-8,130.09
2014,Czechia,,BOTHSEX,isco08-0,141.63
2014,Czechia,,BOTHSEX,isco08-1,343.37
2014,Czechia,,BOTHSEX,isco08-2,222.52
2014,Czechia,,BOTHSEX,_T,155.45
2014,Czechia,,BOTHSEX,isco08-7,130.23
2014,Czechia,,BOTHSEX,isco08-3,173.26
2014,Czechia,,BOTHSEX,isco08-8,124.64
2002,Belgium,,MALE,isco88-5,11.88
2002,Belgium,,FEMALE,isco88-X,9.83
2002,Belgium,,MALE,_T,14.54
2002,Belgium,,FEMALE,isco88-3,13.67
2002,Belgium,,BOTHSEX,isco88-5,10.65
2002,Belgium,,FEMALE,isco88-5,9.66
2014,Czechia,,BOTHSEX,isco08-4,133.97
2014,Czechia,,BOTHSEX,isco08-6,110.01
2015,Czechia,,FEMALE,isco08-0,163.32
2015,Czechia,,FEMALE,isco08-3,157.8
2015,Czechia,,FEMALE,isco08-4,127.65
2015,Czechia,,FEMALE,isco08-5,95.09
2015,Czechia,,MALE,isco08-7,139.82
2015,Czechia,,MALE,isco08-1,384.79
2002,Belgium,,FEMALE,_T,12.05
2002,Belgium,,FEMALE,isco88-4,12.4
2002,Belgium,,BOTHSEX,isco88-X,11.99
2002,Belgium,,BOTHSEX,_T,13.75
2002,Belgium,,FEMALE,isco88-1,22.48
2002,Belgium,,BOTHSEX,isco88-2,19.83
2015,Czechia,,FEMALE,isco08-6,105.2
2015,Czechia,,FEMALE,isco08-8,116.67
2015,Czechia,,BOTHSEX,isco08-2,226.77
2015,Czechia,,BOTHSEX,isco08-0,158.21
2015,Czechia,,MALE,isco08-0,157.58
2015,Czechia,,FEMALE,isco08-9,82.22
2015,Czechia,,MALE,_T,176.58
2015,Czechia,,FEMALE,isco08-1,279.54
2015,Czechia,,FEMALE,_T,139.28
2015,Czechia,,BOTHSEX,isco08-9,90.72
2015,Czechia,,BOTHSEX,isco08-7,135.39
2015,Czechia,,MALE,isco08-4,156.07
2015,Czechia,,MALE,isco08-3,196.44
2015,Czechia,,MALE,isco08-2,265.75
2015,Czechia,,MALE,isco08-6,116.47
2015,Czechia,,MALE,isco08-5,113.02
2002,Albania,,FEMALE,isco88-8,79.08
2002,Albania,,FEMALE,isco88-9,70.71
2002,Albania,,MALE,_T,141.32
2002,Albania,,FEMALE,isco88-7,76.88
2002,Albania,,BOTHSEX,isco88-0,146.74
2002,Albania,,BOTHSEX,isco88-1,271.4
2002,Albania,,BOTHSEX,isco88-2,165.66
2002,Albania,,FEMALE,_T,108.11
2002,Albania,,MALE,isco88-6,217.69
2015,Czechia,,FEMALE,isco08-2,191.47
2015,Czechia,,BOTHSEX,isco08-5,101.8
2015,Czechia,,BOTHSEX,isco08-6,111.18
2015,Czechia,,BOTHSEX,isco08-4,134.56
2015,Czechia,,BOTHSEX,isco08-8,130.49
2015,Czechia,,BOTHSEX,isco08-3,176.62
2015,Czechia,,BOTHSEX,_T,159.92
2015,Czechia,,BOTHSEX,isco08-1,352.47
2015,Czechia,,FEMALE,isco08-7,108.06
2015,Czechia,,MALE,isco08-9,101.53
2015,Czechia,,MALE,isco08-8,135.65
2016,Czechia,,FEMALE,isco08-8,122.8
2016,Czechia,,FEMALE,isco08-6,106.5
2016,Czechia,,MALE,isco08-5,119.2
2016,Czechia,,MALE,isco08-7,145.8
2016,Czechia,,MALE,isco08-6,123.8
2019,Belarus,,BOTHSEX,isco08-2,8.09
2019,Belarus,,BOTHSEX,isco08-3,5.14
2019,Belarus,,BOTHSEX,isco08-4,4.46
2019,Belarus,,BOTHSEX,isco08-5,3.37
2002,Estonia,,BOTHSEX,isco88-8,1.83
2002,Estonia,,BOTHSEX,isco88-9,1.24
2002,Estonia,,BOTHSEX,isco88-X,1.41
2016,Czechia,,MALE,isco08-2,274.2
2016,Czechia,,MALE,isco08-1,387.2
2016,Czechia,,FEMALE,isco08-5,103.1
2016,Czechia,,FEMALE,isco08-3,164.9
2016,Czechia,,FEMALE,isco08-4,133.2
2016,Czechia,,FEMALE,_T,146.1
2016,Czechia,,FEMALE,isco08-0,189.1
2016,Czechia,,FEMALE,isco08-1,282.6
2002,Estonia,,BOTHSEX,isco88-2,3.48
2002,Estonia,,BOTHSEX,isco88-3,2.59
2002,Estonia,,BOTHSEX,isco88-1,3.6
2002,Estonia,,BOTHSEX,isco88-4,1.94
2002,Estonia,,BOTHSEX,isco88-5,1.28
2002,Estonia,,BOTHSEX,_T,2.13
2002,Estonia,,FEMALE,isco88-X,0.9
2002,Estonia,,FEMALE,isco88-1,3
2002,Estonia,,FEMALE,isco88-2,2.96
2002,Estonia,,FEMALE,isco88-3,2.22
2002,Estonia,,MALE,isco88-5,1.67
2002,Estonia,,MALE,isco88-1,3.86
2002,Estonia,,MALE,isco88-7,1.97
2002,Estonia,,MALE,isco88-8,1.9
2002,Estonia,,MALE,isco88-X,1.75
2002,Estonia,,MALE,isco88-9,1.39
2002,Estonia,,BOTHSEX,isco88-7,1.84
2002,Estonia,,MALE,_T,2.43
2002,Estonia,,FEMALE,_T,1.78
2002,Estonia,,FEMALE,isco88-9,1.1
2002,Estonia,,FEMALE,isco88-4,1.81
2002,Estonia,,FEMALE,isco88-5,1.15
2002,Estonia,,FEMALE,isco88-8,1.67
2002,Estonia,,FEMALE,isco88-7,1.47
2002,Estonia,,MALE,isco88-2,4.05
2002,Estonia,,MALE,isco88-3,3.09
2002,Estonia,,MALE,isco88-4,2.36
2006,Estonia,,FEMALE,isco88-4,2.71
2016,Czechia,,MALE,_T,183.5
2016,Czechia,,MALE,isco08-3,205.2
2016,Czechia,,BOTHSEX,isco08-7,141.6
2016,Czechia,,MALE,isco08-4,163.2
2016,Czechia,,BOTHSEX,isco08-3,185.1
2016,Czechia,,BOTHSEX,isco08-8,136.5
2016,Czechia,,FEMALE,isco08-9,87.8
2016,Czechia,,MALE,isco08-0,180.6
2016,Czechia,,BOTHSEX,isco08-0,181.5
2016,Czechia,,BOTHSEX,isco08-1,355.6
2016,Czechia,,MALE,isco08-8,141.6
2016,Czechia,,MALE,isco08-9,109.1
2016,Czechia,,FEMALE,isco08-7,113.9
2016,Czechia,,BOTHSEX,isco08-2,235.4
2016,Czechia,,BOTHSEX,_T,167
2016,Czechia,,BOTHSEX,isco08-9,97.3
2006,Estonia,,FEMALE,isco88-8,2.51
2006,Estonia,,FEMALE,isco88-9,1.67
2006,Estonia,,MALE,isco88-6,2.91
2006,Estonia,,MALE,isco88-5,2.63
2006,Estonia,,MALE,isco88-1,7.85
2006,Estonia,,FEMALE,isco88-2,4.35
2016,Czechia,,BOTHSEX,isco08-6,115.7
2016,Czechia,,BOTHSEX,isco08-4,140.5
2016,Czechia,,BOTHSEX,isco08-5,109.1
2016,Czechia,,FEMALE,isco08-2,199.8
2017,Czechia,,FEMALE,isco08-4,141.9
2017,Czechia,,FEMALE,isco08-3,177.7
2017,Czechia,,FEMALE,isco08-2,215.4
2017,Czechia,,BOTHSEX,isco08-5,119.8
2017,Czechia,,BOTHSEX,isco08-4,149.7
2017,Czechia,,MALE,isco08-7,157.2
2017,Czechia,,FEMALE,isco08-8,134.5
2017,Czechia,,FEMALE,isco08-7,124.4
2017,Czechia,,MALE,isco08-9,117.7
2017,Czechia,,MALE,isco08-0,197.7
2017,Czechia,,FEMALE,isco08-6,115.1
2017,Czechia,,FEMALE,isco08-9,96.5
2002,Belgium,,MALE,isco88-2,20.67
2002,Belgium,,MALE,isco88-3,16.12
2002,Belgium,,MALE,isco88-4,14.1
2006,Belgium,,MALE,isco88-5,13.43
2006,Belgium,,MALE,isco88-7,13.79
2006,Belgium,,MALE,isco88-8,14.49
2017,Czechia,,MALE,_T,196.9
2017,Czechia,,FEMALE,isco08-1,302.4
2017,Czechia,,FEMALE,isco08-0,207.3
2017,Czechia,,FEMALE,_T,157.5
2017,Czechia,,MALE,isco08-4,173.7
2017,Czechia,,MALE,isco08-2,295.8
2017,Czechia,,BOTHSEX,isco08-7,152.8
2017,Czechia,,MALE,isco08-3,219.6
2006,Estonia,,FEMALE,isco88-1,5.39
2006,Estonia,,FEMALE,isco88-3,3.46
2006,Estonia,,BOTHSEX,isco88-3,3.96
2006,Estonia,,BOTHSEX,isco88-2,4.89
2006,Estonia,,BOTHSEX,isco88-5,2.32
2006,Estonia,,MALE,_T,4.32
2017,Czechia,,MALE,isco08-1,414.6
2017,Czechia,,MALE,isco08-6,130
2017,Czechia,,MALE,isco08-5,130.6
2017,Czechia,,FEMALE,isco08-5,113.3
2017,Czechia,,BOTHSEX,isco08-8,147.5
2017,Czechia,,BOTHSEX,isco08-3,198.8
2017,Czechia,,BOTHSEX,isco08-9,105.8
2017,Czechia,,BOTHSEX,isco08-6,122.5
2006,Estonia,,BOTHSEX,_T,3.54
2006,Estonia,,BOTHSEX,isco88-6,2.42
2006,Estonia,,BOTHSEX,isco88-4,2.84
2006,Estonia,,BOTHSEX,isco88-1,6.84
2006,Estonia,,BOTHSEX,isco88-9,1.92
2006,Estonia,,BOTHSEX,isco88-8,3.12
2017,Czechia,,BOTHSEX,_T,179.3
2017,Czechia,,BOTHSEX,isco08-2,254.1
2017,Czechia,,BOTHSEX,isco08-0,198.8
2017,Czechia,,BOTHSEX,isco08-1,380.3
2017,Czechia,,MALE,isco08-8,152.5
2018,Czechia,,MALE,isco08-7,168.6
2018,Czechia,,MALE,isco08-5,143.1
2018,Czechia,,MALE,isco08-4,186.9
2006,Estonia,,BOTHSEX,isco88-7,3.42
2006,Estonia,,MALE,isco88-8,3.57
2006,Estonia,,MALE,isco88-9,2.44
2006,Estonia,,MALE,isco88-7,3.73
2006,Estonia,,MALE,isco88-4,3.51
2006,Estonia,,MALE,isco88-3,5.1
2006,Estonia,,MALE,isco88-2,5.99
2006,Estonia,,FEMALE,_T,3.01
2006,Estonia,,FEMALE,isco88-7,2.53
2006,Estonia,,FEMALE,isco88-6,2.28
2006,Estonia,,FEMALE,isco88-5,2.24
2010,Estonia,,MALE,isco08-8,4.48
2010,Estonia,,BOTHSEX,isco08-7,4.37
2010,Estonia,,BOTHSEX,isco08-5,2.88
2010,Estonia,,BOTHSEX,isco08-6,4.22
2010,Estonia,,MALE,isco08-4,4.93
2010,Estonia,,FEMALE,isco08-4,3.74
2010,Estonia,,FEMALE,isco08-3,4.75
2018,Czechia,,MALE,isco08-6,137.3
2018,Czechia,,MALE,isco08-1,434.7
2018,Czechia,,MALE,isco08-2,315
2018,Czechia,,MALE,isco08-3,234.9
2018,Czechia,,FEMALE,isco08-1,320.1
2018,Czechia,,FEMALE,isco08-0,233.5
2018,Czechia,,FEMALE,isco08-4,152.4
2018,Czechia,,FEMALE,isco08-9,103.6
2006,Belgium,,MALE,isco88-9,13.15
2006,Belgium,,MALE,isco88-4,16.28
2006,Belgium,,MALE,isco88-3,18.36
2006,Belgium,,MALE,isco88-2,26.7
2006,Belgium,,BOTHSEX,isco88-4,15.26
2006,Belgium,,FEMALE,_T,16.18
2006,Belgium,,FEMALE,isco88-5,12.2
2006,Belgium,,FEMALE,isco88-7,11.53
2006,Belgium,,BOTHSEX,isco88-2,26.34
2006,Belgium,,FEMALE,isco88-2,25.95
2006,Belgium,,FEMALE,isco88-9,10.6
2006,Belgium,,FEMALE,isco88-4,14.5
2010,Estonia,,MALE,isco08-2,8.06
2010,Estonia,,MALE,isco08-3,6.39
2010,Estonia,,FEMALE,isco08-6,4.47
2010,Estonia,,MALE,isco08-9,3.5
2010,Estonia,,BOTHSEX,isco08-4,4.01
2010,Estonia,,BOTHSEX,isco08-9,2.71
2018,Czechia,,FEMALE,isco08-6,122.1
2018,Czechia,,MALE,isco08-0,222.5
2018,Czechia,,MALE,_T,212
2018,Czechia,,BOTHSEX,isco08-7,164.5
2018,Czechia,,BOTHSEX,isco08-9,113.9
2018,Czechia,,BOTHSEX,isco08-6,129.2
2018,Czechia,,BOTHSEX,isco08-3,213.7
2018,Czechia,,BOTHSEX,isco08-1,399.2
2006,Belgium,,MALE,_T,17.4
2006,Belgium,,BOTHSEX,isco88-5,12.63
2006,Belgium,,FEMALE,isco88-3,16.59
2006,Belgium,,FEMALE,isco88-1,28.28
2006,Belgium,,BOTHSEX,isco88-3,17.39
2006,Belgium,,BOTHSEX,isco88-8,14.17
2006,Belgium,,BOTHSEX,isco88-7,13.51
2006,Belgium,,BOTHSEX,isco88-1,32.53
2006,Belgium,,FEMALE,isco88-8,11.97
2006,Belgium,,BOTHSEX,isco88-9,12
2006,Belgium,,BOTHSEX,_T,16.88
2006,Belgium,,MALE,isco88-1,33.9
2010,Estonia,,BOTHSEX,isco08-3,5.43
2010,Estonia,,MALE,_T,5.73
2010,Estonia,,MALE,isco08-1,10.81
2010,Estonia,,FEMALE,isco08-8,3.17
2010,Estonia,,FEMALE,isco08-7,3.12
2010,Estonia,,BOTHSEX,isco08-8,4.02
2018,Czechia,,BOTHSEX,isco08-0,223.8
2018,Czechia,,BOTHSEX,isco08-2,272.5
2018,Czechia,,BOTHSEX,_T,193.7
2018,Czechia,,MALE,isco08-8,166
2018,Czechia,,MALE,isco08-9,127.2
2018,Czechia,,FEMALE,isco08-7,137.2
2018,Czechia,,FEMALE,isco08-8,146.8
2018,Czechia,,FEMALE,isco08-5,126.3
2010,Belgium,,BOTHSEX,isco08-1,37.32
2010,Belgium,,BOTHSEX,isco08-5,14.39
2010,Belgium,,MALE,_T,19.8
2010,Belgium,,FEMALE,_T,17.78
2010,Belgium,,MALE,isco08-2,28.27
2010,Belgium,,MALE,isco08-4,17.28
2010,Estonia,,BOTHSEX,isco08-1,9.74
2010,Estonia,,BOTHSEX,isco08-2,6.53
2010,Estonia,,BOTHSEX,_T,4.84
2010,Estonia,,MALE,isco08-5,3.19
2010,Estonia,,MALE,isco08-6,3.71
2010,Estonia,,MALE,isco08-7,4.68
2018,Czechia,,BOTHSEX,isco08-8,160.6
2018,Czechia,,BOTHSEX,isco08-4,160.6
2018,Czechia,,BOTHSEX,isco08-5,132.6
2018,Czechia,,FEMALE,isco08-2,233.2
2018,Czechia,,FEMALE,isco08-3,191.9
2018,Czechia,,FEMALE,_T,171.2
2019,Czechia,,FEMALE,isco08-2,258.1
2019,Czechia,,BOTHSEX,isco08-4,172.9
2010,Belgium,,FEMALE,isco08-8,14.38
2010,Belgium,,BOTHSEX,isco08-9,13.01
2010,Belgium,,FEMALE,isco08-2,25.87
2010,Belgium,,FEMALE,isco08-9,11.97
2010,Belgium,,BOTHSEX,isco08-8,16.03
2010,Belgium,,MALE,isco08-3,21.31
2010,Estonia,,FEMALE,_T,4.17
2010,Estonia,,FEMALE,isco08-5,2.81
2010,Estonia,,FEMALE,isco08-2,5.85
2010,Estonia,,FEMALE,isco08-1,7.99
2010,Estonia,,FEMALE,isco08-9,2.37
2014,Estonia,,FEMALE,isco08-7,4
2019,Czechia,,BOTHSEX,isco08-5,146.1
2019,Czechia,,BOTHSEX,isco08-9,120.3
2019,Czechia,,FEMALE,isco08-7,147.7
2019,Czechia,,MALE,isco08-8,176.5
2019,Czechia,,MALE,isco08-9,131.4
2019,Czechia,,FEMALE,isco08-6,134.9
2019,Czechia,,FEMALE,isco08-9,111.2
2019,Czechia,,FEMALE,isco08-0,243
2010,Belgium,,BOTHSEX,_T,18.92
2010,Belgium,,BOTHSEX,isco08-7,15.52
2010,Belgium,,FEMALE,isco08-3,19.44
2010,Belgium,,MALE,isco08-7,15.67
2010,Belgium,,FEMALE,isco08-4,16.69
2010,Belgium,,MALE,isco08-5,15.28
2014,Estonia,,MALE,isco08-1,11.86
2014,Estonia,,MALE,_T,6.89
2014,Estonia,,BOTHSEX,isco08-3,6.63
2014,Estonia,,FEMALE,isco08-1,8.82
2014,Estonia,,FEMALE,isco08-6,3.64
2014,Estonia,,MALE,isco08-3,7.91
2014,Estonia,,MALE,isco08-2,9.4
2014,Estonia,,FEMALE,isco08-3,5.69
2014,Estonia,,FEMALE,isco08-4,4.62
2014,Estonia,,MALE,isco08-7,6.1
2014,Estonia,,BOTHSEX,isco08-7,5.62
2014,Estonia,,BOTHSEX,isco08-6,4.29
2010,Belgium,,MALE,isco08-9,14.38
2010,Belgium,,FEMALE,isco08-5,13.91
2010,Belgium,,MALE,isco08-8,16.32
2010,Belgium,,FEMALE,isco08-7,13.72
2010,Belgium,,BOTHSEX,isco08-3,20.37
2010,Belgium,,MALE,isco08-1,39.28
2010,Belgium,,FEMALE,isco08-1,31.49
2010,Belgium,,BOTHSEX,isco08-4,16.95
2010,Belgium,,BOTHSEX,isco08-2,27.12
2014,Belgium,,MALE,isco08-9,14.3
2014,Belgium,,MALE,isco08-5,14.99
2014,Belgium,,MALE,isco08-8,16.79
2019,Czechia,,FEMALE,isco08-1,360.9
2019,Czechia,,FEMALE,_T,186.9
2019,Czechia,,FEMALE,isco08-3,207.9
2019,Czechia,,FEMALE,isco08-4,165.3
2019,Czechia,,MALE,isco08-1,504
2019,Czechia,,MALE,isco08-6,151.2
2019,Czechia,,MALE,isco08-5,159
2019,Czechia,,MALE,isco08-4,195.2
2014,Estonia,,BOTHSEX,isco08-5,3.57
2014,Estonia,,BOTHSEX,isco08-4,4.88
2014,Estonia,,BOTHSEX,isco08-9,3.46
2014,Estonia,,FEMALE,isco08-2,6.68
2014,Estonia,,FEMALE,isco08-8,4.1
2014,Estonia,,FEMALE,isco08-9,3.05
2014,Belgium,,FEMALE,isco08-3,20.32
2014,Belgium,,BOTHSEX,isco08-7,15.98
2014,Belgium,,MALE,isco08-2,28.28
2014,Belgium,,BOTHSEX,_T,19.9
2014,Belgium,,FEMALE,isco08-1,34.45
2014,Belgium,,BOTHSEX,isco08-3,20.93
2019,Czechia,,MALE,isco08-7,183.4
2019,Czechia,,FEMALE,isco08-5,138.8
2019,Czechia,,FEMALE,isco08-8,155.9
2019,Czechia,,BOTHSEX,isco08-2,298.6
2019,Czechia,,BOTHSEX,isco08-1,456.7
2019,Czechia,,BOTHSEX,_T,209.6
2019,Czechia,,BOTHSEX,isco08-0,234
2019,Czechia,,MALE,isco08-0,233
2014,Estonia,,FEMALE,isco08-5,3.44
2014,Estonia,,FEMALE,_T,4.95
2014,Estonia,,MALE,isco08-4,5.7
2014,Estonia,,MALE,isco08-6,5.19
2014,Estonia,,MALE,isco08-5,4.09
2014,Estonia,,BOTHSEX,isco08-2,7.48
2014,Belgium,,FEMALE,isco08-5,15.3
2014,Belgium,,BOTHSEX,isco08-1,38.63
2014,Belgium,,MALE,isco08-3,21.54
2014,Belgium,,FEMALE,isco08-8,15.96
2014,Belgium,,BOTHSEX,isco08-4,17.44
2014,Belgium,,BOTHSEX,isco08-2,28.01
2019,Czechia,,MALE,_T,228
2019,Czechia,,BOTHSEX,isco08-8,170.8
2019,Czechia,,BOTHSEX,isco08-3,229.8
2019,Czechia,,BOTHSEX,isco08-6,143.8
2019,Czechia,,BOTHSEX,isco08-7,178.8
2019,Czechia,,MALE,isco08-3,251.3
2019,Czechia,,MALE,isco08-2,342.7
2020,Czechia,,MALE,isco08-5,174.4
2014,Estonia,,BOTHSEX,_T,5.78
2014,Estonia,,BOTHSEX,isco08-1,10.6
2014,Estonia,,BOTHSEX,isco08-8,5.06
2014,Estonia,,MALE,isco08-9,4.17
2014,Estonia,,MALE,isco08-8,5.52
2018,Estonia,,BOTHSEX,isco08-2,10
2014,Belgium,,MALE,isco08-1,39.89
2014,Belgium,,MALE,_T,20.49
2014,Belgium,,FEMALE,isco08-4,17.47
2014,Belgium,,MALE,isco08-7,16.03
2014,Belgium,,BOTHSEX,isco08-5,15.2
2014,Belgium,,FEMALE,isco08-7,15.22
2020,Czechia,,MALE,isco08-1,525.9
2020,Czechia,,BOTHSEX,isco08-7,184.6
2020,Czechia,,MALE,isco08-2,358.1
2020,Czechia,,MALE,isco08-3,259.3
2020,Czechia,,BOTHSEX,isco08-6,151
2020,Czechia,,BOTHSEX,isco08-3,240.8
2020,Czechia,,FEMALE,isco08-9,120.2
2020,Czechia,,FEMALE,isco08-6,141.5
2018,Estonia,,BOTHSEX,isco08-3,8
2018,Estonia,,MALE,_T,9
2018,Estonia,,BOTHSEX,isco08-5,5
2018,Estonia,,BOTHSEX,isco08-6,5
2018,Estonia,,BOTHSEX,isco08-7,7
2018,Estonia,,BOTHSEX,isco08-8,6
2014,Belgium,,FEMALE,isco08-9,13.82
2014,Belgium,,MALE,isco08-4,17.4
2014,Belgium,,BOTHSEX,isco08-8,16.66
2014,Belgium,,FEMALE,_T,19.15
2014,Belgium,,FEMALE,isco08-2,27.65
2014,Belgium,,BOTHSEX,isco08-9,14.04
2020,Czechia,,FEMALE,isco08-8,162.6
2020,Czechia,,MALE,_T,238.8
2020,Czechia,,MALE,isco08-0,23.59
2020,Czechia,,BOTHSEX,isco08-0,23.7
2020,Czechia,,BOTHSEX,isco08-1,480.1
2020,Czechia,,BOTHSEX,isco08-2,316
2020,Czechia,,MALE,isco08-9,139.2
2020,Czechia,,BOTHSEX,isco08-8,177.7
2018,Estonia,,BOTHSEX,isco08-1,12
2018,Estonia,,MALE,isco08-4,7
2018,Estonia,,MALE,isco08-5,5
2018,Estonia,,MALE,isco08-6,7
2018,Estonia,,FEMALE,isco08-5,5
2018,Estonia,,FEMALE,isco08-7,5
2020,Czechia,,BOTHSEX,isco08-5,158.8
2020,Czechia,,BOTHSEX,isco08-4,181.1
2020,Czechia,,BOTHSEX,isco08-9,128.7
2020,Czechia,,BOTHSEX,_T,221.8
2020,Czechia,,FEMALE,isco08-2,277.7
2020,Czechia,,FEMALE,isco08-3,221.8
2020,Czechia,,FEMALE,isco08-4,173
2020,Czechia,,FEMALE,_T,200.8
2018,Estonia,,FEMALE,isco08-6,5
2018,Estonia,,FEMALE,isco08-8,5
2018,Estonia,,FEMALE,isco08-1,11
2018,Estonia,,FEMALE,isco08-2,9
2018,Estonia,,FEMALE,isco08-9,4
2018,Estonia,,MALE,isco08-7,7
2020,Czechia,,FEMALE,isco08-1,387.9
2020,Czechia,,FEMALE,isco08-0,24.52
2020,Czechia,,MALE,isco08-8,183.2
2020,Czechia,,FEMALE,isco08-7,153.3
2020,Czechia,,FEMALE,isco08-5,150.5
2020,Czechia,,MALE,isco08-7,188.8
2020,Czechia,,MALE,isco08-4,203.8
2020,Czechia,,MALE,isco08-6,158.7
2015,Belgium,,BOTHSEX,isco08-2,25.48
2015,Belgium,,FEMALE,isco08-3,19.2
2015,Belgium,,BOTHSEX,isco08-3,20.26
2015,Belgium,,MALE,isco08-2,26.32
2015,Belgium,,BOTHSEX,_T,19.11
2015,Belgium,,BOTHSEX,isco08-9,13.52
2002,Denmark,,MALE,isco88-3,25.71
2002,Denmark,,MALE,isco88-8,19.76
2002,Denmark,,BOTHSEX,_T,19.76
2002,Denmark,,FEMALE,isco88-2,26.13
2002,Denmark,,FEMALE,isco88-1,26.34
2002,Denmark,,BOTHSEX,isco88-1,32.42
2018,Estonia,,BOTHSEX,isco08-9,5
2018,Estonia,,BOTHSEX,isco08-4,7
2018,Estonia,,FEMALE,isco08-3,7
2018,Estonia,,MALE,isco08-2,12
2018,Estonia,,MALE,isco08-3,9
2018,Estonia,,MALE,isco08-8,7
2002,Denmark,,BOTHSEX,isco88-3,23.95
2002,Denmark,,BOTHSEX,isco88-4,17.25
2002,Denmark,,BOTHSEX,isco88-5,14.47
2002,Denmark,,BOTHSEX,isco88-2,28.31
2002,Denmark,,FEMALE,isco88-5,14.27
2002,Denmark,,FEMALE,isco88-7,16.31
2015,Belgium,,FEMALE,isco08-2,24.31
2015,Belgium,,MALE,isco08-3,21.03
2015,Belgium,,FEMALE,isco08-8,14.6
2015,Belgium,,MALE,isco08-1,38.56
2015,Belgium,,MALE,_T,19.89
2015,Belgium,,FEMALE,isco08-4,16.29
2015,Belgium,,FEMALE,isco08-7,14.11
2015,Belgium,,BOTHSEX,isco08-4,16.4
2015,Belgium,,MALE,isco08-8,16.11
2015,Belgium,,FEMALE,isco08-9,12.45
2015,Belgium,,FEMALE,isco08-1,33.72
2015,Belgium,,FEMALE,_T,17.72
2018,Estonia,,MALE,isco08-9,6
2018,Estonia,,MALE,isco08-1,14
2018,Estonia,,FEMALE,_T,7
