Year,GeoAreaName,Migratory status,Sex,Value
2011,Ukraine,_T,FEMALE,0.82
2011,Ukraine,_T,BOTHSEX,5.82
2011,Ukraine,_T,MALE,11.32
2013,Kyrgyzstan,_T,FEMALE,1.0
2015,Kyrgyzstan,_T,BOTHSEX,4.1
2015,Kyrgyzstan,_T,FEMALE,0.7
2015,Kyrgyzstan,_T,MALE,8.0
2002,Latvia,_T,BOTHSEX,6.9
2003,Latvia,_T,BOTHSEX,4.9
2004,Latvia,_T,BOTHSEX,6.9
2005,Latvia,_T,BOTHSEX,6.0
2006,Latvia,_T,BOTHSEX,5.5
2007,Latvia,_T,BOTHSEX,5.7
2009,Latvia,_T,FEMALE,0.78
2009,Latvia,_T,BOTHSEX,3.3
2009,Latvia,_T,MALE,6.12
2012,Ukraine,_T,BOTHSEX,5.68
2012,Ukraine,_T,MALE,11.22
2012,Ukraine,_T,FEMALE,0.73
2013,Ukraine,_T,MALE,9.71
2013,Ukraine,_T,BOTHSEX,5.02
2013,Ukraine,_T,FEMALE,0.77
2010,Latvia,_T,BOTHSEX,3.5
2010,Latvia,_T,MALE,6.5
2010,Latvia,NONMIG,MALE,7.74
2010,Latvia,_T,FEMALE,0.83
2010,Latvia,NONMIG,BOTHSEX,4.1
2010,Latvia,NONMIG,FEMALE,0.95
2011,Latvia,_T,FEMALE,0.93
2014,Ukraine,_T,BOTHSEX,4.3
2014,Ukraine,_T,MALE,8.1
2014,Ukraine,_T,FEMALE,0.9
2015,Ukraine,_T,FEMALE,0.7
2015,Ukraine,_T,BOTHSEX,4.0
2015,Ukraine,_T,MALE,7.9
2011,Latvia,NONMIG,BOTHSEX,3.91
2011,Latvia,NONMIG,FEMALE,0.53
2011,Latvia,_T,MALE,7.63
2011,Latvia,NONMIG,MALE,7.91
2011,Latvia,_T,BOTHSEX,4.08
2012,Latvia,NONMIG,BOTHSEX,3.43
2012,Latvia,NONMIG,MALE,6.85
2016,Ukraine,_T,MALE,8.9
2016,Ukraine,_T,BOTHSEX,4.5
2016,Ukraine,_T,FEMALE,0.8
2017,Ukraine,_T,FEMALE,0.8
2017,Ukraine,_T,MALE,7.3
2017,Ukraine,_T,BOTHSEX,3.8
2012,Latvia,NONMIG,FEMALE,0.51
2012,Latvia,_T,MALE,8.2
2012,Latvia,_T,BOTHSEX,4.35
2012,Latvia,_T,FEMALE,0.89
2013,Latvia,NONMIG,MALE,6.93
2013,Latvia,NONMIG,FEMALE,0.49
2013,Latvia,_T,MALE,6.91
2013,Latvia,_T,BOTHSEX,3.48
2013,Latvia,NONMIG,BOTHSEX,3.46
2013,Latvia,_T,FEMALE,0.44
2014,Latvia,NONMIG,FEMALE,0.48
2014,Latvia,_T,MALE,8.89
2014,Latvia,NONMIG,MALE,8.46
2014,Latvia,NONMIG,BOTHSEX,4.27
2018,Ukraine,_T,MALE,7.0
2018,Ukraine,_T,FEMALE,0.7
2018,Ukraine,_T,BOTHSEX,3.6
2019,Ukraine,_T,BOTHSEX,5.5
2019,Ukraine,_T,FEMALE,0.8
2019,Ukraine,_T,MALE,11.0
2014,Latvia,_T,BOTHSEX,4.5
2014,Latvia,_T,FEMALE,0.42
2015,Latvia,NONMIG,MALE,5.57
2015,Latvia,NONMIG,FEMALE,0.55
2015,Latvia,_T,BOTHSEX,3.7
2015,Latvia,NONMIG,BOTHSEX,2.92
2015,Latvia,_T,MALE,6.69
2015,Latvia,_T,FEMALE,0.98
2016,Latvia,_T,BOTHSEX,4.22
2017,Latvia,_T,BOTHSEX,2.29
2018,Latvia,_T,BOTHSEX,3.27
2019,Latvia,_T,BOTHSEX,2.78
2020,Latvia,_T,BOTHSEX,2.47
2021,Latvia,_T,FEMALE,0.77
2020,Ukraine,_T,MALE,9.7
2020,Ukraine,_T,FEMALE,0.7
2020,Ukraine,_T,BOTHSEX,5.4
2021,Ukraine,_T,BOTHSEX,7.6
2021,Ukraine,_T,MALE,10.8
2021,Ukraine,_T,FEMALE,4.8
2013,Armenia,_T,BOTHSEX,1.87
2013,Armenia,_T,MALE,3.13
2018,Armenia,_T,BOTHSEX,13.64
2018,Armenia,_T,MALE,20.92
2019,Armenia,_T,MALE,6.66
2021,Latvia,_T,BOTHSEX,5.05
2021,Latvia,_T,MALE,9.59
2000,Lithuania,_T,MALE,12.9
2000,Lithuania,_T,BOTHSEX,8.6
2000,Lithuania,_T,FEMALE,0.7
2001,Lithuania,_T,MALE,17.4
2001,Lithuania,_T,BOTHSEX,8.9
2001,Lithuania,_T,FEMALE,0.6
2002,Lithuania,_T,FEMALE,0.7
2002,Lithuania,_T,BOTHSEX,8.1
2002,Lithuania,_T,MALE,16.2
2003,Lithuania,_T,BOTHSEX,11.3
2003,Lithuania,_T,FEMALE,0.5
2003,Lithuania,_T,MALE,23.3
2004,Lithuania,_T,BOTHSEX,9.0
2004,Lithuania,_T,FEMALE,1.1
2019,Armenia,_T,BOTHSEX,4.38
2020,Armenia,_T,FEMALE,0.0
2020,Armenia,_T,BOTHSEX,4.19
2020,Armenia,_T,MALE,6.53
2000,Belgium,_T,BOTHSEX,3.9
2004,Lithuania,_T,MALE,17.7
2005,Lithuania,_T,BOTHSEX,10.9
2005,Lithuania,_T,MALE,21.6
2005,Lithuania,_T,FEMALE,1.2
2006,Lithuania,_T,FEMALE,1.0
2006,Lithuania,_T,MALE,19.1
2006,Lithuania,_T,BOTHSEX,9.6
2007,Lithuania,_T,FEMALE,0.7
2007,Lithuania,_T,BOTHSEX,8.7
2007,Lithuania,_T,MALE,17.5
2008,Lithuania,_T,BOTHSEX,6.8
2008,Lithuania,_T,MALE,12.5
2008,Lithuania,_T,FEMALE,1.3
2009,Lithuania,_T,MALE,8.51
2009,Lithuania,_T,BOTHSEX,4.36
2009,Lithuania,_T,FEMALE,0.95
2009,Lithuania,NONMIG,MALE,8.16
2009,Uzbekistan,_T,BOTHSEX,12.6
2009,Uzbekistan,_T,FEMALE,0.6
2009,Uzbekistan,_T,MALE,16.4
2010,Uzbekistan,_T,MALE,12.8
2010,Uzbekistan,_T,BOTHSEX,10.9
2010,Uzbekistan,_T,FEMALE,5.0
2011,Uzbekistan,_T,MALE,13.2
2011,Uzbekistan,_T,BOTHSEX,10.6
2009,Lithuania,NONMIG,BOTHSEX,4.2
2009,Lithuania,NONMIG,FEMALE,0.96
2010,Lithuania,_T,BOTHSEX,4.02
2010,Lithuania,NONMIG,BOTHSEX,3.89
2010,Lithuania,NONMIG,MALE,7.08
2010,Lithuania,_T,FEMALE,0.93
2010,Lithuania,NONMIG,FEMALE,0.94
2010,Lithuania,_T,MALE,7.36
2011,Lithuania,NONMIG,MALE,7.31
2011,Lithuania,NONMIG,BOTHSEX,3.92
2011,Lithuania,NONMIG,FEMALE,0.77
2011,Lithuania,_T,MALE,7.59
2011,Lithuania,_T,FEMALE,0.77
2011,Lithuania,_T,BOTHSEX,4.06
2012,Lithuania,_T,MALE,10.01
2012,Lithuania,NONMIG,FEMALE,0.33
2011,Uzbekistan,_T,FEMALE,2.5
2012,Uzbekistan,_T,BOTHSEX,10.6
2012,Uzbekistan,_T,FEMALE,0.7
2012,Uzbekistan,_T,MALE,13.4
2013,Uzbekistan,_T,MALE,14.3
2013,Uzbekistan,_T,BOTHSEX,11.0
2014,Uzbekistan,_T,BOTHSEX,11.2
2014,Uzbekistan,_T,MALE,14.2
2014,Uzbekistan,_T,FEMALE,0.7
2015,Uzbekistan,_T,BOTHSEX,9.0
2016,Uzbekistan,NONMIG,FEMALE,4.0
2016,Uzbekistan,NONMIG,MALE,10.0
2016,Uzbekistan,_T,BOTHSEX,8.0
2016,Uzbekistan,_T,FEMALE,4.0
2016,Uzbekistan,_T,MALE,10.0
2016,Uzbekistan,NONMIG,BOTHSEX,8.0
2012,Lithuania,_T,BOTHSEX,4.98
2012,Lithuania,_T,FEMALE,0.33
2012,Lithuania,NONMIG,BOTHSEX,4.84
2012,Lithuania,NONMIG,MALE,9.72
2013,Lithuania,NONMIG,FEMALE,0.31
2013,Lithuania,NONMIG,BOTHSEX,4.51
2013,Lithuania,NONMIG,MALE,8.86
2013,Lithuania,_T,BOTHSEX,4.64
2017,Uzbekistan,_T,MALE,10.0
2017,Uzbekistan,_T,BOTHSEX,8.0
2017,Uzbekistan,NONMIG,MALE,10.0
2017,Uzbekistan,NONMIG,BOTHSEX,8.0
2018,Uzbekistan,NONMIG,MALE,10.0
2018,Uzbekistan,_T,FEMALE,1.0
2018,Uzbekistan,NONMIG,FEMALE,1.0
2018,Uzbekistan,_T,MALE,10.0
2013,Lithuania,_T,MALE,9.12
2013,Lithuania,_T,FEMALE,0.3
2014,Lithuania,_T,FEMALE,0.33
2014,Lithuania,_T,BOTHSEX,4.74
2014,Lithuania,NONMIG,MALE,9.22
2014,Lithuania,NONMIG,FEMALE,0.33
2014,Lithuania,_T,MALE,9.53
2014,Lithuania,NONMIG,BOTHSEX,4.6
2018,Uzbekistan,NONMIG,BOTHSEX,8.0
2018,Uzbekistan,_T,BOTHSEX,8.0
2019,Uzbekistan,_T,MALE,12.0
2019,Uzbekistan,NONMIG,MALE,12.0
2019,Uzbekistan,NONMIG,BOTHSEX,10.0
2019,Uzbekistan,_T,FEMALE,1.0
2019,Uzbekistan,NONMIG,FEMALE,1.0
2019,Uzbekistan,_T,BOTHSEX,10.0
2015,Lithuania,NONMIG,FEMALE,0.33
2015,Lithuania,_T,MALE,7.52
2015,Lithuania,_T,FEMALE,0.33
2015,Lithuania,NONMIG,MALE,7.57
2015,Lithuania,_T,BOTHSEX,3.76
2015,Lithuania,NONMIG,BOTHSEX,3.78
2016,Lithuania,_T,BOTHSEX,3.69
2017,Lithuania,_T,BOTHSEX,2.77
2018,Lithuania,_T,BOTHSEX,3.05
2019,Lithuania,_T,BOTHSEX,3.01
2020,Lithuania,_T,BOTHSEX,3.17
2021,Lithuania,_T,BOTHSEX,4.3
2000,Luxembourg,_T,BOTHSEX,4.65
2002,Luxembourg,_T,FEMALE,3.25
2002,Luxembourg,_T,MALE,7.28
2002,Luxembourg,_T,BOTHSEX,5.71
2020,Uzbekistan,NONMIG,MALE,3.6
2020,Uzbekistan,NONMIG,FEMALE,0.7
2020,Uzbekistan,NONMIG,BOTHSEX,2.9
2020,Uzbekistan,_T,MALE,3.6
2020,Uzbekistan,_T,BOTHSEX,2.9
2020,Uzbekistan,_T,FEMALE,0.7
2021,Uzbekistan,NONMIG,FEMALE,0.8
2021,Uzbekistan,MIGPER,FEMALE,0.0
2003,Luxembourg,_T,MALE,7.57
2003,Luxembourg,_T,BOTHSEX,4.93
2003,Luxembourg,_T,FEMALE,0.79
2004,Luxembourg,_T,BOTHSEX,1.89
2004,Luxembourg,_T,FEMALE,0.0
2004,Luxembourg,_T,MALE,3.09
2008,Luxembourg,_T,MALE,4.88
2008,Luxembourg,_T,FEMALE,0.0
2008,Luxembourg,_T,BOTHSEX,2.92
2009,Luxembourg,NONMIG,FEMALE,0.0
2009,Luxembourg,_T,MALE,2.46
2009,Luxembourg,NONMIG,BOTHSEX,0.96
2009,Luxembourg,_T,BOTHSEX,1.49
2009,Luxembourg,_T,FEMALE,0.0
2009,Luxembourg,NONMIG,MALE,1.58
2010,Luxembourg,NONMIG,BOTHSEX,0.99
2010,Luxembourg,_T,MALE,2.57
2010,Luxembourg,NONMIG,FEMALE,0.0
2010,Luxembourg,NONMIG,MALE,1.64
2010,Luxembourg,_T,BOTHSEX,1.53
2010,Luxembourg,_T,FEMALE,0.0
2011,Luxembourg,NONMIG,BOTHSEX,0.97
2011,Luxembourg,_T,FEMALE,0.0
2011,Luxembourg,_T,BOTHSEX,2.98
2011,Luxembourg,NONMIG,FEMALE,0.0
2011,Luxembourg,NONMIG,MALE,1.65
2011,Luxembourg,_T,MALE,5.01
2012,Luxembourg,NONMIG,FEMALE,0.0
2012,Luxembourg,NONMIG,MALE,3.31
2012,Luxembourg,_T,BOTHSEX,3.62
2012,Luxembourg,_T,FEMALE,0.0
2012,Luxembourg,_T,MALE,6.16
2012,Luxembourg,NONMIG,BOTHSEX,1.93
2013,Luxembourg,_T,BOTHSEX,2.14
2013,Luxembourg,_T,MALE,2.7
2013,Luxembourg,NONMIG,BOTHSEX,1.07
2013,Luxembourg,NONMIG,FEMALE,0.0
2013,Luxembourg,NONMIG,MALE,1.83
2013,Luxembourg,_T,FEMALE,1.32
2014,Luxembourg,NONMIG,FEMALE,0.0
2014,Luxembourg,NONMIG,BOTHSEX,1.62
2014,Luxembourg,_T,FEMALE,1.8
2014,Luxembourg,NONMIG,MALE,2.97
2014,Luxembourg,_T,MALE,7.26
2014,Luxembourg,_T,BOTHSEX,4.82
2015,Luxembourg,NONMIG,FEMALE,0.0
2015,Luxembourg,NONMIG,MALE,0.0
2015,Luxembourg,NONMIG,BOTHSEX,0.0
2015,Luxembourg,_T,BOTHSEX,3.3
2015,Luxembourg,_T,MALE,5.71
2015,Luxembourg,_T,FEMALE,0.0
2016,Luxembourg,_T,BOTHSEX,6.32
2017,Luxembourg,_T,BOTHSEX,2.74
2018,Luxembourg,_T,BOTHSEX,4.22
2019,Luxembourg,_T,BOTHSEX,3.13
2020,Luxembourg,_T,BOTHSEX,1.71
2000,Malta,_T,BOTHSEX,3.67
2001,Malta,_T,BOTHSEX,4.28
2001,Malta,_T,MALE,4.91
2001,Malta,_T,FEMALE,2.61
2002,Malta,_T,FEMALE,0.0
2002,Malta,_T,BOTHSEX,2.82
2002,Malta,_T,MALE,4.0
2003,Malta,_T,FEMALE,0.0
2003,Malta,_T,MALE,11.9
2003,Malta,_T,BOTHSEX,8.2
2004,Malta,_T,MALE,10.7
2004,Malta,_T,FEMALE,2.2
2004,Malta,_T,BOTHSEX,8.1
2005,Malta,_T,BOTHSEX,4.0
2005,Malta,_T,FEMALE,0.0
2005,Malta,_T,MALE,5.7
2006,Malta,_T,BOTHSEX,5.2
2006,Malta,_T,FEMALE,2.1
2006,Malta,_T,MALE,6.7
2007,Malta,_T,BOTHSEX,4.5
2007,Malta,_T,MALE,6.8
2007,Malta,_T,FEMALE,0.0
2008,Malta,_T,FEMALE,0.0
2008,Malta,_T,MALE,2.77
2008,Malta,_T,BOTHSEX,1.87
2009,Malta,_T,BOTHSEX,4.97
2009,Malta,_T,MALE,7.47
2009,Malta,_T,FEMALE,0.0
2009,Malta,NONMIG,MALE,7.69
2009,Malta,NONMIG,BOTHSEX,5.14
2009,Malta,NONMIG,FEMALE,0.0
2010,Malta,_T,BOTHSEX,4.87
2010,Malta,_T,MALE,7.39
2010,Malta,NONMIG,FEMALE,0.0
2001,Belgium,_T,BOTHSEX,3.09
2009,Belgium,NONMIG,MALE,3.42
2009,Belgium,_T,MALE,3.54
2009,Belgium,_T,FEMALE,0.15
2009,Belgium,_T,BOTHSEX,2.12
2009,Belgium,NONMIG,BOTHSEX,2.04
2010,Malta,NONMIG,BOTHSEX,5.04
2010,Malta,NONMIG,MALE,7.59
2010,Malta,_T,FEMALE,0.0
2011,Malta,NONMIG,FEMALE,0.0
2011,Malta,_T,FEMALE,0.0
2011,Malta,_T,MALE,1.81
2011,Malta,NONMIG,BOTHSEX,1.22
2011,Malta,NONMIG,MALE,1.85
2011,Malta,_T,BOTHSEX,1.19
2012,Malta,NONMIG,MALE,5.39
2012,Malta,NONMIG,BOTHSEX,3.52
2012,Malta,_T,MALE,9.04
2012,Malta,NONMIG,FEMALE,0.0
2012,Malta,_T,FEMALE,0.0
2012,Malta,_T,BOTHSEX,5.9
2013,Malta,NONMIG,MALE,3.95
2013,Malta,NONMIG,BOTHSEX,2.49
2013,Malta,_T,MALE,3.65
2013,Malta,_T,BOTHSEX,2.27
2013,Malta,_T,FEMALE,0.0
2013,Malta,NONMIG,FEMALE,0.0
2014,Malta,_T,FEMALE,0.0
2014,Malta,NONMIG,MALE,1.97
2014,Malta,_T,MALE,3.58
2014,Malta,NONMIG,FEMALE,0.0
2014,Malta,NONMIG,BOTHSEX,1.23
2014,Malta,_T,BOTHSEX,2.2
2015,Malta,_T,BOTHSEX,2.69
2015,Malta,_T,FEMALE,0.0
2015,Malta,NONMIG,BOTHSEX,3.07
2015,Malta,NONMIG,FEMALE,0.0
2015,Malta,_T,MALE,4.39
2015,Malta,NONMIG,MALE,4.98
2016,Malta,NONMIG,BOTHSEX,1.12
2016,Malta,MIGPER,FEMALE,0.0
2016,Malta,NONMIG,FEMALE,0.0
2016,Malta,MIGPER,MALE,26.11
2016,Malta,_T,MALE,5.55
2016,Malta,_T,BOTHSEX,3.36
2016,Malta,MIGPER,BOTHSEX,16.47
2009,Belgium,NONMIG,FEMALE,0.16
2010,Belgium,_T,BOTHSEX,2.22
2010,Belgium,_T,MALE,3.59
2010,Belgium,NONMIG,MALE,3.6
2010,Belgium,_T,FEMALE,0.36
2010,Belgium,NONMIG,BOTHSEX,2.23
2016,Malta,_T,FEMALE,0.0
2016,Malta,NONMIG,MALE,1.87
2017,Malta,_T,BOTHSEX,0.45
2017,Malta,_T,FEMALE,0.0
2017,Malta,MIGPER,MALE,0.0
2017,Malta,MIGPER,BOTHSEX,0.0
2017,Malta,_T,MALE,0.76
2017,Malta,NONMIG,BOTHSEX,0.55
2017,Malta,NONMIG,MALE,0.91
2017,Malta,MIGPER,FEMALE,0.0
2017,Malta,NONMIG,FEMALE,0.0
2018,Malta,NONMIG,FEMALE,0.0
2018,Malta,MIGPER,FEMALE,0.0
2018,Malta,_T,FEMALE,0.0
2018,Malta,NONMIG,BOTHSEX,0.53
2018,Malta,_T,BOTHSEX,1.68
2010,Belgium,NONMIG,FEMALE,0.39
2011,Belgium,_T,BOTHSEX,2.84
2011,Belgium,NONMIG,FEMALE,0.18
2011,Belgium,NONMIG,MALE,4.19
2011,Belgium,_T,MALE,4.99
2011,Belgium,_T,FEMALE,0.17
2018,Malta,MIGPER,BOTHSEX,6.12
2018,Malta,NONMIG,MALE,0.86
2018,Malta,_T,MALE,2.82
2018,Malta,MIGPER,MALE,11.64
2019,Malta,NONMIG,MALE,0.84
2019,Malta,MIGPER,BOTHSEX,3.27
2019,Malta,_T,MALE,1.97
2019,Malta,MIGPER,FEMALE,0.0
2011,Belgium,NONMIG,BOTHSEX,2.39
2012,Belgium,_T,FEMALE,0.0
2012,Belgium,NONMIG,BOTHSEX,1.56
2012,Belgium,NONMIG,MALE,2.86
2012,Belgium,_T,MALE,3.26
2012,Belgium,NONMIG,FEMALE,0.0
2019,Malta,NONMIG,BOTHSEX,0.52
2019,Malta,_T,FEMALE,0.0
2019,Malta,NONMIG,FEMALE,0.0
2019,Malta,_T,BOTHSEX,1.18
2019,Malta,MIGPER,MALE,5.9
2020,Malta,_T,BOTHSEX,2.68
2020,Malta,_T,MALE,3.88
2020,Malta,NONMIG,FEMALE,1.31
2012,Belgium,_T,BOTHSEX,1.78
2013,Belgium,_T,FEMALE,0.16
2013,Belgium,_T,MALE,4.34
2013,Belgium,_T,BOTHSEX,2.46
2013,Belgium,NONMIG,FEMALE,0.18
2013,Belgium,NONMIG,BOTHSEX,2.3
2013,Belgium,NONMIG,MALE,4.07
2014,Belgium,NONMIG,FEMALE,0.14
2014,Belgium,NONMIG,BOTHSEX,1.33
2014,Belgium,_T,FEMALE,0.12
2014,Belgium,_T,MALE,2.86
2014,Belgium,NONMIG,MALE,2.44
2020,Malta,_T,FEMALE,0.94
2020,Malta,MIGPER,BOTHSEX,4.38
2020,Malta,NONMIG,MALE,2.58
2020,Malta,MIGPER,MALE,7.84
2020,Malta,NONMIG,BOTHSEX,2.08
2020,Malta,MIGPER,FEMALE,0.0
2021,Malta,MIGPER,MALE,15.0
2021,Malta,NONMIG,FEMALE,0.0
2014,Belgium,_T,BOTHSEX,1.56
2015,Belgium,NONMIG,BOTHSEX,1.64
2015,Belgium,NONMIG,MALE,3.0
2015,Belgium,_T,FEMALE,0.09
2015,Belgium,NONMIG,FEMALE,0.1
2015,Belgium,_T,MALE,2.96
2015,Belgium,_T,BOTHSEX,1.63
2016,Belgium,_T,BOTHSEX,1.8
2017,Belgium,_T,BOTHSEX,1.68
2018,Belgium,_T,BOTHSEX,1.91
2019,Belgium,_T,BOTHSEX,1.27
2020,Belgium,_T,FEMALE,0.28
2020,Belgium,_T,BOTHSEX,2.25
2020,Belgium,_T,MALE,3.73
2000,Bulgaria,_T,BOTHSEX,7.3
2001,Bulgaria,_T,BOTHSEX,7.3
2002,Bulgaria,_T,BOTHSEX,6.0
2003,Bulgaria,_T,FEMALE,1.3
2003,Bulgaria,_T,BOTHSEX,5.2
2003,Bulgaria,_T,MALE,9.3
2004,Bulgaria,_T,MALE,11.2
2004,Bulgaria,_T,FEMALE,0.9
2004,Bulgaria,_T,BOTHSEX,6.0
2005,Bulgaria,_T,FEMALE,0.9
2005,Bulgaria,_T,MALE,10.8
2005,Bulgaria,_T,BOTHSEX,5.8
2006,Bulgaria,_T,BOTHSEX,7.2
2006,Bulgaria,_T,FEMALE,2.2
2006,Bulgaria,_T,MALE,12.1
2007,Bulgaria,_T,MALE,12.0
2007,Bulgaria,_T,BOTHSEX,7.1
2007,Bulgaria,_T,FEMALE,2.1
2008,Bulgaria,_T,FEMALE,1.6
2008,Bulgaria,_T,MALE,10.9
2008,Bulgaria,_T,BOTHSEX,6.4
2009,Bulgaria,_T,BOTHSEX,3.26
2009,Bulgaria,_T,FEMALE,0.38
2009,Bulgaria,NONMIG,MALE,6.1
2009,Bulgaria,NONMIG,BOTHSEX,3.27
2009,Bulgaria,NONMIG,FEMALE,0.38
2009,Bulgaria,_T,MALE,6.09
2010,Bulgaria,NONMIG,MALE,6.36
2010,Bulgaria,_T,FEMALE,0.7
2010,Bulgaria,_T,MALE,6.5
2010,Bulgaria,NONMIG,BOTHSEX,3.52
2010,Bulgaria,NONMIG,FEMALE,0.7
2010,Bulgaria,_T,BOTHSEX,3.6
2011,Bulgaria,_T,BOTHSEX,3.63
2011,Bulgaria,NONMIG,BOTHSEX,3.64
2011,Bulgaria,NONMIG,FEMALE,0.31
2011,Bulgaria,_T,FEMALE,0.31
2011,Bulgaria,_T,MALE,7.0
2011,Bulgaria,NONMIG,MALE,7.0
2012,Bulgaria,NONMIG,MALE,7.03
2012,Bulgaria,NONMIG,FEMALE,0.62
2012,Bulgaria,_T,MALE,7.03
2012,Bulgaria,_T,BOTHSEX,3.82
2012,Bulgaria,_T,FEMALE,0.62
2012,Bulgaria,NONMIG,BOTHSEX,3.82
2013,Bulgaria,_T,BOTHSEX,3.39
2013,Bulgaria,_T,FEMALE,0.61
2013,Bulgaria,NONMIG,FEMALE,0.61
2013,Bulgaria,NONMIG,MALE,6.04
2013,Bulgaria,_T,MALE,6.19
2013,Bulgaria,NONMIG,BOTHSEX,3.32
2014,Bulgaria,NONMIG,MALE,8.46
2014,Bulgaria,_T,BOTHSEX,4.45
2014,Bulgaria,NONMIG,BOTHSEX,4.45
2014,Bulgaria,NONMIG,FEMALE,0.46
2014,Bulgaria,_T,FEMALE,0.46
2014,Bulgaria,_T,MALE,8.45
2015,Bulgaria,NONMIG,FEMALE,0.53
2015,Bulgaria,NONMIG,BOTHSEX,3.58
2015,Bulgaria,_T,FEMALE,0.53
2015,Bulgaria,_T,MALE,6.61
2015,Bulgaria,NONMIG,MALE,6.62
2015,Bulgaria,_T,BOTHSEX,3.57
2016,Bulgaria,_T,BOTHSEX,3.0
2016,Bulgaria,_T,FEMALE,0.15
2016,Bulgaria,_T,MALE,5.85
2017,Bulgaria,_T,FEMALE,0.44
2017,Bulgaria,_T,BOTHSEX,3.4
2017,Bulgaria,_T,MALE,6.34
2018,Bulgaria,_T,BOTHSEX,3.14
2018,Bulgaria,_T,FEMALE,0.29
2018,Bulgaria,_T,MALE,6.11
2019,Bulgaria,_T,FEMALE,0.08
2019,Bulgaria,_T,MALE,6.7
2019,Bulgaria,_T,BOTHSEX,3.37
2020,Bulgaria,_T,BOTHSEX,3.68
2000,Belarus,_T,BOTHSEX,6.4
2000,Belarus,_T,FEMALE,1.3
2000,Belarus,_T,MALE,12.0
2001,Belarus,_T,MALE,11.5
2001,Belarus,_T,BOTHSEX,5.8
2001,Belarus,_T,FEMALE,0.6
2002,Belarus,_T,FEMALE,0.9
2002,Belarus,_T,BOTHSEX,5.9
2002,Belarus,_T,MALE,11.4
2003,Belarus,_T,BOTHSEX,5.6
2003,Belarus,_T,MALE,10.7
2003,Belarus,_T,FEMALE,1.0
2004,Belarus,_T,FEMALE,0.7
2004,Belarus,_T,BOTHSEX,6.4
2004,Belarus,_T,MALE,12.7
2005,Belarus,_T,FEMALE,0.8
2005,Belarus,_T,MALE,11.8
2005,Belarus,_T,BOTHSEX,6.1
2006,Belarus,_T,MALE,11.5
2006,Belarus,_T,BOTHSEX,5.8
2006,Belarus,_T,FEMALE,0.5
2007,Belarus,_T,FEMALE,0.6
2007,Belarus,_T,BOTHSEX,5.4
2007,Belarus,_T,MALE,10.6
2008,Belarus,_T,BOTHSEX,5.1
2008,Belarus,_T,MALE,10.2
2008,Belarus,_T,FEMALE,0.7
2009,Belarus,_T,FEMALE,1.0
2009,Belarus,_T,MALE,9.1
2009,Belarus,_T,BOTHSEX,4.9
2010,Belarus,_T,FEMALE,0.5
2010,Belarus,_T,BOTHSEX,5.1
2010,Belarus,_T,MALE,10.1
2011,Belarus,_T,MALE,8.5
2011,Belarus,_T,FEMALE,0.6
2011,Belarus,_T,BOTHSEX,4.4
2012,Belarus,_T,FEMALE,0.2
2012,Belarus,_T,BOTHSEX,3.9
2012,Belarus,_T,MALE,8.1
2013,Belarus,_T,FEMALE,0.7
2013,Belarus,_T,BOTHSEX,3.8
2013,Belarus,_T,MALE,7.3
2014,Belarus,_T,BOTHSEX,3.0
2014,Belarus,_T,FEMALE,0.5
2014,Belarus,_T,MALE,5.7
2015,Belarus,_T,MALE,4.2
2015,Belarus,_T,FEMALE,0.1
2015,Belarus,_T,BOTHSEX,2.0
2016,Belarus,_T,BOTHSEX,2.27
2016,Belarus,_T,FEMALE,0.44
2016,Belarus,_T,MALE,4.31
2017,Belarus,_T,BOTHSEX,2.2
2018,Belarus,_T,BOTHSEX,2.82
2018,Belarus,_T,MALE,5.5
2018,Belarus,_T,FEMALE,0.4
2019,Belarus,_T,FEMALE,0.52
2019,Belarus,_T,MALE,5.49
2019,Belarus,_T,BOTHSEX,2.87
2021,Belarus,_T,BOTHSEX,2.55
2021,Belarus,_T,FEMALE,0.23
2021,Belarus,_T,MALE,5.13
2021,Malta,_T,MALE,6.0
2021,Malta,MIGPER,BOTHSEX,8.0
2021,Malta,NONMIG,BOTHSEX,2.0
2021,Malta,MIGPER,FEMALE,0.0
2021,Malta,_T,BOTHSEX,3.0
2021,Malta,_T,FEMALE,0.0
2021,Malta,NONMIG,MALE,3.0
2021,Uzbekistan,NONMIG,BOTHSEX,5.8
2021,Uzbekistan,_T,FEMALE,0.8
2021,Uzbekistan,_T,BOTHSEX,5.8
2021,Uzbekistan,NONMIG,MALE,7.5
2021,Uzbekistan,MIGPER,BOTHSEX,0.0
2021,Uzbekistan,MIGPER,MALE,0.0
2021,Uzbekistan,_T,MALE,7.5
2021,Uzbekistan,_T,MALE,7.5
