Year,GeoAreaName,Age,Location,Sex,Value
2013,Switzerland,45-54,ALLAREA,FEMALE,17.37917
2013,Switzerland,25-44,RURAL,MALE,13.40833
2013,Switzerland,65+,ALLAREA,MALE,9.69167
2013,Switzerland,25-44,URBAN,FEMALE,19.98333
2013,Switzerland,65+,URBAN,FEMALE,12.6
2013,Switzerland,55-64,URBAN,FEMALE,14.14583
2013,Switzerland,15+,RURAL,MALE,10.925
2013,Switzerland,45-54,URBAN,FEMALE,15.38333
2013,Switzerland,15-24,URBAN,MALE,8.02083
2013,Switzerland,45-54,RURAL,FEMALE,18.41667
2013,Switzerland,25-44,RURAL,FEMALE,24.89583
2013,Switzerland,25-44,URBAN,MALE,11.7
2013,Switzerland,15-24,RURAL,FEMALE,8.65417
2013,Switzerland,15+,RURAL,FEMALE,17.81667
2013,Switzerland,65+,URBAN,MALE,9.2
2013,Switzerland,45-54,URBAN,MALE,10.55
2016,Switzerland,55-64,ALLAREA,MALE,9.74583
2016,Switzerland,45-54,ALLAREA,FEMALE,18.2625
2016,Switzerland,15-24,ALLAREA,MALE,7.2875
2016,Switzerland,45-54,ALLAREA,MALE,11.43333
2016,Switzerland,65+,RURAL,FEMALE,14.80417
2016,Switzerland,55-64,RURAL,MALE,10.42083
2016,Switzerland,65+,ALLAREA,MALE,10.43333
2016,Switzerland,15+,RURAL,FEMALE,17.12083
2016,Switzerland,45-54,RURAL,FEMALE,18.78333
2016,Switzerland,25-44,RURAL,FEMALE,22.64167
2016,Switzerland,15+,ALLAREA,MALE,10.80417
2016,Switzerland,65+,RURAL,MALE,10.25
2016,Switzerland,25-44,ALLAREA,MALE,12.56667
2016,Switzerland,65+,ALLAREA,FEMALE,13.87917
2016,Switzerland,15-24,URBAN,FEMALE,13.38333
2016,Switzerland,15-24,URBAN,MALE,7.10417
2016,Switzerland,25-44,URBAN,MALE,12.37917
2016,Switzerland,65+,URBAN,FEMALE,13.42083
2016,Switzerland,15+,URBAN,MALE,10.75833
2016,Switzerland,65+,URBAN,MALE,10.29583
2016,Switzerland,55-64,URBAN,MALE,9.17917
2016,Switzerland,15+,ALLAREA,FEMALE,16.83333
2016,Switzerland,25-44,ALLAREA,FEMALE,21.59167
2016,Switzerland,15-24,ALLAREA,FEMALE,10.45
2016,Switzerland,45-54,RURAL,MALE,11.85833
2016,Switzerland,25-44,RURAL,MALE,13.67083
2016,Switzerland,15-24,RURAL,MALE,7.51667
2016,Switzerland,15+,RURAL,MALE,11.17083
2016,Switzerland,55-64,RURAL,FEMALE,15.2625
2016,Switzerland,15-24,RURAL,FEMALE,9.38333
2016,Switzerland,55-64,ALLAREA,FEMALE,15.0
2016,Switzerland,45-54,URBAN,FEMALE,17.40833
2016,Switzerland,25-44,URBAN,FEMALE,19.31667
2016,Switzerland,45-54,URBAN,MALE,11.275
2016,Switzerland,15+,URBAN,FEMALE,16.25
2016,Switzerland,55-64,URBAN,FEMALE,14.75417
2020,Switzerland,25-44,ALLAREA,FEMALE,21.65
2020,Switzerland,15-24,URBAN,MALE,7.75833
2020,Switzerland,55-64,ALLAREA,FEMALE,16.05417
2020,Switzerland,15+,ALLAREA,FEMALE,17.3125
2020,Switzerland,25-44,URBAN,MALE,12.42083
2020,Switzerland,65+,ALLAREA,FEMALE,14.46667
2020,Switzerland,55-64,URBAN,MALE,10.475
2020,Switzerland,65+,RURAL,MALE,11.15417
2020,Switzerland,55-64,RURAL,FEMALE,17.55417
2020,Switzerland,45-54,RURAL,FEMALE,20.82083
2020,Switzerland,45-54,URBAN,FEMALE,19.325
2020,Switzerland,65+,RURAL,FEMALE,16.8
2020,Switzerland,45-54,ALLAREA,MALE,11.95
2020,Switzerland,25-44,URBAN,FEMALE,19.9625
2020,Switzerland,65+,URBAN,FEMALE,13.6375
2020,Switzerland,65+,ALLAREA,MALE,11.05833
2020,Switzerland,55-64,URBAN,FEMALE,14.9125
2020,Switzerland,15+,RURAL,FEMALE,18.7875
2020,Switzerland,15+,URBAN,MALE,11.31667
2020,Switzerland,15+,RURAL,MALE,11.88333
2020,Switzerland,15-24,RURAL,MALE,7.82083
2020,Switzerland,45-54,URBAN,MALE,11.77917
2020,Switzerland,45-54,RURAL,MALE,11.51667
2020,Switzerland,25-44,RURAL,MALE,15.4125
2020,Switzerland,55-64,RURAL,MALE,10.85833
2020,Switzerland,15+,ALLAREA,MALE,11.47083
2020,Switzerland,65+,URBAN,MALE,11.29167
2020,Switzerland,45-54,ALLAREA,FEMALE,18.9125
2020,Switzerland,15-24,ALLAREA,FEMALE,10.85
2020,Switzerland,15-24,URBAN,FEMALE,12.52083
2020,Switzerland,15+,URBAN,FEMALE,16.86667
2020,Switzerland,25-44,ALLAREA,MALE,13.62083
2020,Switzerland,15-24,ALLAREA,MALE,7.425
2020,Switzerland,55-64,ALLAREA,MALE,10.25417
2020,Switzerland,25-44,RURAL,FEMALE,23.63333
2020,Switzerland,15-24,RURAL,FEMALE,9.92917
2006,Türkiye,45-54,ALLAREA,FEMALE,22.79022
2006,Türkiye,25-44,ALLAREA,FEMALE,25.75416
2006,Türkiye,55-64,ALLAREA,FEMALE,20.65993
2006,Türkiye,45-54,URBAN,MALE,3.71743
2006,Türkiye,15+,RURAL,MALE,3.91616
2006,Türkiye,45-54,RURAL,FEMALE,22.38338
2006,Türkiye,45-54,RURAL,MALE,3.99117
2006,Türkiye,15-24,RURAL,MALE,3.34269
2006,Türkiye,65+,URBAN,MALE,5.1931
2006,Türkiye,25-44,URBAN,MALE,3.33562
2006,Türkiye,15-24,ALLAREA,FEMALE,17.4373
2006,Türkiye,15+,ALLAREA,FEMALE,22.00354
2006,Türkiye,15+,URBAN,MALE,3.34342
2006,Türkiye,15+,ALLAREA,MALE,3.55152
2006,Türkiye,15-24,URBAN,MALE,2.40781
2006,Türkiye,65+,ALLAREA,FEMALE,15.84024
2006,Türkiye,15-24,RURAL,FEMALE,22.01977
2006,Türkiye,55-64,ALLAREA,MALE,4.4211
2006,Türkiye,25-44,RURAL,FEMALE,26.59171
2006,Türkiye,15-24,URBAN,FEMALE,14.79354
2006,Türkiye,15+,URBAN,FEMALE,21.34836
2006,Türkiye,55-64,RURAL,MALE,4.85446
2006,Türkiye,65+,RURAL,MALE,5.03396
2006,Türkiye,55-64,RURAL,FEMALE,21.29437
2006,Türkiye,15+,RURAL,FEMALE,23.12631
2006,Türkiye,65+,RURAL,FEMALE,15.41258
2006,Türkiye,65+,URBAN,FEMALE,16.19445
2006,Türkiye,55-64,URBAN,MALE,4.07142
2006,Türkiye,25-44,ALLAREA,MALE,3.45006
2006,Türkiye,45-54,ALLAREA,MALE,3.81098
2006,Türkiye,55-64,URBAN,FEMALE,20.16313
2006,Türkiye,15-24,ALLAREA,MALE,2.74463
2006,Türkiye,45-54,URBAN,FEMALE,23.02189
2006,Türkiye,65+,ALLAREA,MALE,5.11184
2006,Türkiye,25-44,URBAN,FEMALE,25.32209
2006,Türkiye,25-44,RURAL,MALE,3.68045
2015,Türkiye,15-24,ALLAREA,MALE,2.42353
2015,Türkiye,65+,ALLAREA,FEMALE,13.17722
2015,Türkiye,55-64,ALLAREA,MALE,4.79727
2015,Türkiye,15+,ALLAREA,FEMALE,19.15117
2015,Türkiye,25-44,ALLAREA,FEMALE,23.10283
2015,Türkiye,15+,ALLAREA,MALE,3.70575
2015,Türkiye,45-54,ALLAREA,MALE,4.01866
2015,Türkiye,15-24,ALLAREA,FEMALE,13.147
2015,Türkiye,25-44,ALLAREA,MALE,3.63049
2015,Türkiye,65+,ALLAREA,MALE,5.0168
2015,Türkiye,55-64,ALLAREA,FEMALE,19.50374
2015,Türkiye,45-54,ALLAREA,FEMALE,20.89643
2004,North Macedonia,20-74,ALLAREA,MALE,8.125
2004,North Macedonia,20-74,ALLAREA,FEMALE,23.75
2009,North Macedonia,20-74,ALLAREA,MALE,6.04167
2009,North Macedonia,10+,ALLAREA,MALE,5.55556
2009,North Macedonia,20-74,ALLAREA,FEMALE,19.51389
2009,North Macedonia,10+,ALLAREA,FEMALE,16.73611
2015,North Macedonia,10+,ALLAREA,FEMALE,15.41667
2015,North Macedonia,10-14,ALLAREA,MALE,0.76389
2015,North Macedonia,45-64,ALLAREA,MALE,7.70833
2015,North Macedonia,25-44,ALLAREA,MALE,5.13889
2015,North Macedonia,15-24,ALLAREA,MALE,1.80556
2015,North Macedonia,10+,ALLAREA,MALE,5.41667
2015,North Macedonia,65+,ALLAREA,MALE,8.26389
2015,North Macedonia,10+,URBAN,MALE,5.06944
2015,North Macedonia,10+,URBAN,FEMALE,13.40278
2015,North Macedonia,10+,RURAL,MALE,5.76389
2015,North Macedonia,10+,RURAL,FEMALE,18.40278
2015,North Macedonia,10-14,ALLAREA,FEMALE,1.52778
2015,North Macedonia,65+,ALLAREA,FEMALE,14.93056
2015,North Macedonia,45-64,ALLAREA,FEMALE,20.55556
2015,North Macedonia,25-44,ALLAREA,FEMALE,18.19444
2015,North Macedonia,15-24,ALLAREA,FEMALE,5.76389
2015,North Macedonia,15-24,ALLAREA,FEMALE,5.76389
