Year,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2011,Albania,15-24,_T,ALLAREA,_T,BOTHSEX,26.40366
2011,Albania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,36.24445
2011,Albania,15+,_T,ALLAREA,_T,MALE,33.66468
2011,Albania,15+,_T,ALLAREA,_T,BOTHSEX,28.26813
2011,Albania,15+,_T,ALLAREA,R60,BOTHSEX,35.41115
2011,Albania,25+,_T,ALLAREA,_T,BOTHSEX,28.72926
2011,Albania,15+,_T,ALLAREA,_T,FEMALE,22.67261
2011,Albania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,15.06175
2011,Albania,15+,_T,ALLAREA,B40,BOTHSEX,17.51858
2014,Albania,15+,_T,ALLAREA,_T,MALE,42.51969
2014,Albania,15-24,_T,ALLAREA,_T,BOTHSEX,29.96477
2014,Albania,15+,_T,ALLAREA,_T,FEMALE,33.59423
2014,Albania,25+,_T,ALLAREA,_T,BOTHSEX,40.4027
2014,Albania,15+,_T,ALLAREA,B40,BOTHSEX,23.8901
2014,Albania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.00507
2014,Albania,15+,_T,ALLAREA,_T,BOTHSEX,37.98635
2014,Albania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,56.21789
2014,Albania,15+,_T,ALLAREA,R60,BOTHSEX,47.37881
2017,Albania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,55.82902
2017,Albania,15+,_T,ALLAREA,_T,BOTHSEX,40.01517
2017,Albania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,27.49701
2017,Albania,15+,_T,ALLAREA,B40,BOTHSEX,22.75103
2017,Albania,15+,_T,ALLAREA,R60,BOTHSEX,51.50628
2017,Albania,25+,_T,ALLAREA,_T,BOTHSEX,42.51325
2017,Albania,15+,_T,ALLAREA,_T,FEMALE,38.10296
2017,Albania,15-24,_T,ALLAREA,_T,BOTHSEX,31.50068
2017,Albania,15+,_T,ALLAREA,_T,MALE,42.0435
2021,Albania,15+,_T,URBAN,_T,BOTHSEX,50.23685
2011,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,92.01784
2011,Croatia,15+,_T,ALLAREA,_T,FEMALE,87.18468
2011,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,75.27686
2011,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,90.45528
2011,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,93.06661
2011,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.24207
2011,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,88.39102
2021,Albania,15+,_T,RURAL,_T,BOTHSEX,33.07041
2021,Albania,15+,_T,ALLAREA,_T,FEMALE,45.68611
2021,Albania,25+,_T,ALLAREA,_T,BOTHSEX,44.25974
2021,Albania,15+,_T,ALLAREA,R60,BOTHSEX,55.40872
2021,Albania,15+,_T,ALLAREA,B40,BOTHSEX,27.2656
2021,Albania,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,34.35557
2021,Albania,15+,_T,ALLAREA,_T,BOTHSEX,44.17418
2011,Croatia,15+,_T,ALLAREA,_T,MALE,89.72318
2011,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,81.35492
2014,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,57.7735
2014,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.71826
2014,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,86.02509
2014,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,65.19132
2014,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,78.91113
2014,Croatia,15+,_T,ALLAREA,_T,MALE,84.24692
2014,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,90.56747
2014,Croatia,15+,_T,ALLAREA,_T,FEMALE,87.69241
2014,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,90.75602
2017,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,46.86027
2017,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,92.65944
2017,Croatia,15+,_T,ALLAREA,_T,MALE,89.83806
2011,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,42.10509
2011,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,46.06663
2011,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,43.73284
2011,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,26.74536
2011,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,19.75066
2011,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,47.37583
2011,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,33.62757
2017,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,80.99702
2017,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,89.5726
2017,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,62.0176
2017,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,86.14346
2017,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.92479
2017,Croatia,15+,_T,ALLAREA,_T,FEMALE,82.69695
2021,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,80.2528
2011,Kazakhstan,15+,_T,ALLAREA,_T,MALE,40.22807
2011,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,47.73888
2014,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,44.72789
2014,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,61.3847
2014,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,31.60731
2014,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,55.58548
2014,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,60.01888
2021,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,91.80419
2021,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,96.68935
2021,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,84.4594
2021,Croatia,15+,_T,ALLAREA,_T,MALE,93.93028
2021,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,94.1141
2021,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,76.11321
2021,Croatia,15+,_T,ALLAREA,_T,FEMALE,89.96307
2014,Kazakhstan,15+,_T,ALLAREA,_T,MALE,52.00246
2014,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,58.29386
2014,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,53.90742
2014,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,28.01054
2017,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,60.28655
2017,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,36.85295
2017,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,66.05122
2021,Albania,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,56.50374
2021,Albania,15+,_T,ALLAREA,_T,MALE,42.58516
2021,Albania,15-24,_T,ALLAREA,_T,BOTHSEX,43.8671
2011,Azerbaijan,15+,_T,ALLAREA,R60,BOTHSEX,19.38502
2011,Azerbaijan,25+,_T,ALLAREA,_T,BOTHSEX,18.56072
2011,Azerbaijan,15-24,_T,ALLAREA,_T,BOTHSEX,4.50735
2011,Azerbaijan,15+,_T,ALLAREA,_T,FEMALE,14.25925
2011,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,40.16358
2011,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,71.19083
2011,Serbia,15+,_T,ALLAREA,_T,MALE,62.10524
2011,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,48.65464
2011,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,28.93017
2011,Serbia,15+,_T,ALLAREA,_T,FEMALE,62.31583
2011,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,67.57958
2017,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,48.80589
2017,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,29.64362
2017,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,58.69753
2017,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,64.47054
2017,Kazakhstan,15+,_T,ALLAREA,_T,MALE,56.89526
2017,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,65.26225
2021,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,73.54769
2011,Azerbaijan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,16.66914
2011,Azerbaijan,15+,_T,ALLAREA,_T,BOTHSEX,14.90085
2011,Azerbaijan,15+,_T,ALLAREA,_T,MALE,15.61626
2011,Azerbaijan,15+,_T,ALLAREA,B40,BOTHSEX,8.15484
2011,Azerbaijan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,8.69968
2014,Azerbaijan,15+,_T,ALLAREA,B40,BOTHSEX,24.79335
2014,Azerbaijan,15+,_T,ALLAREA,_T,MALE,32.61356
2021,Kazakhstan,15+,_T,URBAN,_T,BOTHSEX,82.9314
2021,Kazakhstan,15+,_T,RURAL,_T,BOTHSEX,77.84308
2021,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,83.62919
2021,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,80.46317
2021,Kazakhstan,15+,_T,ALLAREA,_T,MALE,78.2887
2021,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,82.08334
2021,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,82.70483
2011,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,62.21622
2011,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,71.17567
2014,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,82.51584
2014,Serbia,15+,_T,ALLAREA,_T,MALE,83.22865
2014,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,83.47656
2014,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,75.52573
2014,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,86.7891
2021,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,84.20191
2021,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,81.10846
2021,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,61.87584
2011,Kosovo,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,26.35446
2011,Kosovo,15+,_T,ALLAREA,B40,BOTHSEX,29.86673
2011,Kosovo,15+,_T,ALLAREA,_T,MALE,57.26895
2011,Kosovo,25+,_T,ALLAREA,_T,BOTHSEX,47.69983
2014,Azerbaijan,15+,_T,ALLAREA,_T,BOTHSEX,29.15149
2014,Azerbaijan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,31.65081
2014,Azerbaijan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,17.30359
2014,Azerbaijan,15+,_T,ALLAREA,_T,FEMALE,25.89699
2014,Azerbaijan,15-24,_T,ALLAREA,_T,BOTHSEX,10.02495
2014,Azerbaijan,25+,_T,ALLAREA,_T,BOTHSEX,36.30556
2014,Azerbaijan,15+,_T,ALLAREA,R60,BOTHSEX,32.04978
2014,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,83.09234
2014,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,83.89097
2014,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,77.76267
2014,Serbia,15+,_T,ALLAREA,_T,FEMALE,82.9674
2017,Serbia,15+,_T,ALLAREA,_T,MALE,72.87623
2017,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,64.52927
2017,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,76.92512
2011,Kosovo,15+,_T,ALLAREA,R60,BOTHSEX,53.88512
2011,Kosovo,15-24,_T,ALLAREA,_T,BOTHSEX,33.52043
2011,Kosovo,15+,_T,ALLAREA,_T,FEMALE,31.45454
2011,Kosovo,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,56.86317
2011,Kosovo,15+,_T,ALLAREA,_T,BOTHSEX,44.30996
2014,Kosovo,15+,_T,ALLAREA,_T,FEMALE,36.32044
2014,Kosovo,15-24,_T,ALLAREA,_T,BOTHSEX,41.07738
2017,Azerbaijan,15-24,_T,ALLAREA,_T,BOTHSEX,12.571
2017,Azerbaijan,15+,_T,ALLAREA,_T,FEMALE,27.71963
2017,Azerbaijan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,30.06141
2017,Azerbaijan,15+,_T,ALLAREA,_T,BOTHSEX,28.5712
2017,Azerbaijan,15+,_T,ALLAREA,R60,BOTHSEX,35.4988
2017,Azerbaijan,25+,_T,ALLAREA,_T,BOTHSEX,34.54172
2017,Azerbaijan,15+,_T,ALLAREA,_T,MALE,29.43609
2017,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,71.44105
2017,Serbia,15+,_T,ALLAREA,_T,FEMALE,70.12701
2017,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,33.34475
2017,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,51.48439
2017,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,76.04527
2017,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,80.62364
2021,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,92.83773
2014,Kosovo,15+,_T,ALLAREA,R60,BOTHSEX,52.84831
2014,Kosovo,25+,_T,ALLAREA,_T,BOTHSEX,50.25376
2014,Kosovo,15+,_T,ALLAREA,B40,BOTHSEX,40.21311
2014,Kosovo,15+,_T,ALLAREA,_T,MALE,59.43781
2014,Kosovo,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,35.86976
2014,Kosovo,15+,_T,ALLAREA,_T,BOTHSEX,47.80315
2014,Kosovo,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,62.05884
2017,Kosovo,15+,_T,ALLAREA,R60,BOTHSEX,57.5506
2017,Kosovo,25+,_T,ALLAREA,_T,BOTHSEX,59.01699
2017,Kosovo,15+,_T,ALLAREA,B40,BOTHSEX,44.33332
2017,Kosovo,15-24,_T,ALLAREA,_T,BOTHSEX,35.60762
2017,Kosovo,15+,_T,ALLAREA,_T,FEMALE,43.71807
2017,Kosovo,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,64.96385
2017,Kosovo,15+,_T,ALLAREA,_T,BOTHSEX,52.2734
2017,Kosovo,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,42.07023
2017,Kosovo,15+,_T,ALLAREA,_T,MALE,61.14766
2021,Kosovo,15+,_T,ALLAREA,B40,BOTHSEX,51.86515
2021,Kosovo,15+,_T,ALLAREA,_T,MALE,68.89552
2021,Kosovo,15+,_T,ALLAREA,R60,BOTHSEX,62.10781
2021,Kosovo,15+,_T,RURAL,_T,BOTHSEX,58.8775
2021,Kosovo,15+,_T,URBAN,_T,BOTHSEX,57.48472
2017,Azerbaijan,15+,_T,ALLAREA,B40,BOTHSEX,18.13518
2017,Azerbaijan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,20.48311
2011,Austria,15+,_T,ALLAREA,_T,MALE,97.73666
2011,Austria,15+,_T,ALLAREA,B40,BOTHSEX,94.72293
2011,Austria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,88.93701
2011,Austria,15+,_T,ALLAREA,R60,BOTHSEX,98.64353
2011,Austria,25+,_T,ALLAREA,_T,BOTHSEX,97.74355
2021,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,80.42492
2021,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,69.39645
2021,Serbia,15+,_T,ALLAREA,_T,FEMALE,89.82834
2021,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.57786
2021,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,89.41573
2021,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,92.14755
2021,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,84.28136
2011,Austria,15-24,_T,ALLAREA,_T,BOTHSEX,92.54129
2011,Austria,15+,_T,ALLAREA,_T,FEMALE,96.56331
2011,Austria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,97.44667
2011,Austria,15+,_T,ALLAREA,_T,BOTHSEX,97.08174
2014,Austria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.3621
2014,Austria,15+,_T,ALLAREA,B40,BOTHSEX,96.27384
2014,Austria,25+,_T,ALLAREA,_T,BOTHSEX,98.14218
2021,Kosovo,25+,_T,ALLAREA,_T,BOTHSEX,64.07963
2021,Kosovo,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,46.56065
2021,Kosovo,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,72.53165
2021,Kosovo,15+,_T,ALLAREA,_T,BOTHSEX,58.01196
2021,Kosovo,15+,_T,ALLAREA,_T,FEMALE,47.38639
2021,Kosovo,15-24,_T,ALLAREA,_T,BOTHSEX,44.01052
2011,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,3.5519
2014,Austria,15+,_T,ALLAREA,R60,BOTHSEX,97.10156
2014,Austria,15+,_T,ALLAREA,_T,MALE,96.0564
2014,Austria,15+,_T,ALLAREA,_T,BOTHSEX,96.73406
2014,Austria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.75199
2014,Austria,15+,_T,ALLAREA,_T,FEMALE,97.37267
2014,Austria,15-24,_T,ALLAREA,_T,BOTHSEX,88.48522
2017,Austria,15+,_T,ALLAREA,R60,BOTHSEX,98.33476
2021,Serbia,15+,_T,ALLAREA,_T,MALE,88.99213
2011,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,72.7878
2011,Slovakia,15+,_T,ALLAREA,_T,MALE,80.33153
2011,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,83.4788
2011,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,79.58302
2011,Slovakia,15+,_T,ALLAREA,_T,FEMALE,78.91837
2011,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,59.48045
2021,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.41278
2011,Cyprus,15+,_T,ALLAREA,R60,BOTHSEX,90.16928
2011,Cyprus,15+,_T,ALLAREA,_T,MALE,87.61609
2011,Cyprus,15+,_T,ALLAREA,B40,BOTHSEX,77.83727
2011,Cyprus,15+,_T,ALLAREA,_T,BOTHSEX,85.23765
2011,Cyprus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,68.55774
2011,Cyprus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.74923
2011,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,0.98037
2011,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,4.07306
2011,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,5.60841
2011,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,4.65655
2011,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,3.07091
2011,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,3.75726
2011,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,0.0
2017,Austria,25+,_T,ALLAREA,_T,BOTHSEX,99.09359
2017,Austria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,95.95869
2017,Austria,15-24,_T,ALLAREA,_T,BOTHSEX,92.59291
2017,Austria,15+,_T,ALLAREA,_T,FEMALE,98.37577
2017,Austria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.36727
2017,Austria,15+,_T,ALLAREA,_T,BOTHSEX,98.16367
2017,Austria,15+,_T,ALLAREA,_T,MALE,97.93497
2011,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,3.94427
2014,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,5.40184
2014,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,18.4706
2014,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,11.60793
2014,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,21.37573
2014,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,18.92936
2014,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,22.67639
2014,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,21.46539
2014,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,12.15669
2014,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,17.9494
2017,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,45.57576
2017,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,42.76566
2017,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,43.53569
2017,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,26.98433
2011,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,49.24459
2011,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,84.09981
2011,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,87.73613
2014,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,82.13952
2014,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.04458
2014,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,37.63776
2014,Slovakia,15+,_T,ALLAREA,_T,FEMALE,79.97284
2017,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,41.16806
2017,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,35.67722
2017,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,39.942
2017,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.44126
2017,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,38.855
2021,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,36.24347
2021,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,48.87584
2017,Austria,15+,_T,ALLAREA,B40,BOTHSEX,97.9066
2021,Austria,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,Austria,15+,_T,ALLAREA,B40,BOTHSEX,100.0
2021,Austria,15+,_T,ALLAREA,_T,MALE,99.89867
2021,Austria,15+,_T,ALLAREA,_T,BOTHSEX,99.95072
2021,Austria,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.94589
2021,Austria,15+,_T,ALLAREA,_T,FEMALE,100.0
2014,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,89.1868
2014,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,77.24139
2014,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,84.92396
2014,Slovakia,15+,_T,ALLAREA,_T,MALE,74.28571
2014,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,69.86657
2017,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,89.58826
2017,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,84.18159
2021,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,45.76426
2021,Kyrgyzstan,15+,_T,RURAL,_T,BOTHSEX,44.64758
2021,Kyrgyzstan,15+,_T,URBAN,_T,BOTHSEX,45.42527
2021,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,43.75607
2021,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,28.93628
2021,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,45.09484
2021,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,49.1118
2021,Austria,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Austria,25+,_T,ALLAREA,_T,BOTHSEX,99.94536
2021,Austria,15+,_T,ALLAREA,R60,BOTHSEX,99.91791
2011,Armenia,15+,_T,ALLAREA,_T,MALE,16.716
2011,Armenia,15+,_T,ALLAREA,B40,BOTHSEX,15.03569
2011,Armenia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,6.96654
2011,Armenia,15+,_T,ALLAREA,R60,BOTHSEX,19.10858
2017,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,91.59402
2017,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,54.58187
2017,Slovakia,15+,_T,ALLAREA,_T,FEMALE,83.13399
2017,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,49.18106
2017,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,88.29214
2017,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,77.93739
