Year,GeoAreaName,Type of waste treatment,Value
2007,Switzerland,INCINRT_EGY,49.03934
2007,Switzerland,INCINRT,0.0
2008,Switzerland,INCINRT_EGY,50.06191
2008,Switzerland,INCINRT,0.0
2002,Finland,INCINRT_EGY,9.0604
2002,Finland,INCINRT,2.18121
2003,Finland,INCINRT,2.22405
2003,Finland,INCINRT_EGY,10.54366
2004,Finland,INCINRT,2.07909
2004,Finland,INCINRT_EGY,11.61843
2005,Finland,INCINRT_EGY,9.05826
2005,Finland,INCINRT,2.03512
2006,Finland,INCINRT,2.07692
2006,Finland,INCINRT_EGY,8.53846
2007,Finland,INCINRT,2.76636
2007,Finland,INCINRT_EGY,11.58879
2008,Finland,INCINRT_EGY,17.26879
2009,Switzerland,INCINRT_EGY,48.70903
2009,Switzerland,INCINRT,0.0
2010,Switzerland,INCINRT_EGY,49.54178
2010,Switzerland,INCINRT,0.0
2011,Switzerland,INCINRT,0.0
2011,Switzerland,INCINRT_EGY,49.87222
2012,Switzerland,INCINRT_EGY,49.96413
2012,Switzerland,INCINRT,0.0
2013,Switzerland,INCINRT,0.0
2013,Switzerland,INCINRT_EGY,49.01892
2014,Switzerland,INCINRT,0.0
2014,Switzerland,INCINRT_EGY,46.45355
2015,Switzerland,INCINRT_EGY,47.26368
2015,Switzerland,INCINRT,0.0
2016,Switzerland,INCINRT,0.0
2016,Switzerland,INCINRT_EGY,47.53719
2017,Switzerland,INCINRT_EGY,47.49666
2017,Switzerland,INCINRT,0.0
2018,Switzerland,INCINRT_EGY,47.50499
2018,Switzerland,INCINRT,0.0
2019,Switzerland,INCINRT,0.0
2019,Switzerland,INCINRT_EGY,46.99786
2020,Switzerland,INCINRT,0.0
2020,Switzerland,INCINRT_EGY,47.16207
2021,Switzerland,INCINRT_EGY,47.73246
2021,Switzerland,INCINRT,0.0
2008,Finland,INCINRT,4.73266
2009,Finland,INCINRT_EGY,18.07182
2009,Finland,INCINRT,4.44965
2010,Finland,INCINRT,4.5653
2010,Finland,INCINRT_EGY,22.07225
2011,Finland,INCINRT_EGY,24.93564
2011,Finland,INCINRT,0.0
2012,Finland,INCINRT,0.0
2012,Finland,INCINRT_EGY,33.78378
2013,Finland,INCINRT_EGY,42.39374
2013,Finland,INCINRT,0.0
2014,Finland,INCINRT_EGY,50.03802
2014,Finland,INCINRT,0.0
2000,Türkiye,INCINRT,0.0
2000,Türkiye,INCINRT_EGY,0.0
2001,Türkiye,INCINRT,0.0
2001,Türkiye,INCINRT_EGY,0.0
2002,Türkiye,INCINRT_EGY,0.0
2002,Türkiye,INCINRT,0.0
2003,Türkiye,INCINRT,0.0
2003,Türkiye,INCINRT_EGY,0.0
2004,Türkiye,INCINRT_EGY,0.0
2004,Türkiye,INCINRT,0.0
2005,Türkiye,INCINRT,0.0
2005,Türkiye,INCINRT_EGY,0.0
2006,Türkiye,INCINRT_EGY,0.0
2006,Türkiye,INCINRT,0.0
2007,Türkiye,INCINRT_EGY,0.0
2007,Türkiye,INCINRT,0.0
2008,Türkiye,INCINRT_EGY,0.0
2008,Türkiye,INCINRT,0.0
2009,Türkiye,INCINRT_EGY,0.0
2009,Türkiye,INCINRT,0.0
2010,Türkiye,INCINRT_EGY,0.0
2010,Türkiye,INCINRT,0.0
2011,Türkiye,INCINRT_EGY,0.0
2011,Türkiye,INCINRT,0.0
2012,Türkiye,INCINRT_EGY,0.0
2012,Türkiye,INCINRT,0.0
2013,Türkiye,INCINRT,0.0
2013,Türkiye,INCINRT_EGY,0.0
2014,Türkiye,INCINRT,0.0
2014,Türkiye,INCINRT_EGY,0.0
2015,Türkiye,INCINRT,0.0
2015,Türkiye,INCINRT_EGY,0.0
2016,Türkiye,INCINRT_EGY,0.0
2016,Türkiye,INCINRT,0.0
2017,Türkiye,INCINRT,0.0
2017,Türkiye,INCINRT_EGY,0.0
2018,Türkiye,INCINRT_EGY,0.0
2018,Türkiye,INCINRT,0.0
2019,Türkiye,INCINRT,0.0
2015,Finland,INCINRT_EGY,47.91819
2015,Finland,INCINRT,0.0
2016,Finland,INCINRT_EGY,54.73266
2016,Finland,INCINRT,0.0
2017,Finland,INCINRT,0.0
2017,Finland,INCINRT_EGY,58.53485
2018,Finland,INCINRT,0.03288
2018,Finland,INCINRT_EGY,56.98783
2019,Finland,INCINRT_EGY,55.58758
2019,Finland,INCINRT,0.03202
2020,Finland,INCINRT,0.08884
2020,Finland,INCINRT_EGY,57.26977
2021,Finland,INCINRT_EGY,62.47038
2021,Finland,INCINRT,0.17773
2000,France,INCINRT,4.57864
2000,France,INCINRT_EGY,32.8061
2001,France,INCINRT_EGY,33.16044
2001,France,INCINRT,3.58097
2002,France,INCINRT,2.67715
2002,France,INCINRT_EGY,33.99217
2003,France,INCINRT,2.16242
2003,France,INCINRT_EGY,33.95541
2004,France,INCINRT_EGY,34.77993
2004,France,INCINRT,1.93564
2005,France,INCINRT,1.43341
2005,France,INCINRT_EGY,34.60581
2006,France,INCINRT_EGY,33.9821
2006,France,INCINRT,1.47223
2007,France,INCINRT,1.50967
2007,France,INCINRT_EGY,33.38057
2008,France,INCINRT,1.35648
2008,France,INCINRT_EGY,33.90047
2009,France,INCINRT,1.20548
2009,France,INCINRT_EGY,34.42747
2010,France,INCINRT_EGY,34.84065
2010,France,INCINRT,1.22511
2011,France,INCINRT,1.24461
2011,France,INCINRT_EGY,35.25438
2012,France,INCINRT,1.16286
2012,France,INCINRT_EGY,35.35263
2013,France,INCINRT,1.07971
2013,France,INCINRT_EGY,35.45178
2014,France,INCINRT,0.89317
2014,France,INCINRT_EGY,35.48745
2015,France,INCINRT_EGY,35.52003
2015,France,INCINRT,0.70464
2016,France,INCINRT,0.26836
2016,France,INCINRT_EGY,31.71776
2017,France,INCINRT_EGY,31.14276
2017,France,INCINRT,0.26233
2018,France,INCINRT_EGY,31.1343
2018,France,INCINRT,0.14179
2019,France,INCINRT_EGY,30.75628
2019,France,INCINRT,0.14168
2020,France,INCINRT_EGY,32.16937
2020,France,INCINRT,0.14297
2021,France,INCINRT,0.14206
2021,France,INCINRT_EGY,31.16565
2000,Germany,INCINRT,21.39746
2000,Germany,INCINRT_EGY,21.56031
2001,Germany,INCINRT,21.976
2001,Germany,INCINRT_EGY,22.16227
2002,Germany,INCINRT_EGY,22.57826
2002,Germany,INCINRT,22.28833
2003,Germany,INCINRT,22.64721
2003,Germany,INCINRT_EGY,23.00592
2004,Germany,INCINRT,25.07742
2004,Germany,INCINRT_EGY,25.84342
2005,Germany,INCINRT_EGY,30.51874
2005,Germany,INCINRT,29.5951
2006,Germany,INCINRT,28.91052
2006,Germany,INCINRT_EGY,37.24852
2007,Germany,INCINRT_EGY,36.17683
2007,Germany,INCINRT,24.63925
2008,Germany,INCINRT,22.70556
2008,Germany,INCINRT_EGY,35.65861
2009,Germany,INCINRT,22.46936
2009,Germany,INCINRT_EGY,36.51632
2010,Germany,INCINRT,21.39448
2010,Germany,INCINRT_EGY,37.07781
2011,Germany,INCINRT,20.47097
2011,Germany,INCINRT_EGY,36.54279
2012,Germany,INCINRT_EGY,34.55053
2012,Germany,INCINRT,16.73868
2013,Germany,INCINRT_EGY,33.70385
2013,Germany,INCINRT,10.56284
2014,Germany,INCINRT,10.41838
2014,Germany,INCINRT_EGY,33.0261
2015,Germany,INCINRT_EGY,32.01356
2015,Germany,INCINRT,8.63729
2016,Germany,INCINRT,4.58826
2016,Germany,INCINRT_EGY,31.94138
2017,Germany,INCINRT,1.1817
2017,Germany,INCINRT_EGY,31.97142
2018,Germany,INCINRT,0.95503
2018,Germany,INCINRT_EGY,32.08715
2019,Germany,INCINRT,0.95629
2019,Germany,INCINRT_EGY,32.52983
2020,Germany,INCINRT,1.15525
2020,Germany,INCINRT_EGY,30.2558
2021,Germany,INCINRT,0.71631
2021,Germany,INCINRT_EGY,29.81692
2019,Türkiye,INCINRT_EGY,0.0
2020,Türkiye,INCINRT_EGY,0.0
2020,Türkiye,INCINRT,0.0
2008,North Macedonia,INCINRT,0.0
2011,North Macedonia,INCINRT,0.0
2017,Uzbekistan,LANDFIL,91.02467
2018,Uzbekistan,LANDFIL,80.84263
2021,Uzbekistan,LANDFIL,77.56248
2021,Uzbekistan,LANDFIL,77.56248
