Year,GeoAreaName,Age,Sex,Value
2010,Armenia,ALLAGE,BOTHSEX,0.64
2020,Poland,18+,BOTHSEX,0.03
2020,Poland,18+,MALE,0.05
2020,Poland,ALLAGE,BOTHSEX,0.02
2021,Poland,ALLAGE,BOTHSEX,0.04
2006,Portugal,ALLAGE,BOTHSEX,0.24
2008,Portugal,ALLAGE,BOTHSEX,0.07
2009,Portugal,ALLAGE,BOTHSEX,0.11
2010,Portugal,ALLAGE,BOTHSEX,0.08
2012,Portugal,ALLAGE,BOTHSEX,0.07
2013,Portugal,ALLAGE,BOTHSEX,0.27
2007,Cyprus,ALLAGE,BOTHSEX,5.03
2008,Cyprus,ALLAGE,BOTHSEX,3.66
2009,Cyprus,ALLAGE,BOTHSEX,2.07
2014,Cyprus,18+,MALE,2.34
2014,Cyprus,ALLAGE,BOTHSEX,0.93
2014,Portugal,18+,MALE,0.27
2014,Portugal,ALLAGE,BOTHSEX,0.12
2015,Portugal,ALLAGE,BOTHSEX,0.05
2015,Portugal,18+,MALE,0.13
2017,Portugal,ALLAGE,BOTHSEX,0.06
2015,Cyprus,18+,MALE,1.26
2015,Cyprus,ALLAGE,BOTHSEX,0.51
2017,Portugal,18+,MALE,0.15
2011,Armenia,ALLAGE,BOTHSEX,0.34
2012,Armenia,ALLAGE,BOTHSEX,0.24
2013,Armenia,ALLAGE,BOTHSEX,0.52
2014,Armenia,ALLAGE,BOTHSEX,0.21
2015,Armenia,ALLAGE,BOTHSEX,0.28
2018,Portugal,ALLAGE,BOTHSEX,0.06
2019,Portugal,18+,MALE,0.25
2019,Portugal,ALLAGE,BOTHSEX,0.1
2020,Portugal,18+,MALE,0.13
2020,Portugal,ALLAGE,BOTHSEX,0.05
2005,Romania,ALLAGE,BOTHSEX,4.79
2006,Romania,ALLAGE,BOTHSEX,4.84
2007,Romania,ALLAGE,BOTHSEX,3.49
2016,Cyprus,18+,MALE,1.25
2016,Cyprus,ALLAGE,BOTHSEX,0.5
2017,Cyprus,18+,MALE,3.29
2008,Romania,ALLAGE,BOTHSEX,1.87
2009,Romania,ALLAGE,BOTHSEX,1.56
2010,Romania,ALLAGE,BOTHSEX,2.37
2011,Romania,ALLAGE,BOTHSEX,2.5
2012,Romania,ALLAGE,BOTHSEX,2.61
2013,Romania,ALLAGE,BOTHSEX,2.19
2014,Romania,ALLAGE,BOTHSEX,2.38
2015,Romania,ALLAGE,BOTHSEX,2.5
2016,Romania,ALLAGE,BOTHSEX,2.68
2017,Romania,<18Y,FEMALE,2.29
2017,Romania,<18Y,MALE,10.42
2017,Romania,18+,BOTHSEX,1.33
2017,Romania,18+,MALE,2.77
2017,Romania,ALLAGE,BOTHSEX,2.3
2017,Cyprus,ALLAGE,BOTHSEX,1.32
2018,Cyprus,18+,MALE,6.11
2018,Cyprus,ALLAGE,BOTHSEX,2.46
2019,Cyprus,18+,MALE,4.64
2017,Romania,<18Y,BOTHSEX,6.44
2018,Romania,<18Y,BOTHSEX,4.73
2018,Romania,18+,BOTHSEX,1.0
2018,Romania,18+,MALE,2.08
2018,Romania,<18Y,MALE,8.2
2018,Romania,<18Y,FEMALE,1.09
2018,Romania,ALLAGE,BOTHSEX,1.71
2019,Romania,18+,MALE,3.4
2019,Romania,18+,BOTHSEX,1.62
2019,Cyprus,ALLAGE,BOTHSEX,1.87
2020,Cyprus,18+,MALE,1.4
2020,Cyprus,ALLAGE,BOTHSEX,0.73
2019,Romania,<18Y,MALE,13.18
2019,Romania,<18Y,FEMALE,0.55
2019,Romania,<18Y,BOTHSEX,7.01
2019,Romania,ALLAGE,BOTHSEX,2.65
2020,Romania,<18Y,MALE,9.59
2020,Romania,18+,MALE,2.8
2020,Romania,18+,BOTHSEX,1.34
2020,Romania,<18Y,BOTHSEX,5.76
2020,Romania,ALLAGE,BOTHSEX,2.19
2020,Romania,<18Y,FEMALE,1.76
2005,Czechia,ALLAGE,BOTHSEX,0.17
2006,Czechia,ALLAGE,BOTHSEX,0.1
2007,Czechia,ALLAGE,BOTHSEX,0.15
2008,Czechia,ALLAGE,BOTHSEX,0.09
2009,Czechia,ALLAGE,BOTHSEX,0.05
2010,Czechia,ALLAGE,BOTHSEX,0.08
2011,Czechia,ALLAGE,BOTHSEX,0.08
2012,Czechia,ALLAGE,BOTHSEX,0.49
2013,Czechia,ALLAGE,BOTHSEX,0.47
2021,Romania,ALLAGE,BOTHSEX,1.98
2006,Serbia,ALLAGE,BOTHSEX,0.38
2008,Serbia,ALLAGE,BOTHSEX,0.36
2009,Serbia,ALLAGE,BOTHSEX,0.44
2012,Serbia,ALLAGE,BOTHSEX,0.55
2014,Serbia,ALLAGE,BOTHSEX,0.11
2014,Czechia,ALLAGE,BOTHSEX,0.61
2015,Czechia,ALLAGE,BOTHSEX,0.31
2016,Czechia,ALLAGE,BOTHSEX,0.09
2017,Czechia,ALLAGE,BOTHSEX,0.07
2017,Czechia,18+,FEMALE,0.16
2015,Serbia,ALLAGE,BOTHSEX,0.27
2015,Serbia,<18Y,FEMALE,2.73
2016,Serbia,18+,MALE,0.78
2016,Serbia,ALLAGE,BOTHSEX,0.35
2005,Belgium,ALLAGE,BOTHSEX,0.66
2006,Belgium,ALLAGE,BOTHSEX,0.54
2007,Belgium,ALLAGE,BOTHSEX,1.15
2008,Belgium,ALLAGE,BOTHSEX,1.14
2009,Belgium,ALLAGE,BOTHSEX,1.2
2017,Serbia,ALLAGE,BOTHSEX,0.08
2017,Serbia,18+,MALE,0.17
2017,Serbia,18+,BOTHSEX,0.08
2018,Serbia,<18Y,BOTHSEX,1.01
2018,Serbia,ALLAGE,BOTHSEX,0.22
2017,Czechia,18+,BOTHSEX,0.08
2018,Czechia,18+,BOTHSEX,0.14
2018,Serbia,18+,MALE,0.45
2019,Serbia,<18Y,BOTHSEX,0.47
2019,Serbia,18+,BOTHSEX,0.15
2019,Serbia,<18Y,MALE,0.91
2019,Serbia,18+,MALE,0.31
2019,Serbia,ALLAGE,BOTHSEX,0.22
2020,Serbia,<18Y,MALE,0.76
2020,Serbia,<18Y,BOTHSEX,0.39
2020,Serbia,18+,BOTHSEX,0.23
2020,Serbia,ALLAGE,BOTHSEX,0.26
2019,Czechia,18+,BOTHSEX,0.13
2012,Belgium,ALLAGE,BOTHSEX,0.47
2013,Belgium,ALLAGE,BOTHSEX,0.33
2014,Belgium,ALLAGE,BOTHSEX,0.38
2014,Belgium,18+,MALE,0.85
2014,Belgium,18+,FEMALE,0.11
2015,Belgium,<18Y,MALE,0.43
2020,Serbia,18+,MALE,0.49
2008,Slovakia,ALLAGE,BOTHSEX,0.32
2009,Slovakia,ALLAGE,BOTHSEX,0.32
2010,Slovakia,ALLAGE,BOTHSEX,0.2
2011,Slovakia,ALLAGE,BOTHSEX,0.22
2012,Slovakia,ALLAGE,BOTHSEX,0.28
2013,Slovakia,ALLAGE,BOTHSEX,0.28
2010,Denmark,ALLAGE,BOTHSEX,0.9
2011,Denmark,ALLAGE,BOTHSEX,0.99
2012,Denmark,ALLAGE,BOTHSEX,0.8
2013,Denmark,ALLAGE,BOTHSEX,1.03
2014,Denmark,ALLAGE,BOTHSEX,0.23
2014,Slovakia,ALLAGE,BOTHSEX,0.24
2014,Slovakia,18+,MALE,0.61
2016,Slovakia,18+,MALE,0.66
2016,Slovakia,ALLAGE,BOTHSEX,0.33
2017,Slovakia,<18Y,MALE,1.75
2017,Slovakia,18+,MALE,1.4
2017,Slovakia,ALLAGE,BOTHSEX,0.75
2017,Slovakia,<18Y,BOTHSEX,0.9
2015,Belgium,18+,MALE,0.85
2015,Belgium,ALLAGE,BOTHSEX,0.39
2016,Belgium,ALLAGE,BOTHSEX,0.42
2016,Belgium,18+,MALE,1.0
2015,Denmark,ALLAGE,BOTHSEX,0.86
2016,Denmark,ALLAGE,BOTHSEX,1.96
2017,Denmark,18+,MALE,3.55
2017,Denmark,ALLAGE,BOTHSEX,1.43
2017,Slovakia,18+,BOTHSEX,0.72
2018,Slovakia,18+,BOTHSEX,0.23
2018,Slovakia,<18Y,BOTHSEX,0.69
2017,Denmark,18+,BOTHSEX,1.88
2018,Denmark,18+,MALE,1.32
2018,Denmark,18+,BOTHSEX,0.67
2018,Slovakia,ALLAGE,BOTHSEX,0.31
2018,Slovakia,18+,MALE,0.47
2018,Slovakia,<18Y,MALE,1.35
2019,Slovakia,18+,BOTHSEX,0.16
2019,Slovakia,<18Y,MALE,1.15
2019,Slovakia,ALLAGE,BOTHSEX,0.24
2018,Denmark,ALLAGE,BOTHSEX,0.54
2019,Slovakia,<18Y,BOTHSEX,0.59
2019,Slovakia,18+,MALE,0.33
2020,Slovakia,18+,BOTHSEX,0.25
2019,Denmark,ALLAGE,BOTHSEX,0.53
2019,Denmark,18+,BOTHSEX,0.78
2019,Denmark,18+,MALE,1.31
2020,Slovakia,<18Y,MALE,1.34
2020,Slovakia,ALLAGE,BOTHSEX,0.33
2020,Slovakia,18+,MALE,0.51
2020,Denmark,ALLAGE,BOTHSEX,0.67
2020,Denmark,18+,MALE,1.6
2020,Denmark,18+,BOTHSEX,0.83
2005,Slovenia,ALLAGE,BOTHSEX,0.3
2006,Slovenia,ALLAGE,BOTHSEX,2.04
2010,Slovenia,ALLAGE,BOTHSEX,1.56
2011,Slovenia,ALLAGE,BOTHSEX,0.97
2012,Slovenia,ALLAGE,BOTHSEX,0.63
2013,Slovenia,ALLAGE,BOTHSEX,1.74
2015,Slovenia,18+,MALE,5.57
2015,Slovenia,ALLAGE,BOTHSEX,2.26
2016,Slovenia,ALLAGE,BOTHSEX,1.2
2016,Slovenia,18+,MALE,2.94
2017,Slovenia,18+,MALE,7.61
2012,Estonia,ALLAGE,BOTHSEX,0.53
2013,Estonia,ALLAGE,BOTHSEX,0.76
2015,Estonia,ALLAGE,BOTHSEX,0.76
2016,Estonia,ALLAGE,BOTHSEX,0.61
2017,Slovenia,ALLAGE,BOTHSEX,3.15
2017,Slovenia,18+,BOTHSEX,3.83
2018,Slovenia,ALLAGE,BOTHSEX,3.18
2018,Slovenia,18+,BOTHSEX,3.87
2018,Slovenia,18+,MALE,7.68
2017,Estonia,ALLAGE,BOTHSEX,0.46
2018,Estonia,<18Y,MALE,3.84
2018,Estonia,ALLAGE,BOTHSEX,0.76
2019,Slovenia,18+,MALE,0.58
2019,Slovenia,ALLAGE,BOTHSEX,0.24
2019,Slovenia,18+,BOTHSEX,0.29
2019,Estonia,18+,MALE,2.02
2019,Estonia,ALLAGE,BOTHSEX,0.75
2019,Estonia,18+,BOTHSEX,0.93
2020,Slovenia,18+,BOTHSEX,1.55
2020,Slovenia,18+,MALE,3.11
2020,Slovenia,ALLAGE,BOTHSEX,1.28
2008,Spain,ALLAGE,BOTHSEX,0.22
2009,Spain,ALLAGE,BOTHSEX,0.22
2008,Finland,ALLAGE,BOTHSEX,0.13
2009,Finland,ALLAGE,BOTHSEX,0.09
2010,Finland,ALLAGE,BOTHSEX,0.39
2011,Finland,ALLAGE,BOTHSEX,0.32
2012,Spain,ALLAGE,BOTHSEX,0.27
2013,Spain,ALLAGE,BOTHSEX,0.57
2014,Spain,18+,MALE,0.77
2014,Spain,ALLAGE,BOTHSEX,0.33
2012,Finland,ALLAGE,BOTHSEX,0.28
2013,Finland,ALLAGE,BOTHSEX,0.61
2014,Finland,18+,MALE,1.45
2014,Finland,ALLAGE,BOTHSEX,0.59
2015,Finland,18+,MALE,0.84
2015,Finland,ALLAGE,BOTHSEX,0.33
2016,Finland,ALLAGE,BOTHSEX,0.82
2016,Finland,18+,MALE,1.76
2016,Finland,<18Y,MALE,0.91
2015,Spain,18+,MALE,0.68
2015,Spain,ALLAGE,BOTHSEX,0.29
2016,Spain,18+,MALE,0.75
2016,Spain,ALLAGE,BOTHSEX,0.32
2016,Spain,<18Y,MALE,0.14
2017,Finland,18+,MALE,0.74
2017,Finland,18+,BOTHSEX,0.97
2017,Finland,18+,FEMALE,0.31
2017,Finland,ALLAGE,BOTHSEX,0.84
2018,Finland,ALLAGE,BOTHSEX,1.18
2017,Spain,18+,MALE,0.67
2017,Spain,18+,FEMALE,0.11
2017,Spain,ALLAGE,BOTHSEX,0.33
2017,Spain,<18Y,BOTHSEX,0.11
2017,Spain,18+,BOTHSEX,0.38
2017,Spain,<18Y,MALE,0.21
2018,Spain,18+,BOTHSEX,0.32
2018,Spain,<18Y,BOTHSEX,0.07
2018,Finland,18+,BOTHSEX,1.37
2019,Finland,<18Y,MALE,1.11
2019,Finland,ALLAGE,BOTHSEX,1.47
2019,Finland,18+,MALE,3.43
2019,Finland,<18Y,BOTHSEX,0.57
2019,Finland,18+,BOTHSEX,1.68
2018,Spain,18+,FEMALE,0.03
2018,Spain,18+,MALE,0.63
2018,Spain,<18Y,MALE,0.14
2018,Spain,ALLAGE,BOTHSEX,0.27
2019,Spain,<18Y,BOTHSEX,0.06
2019,Spain,18+,MALE,1.47
2017,Belgium,ALLAGE,BOTHSEX,0.48
2017,Belgium,18+,MALE,1.2
2018,Belgium,18+,MALE,0.67
2020,Finland,ALLAGE,BOTHSEX,1.12
2020,Finland,18+,MALE,2.46
2020,Finland,18+,FEMALE,0.22
2020,Finland,18+,BOTHSEX,1.32
2021,Finland,ALLAGE,BOTHSEX,1.23
2019,Spain,<18Y,MALE,0.12
2019,Spain,ALLAGE,BOTHSEX,0.62
2019,Spain,18+,BOTHSEX,0.74
2019,Spain,18+,FEMALE,0.06
2020,Spain,<18Y,MALE,0.28
2020,Spain,18+,BOTHSEX,0.4
2008,France,ALLAGE,BOTHSEX,0.83
2015,France,ALLAGE,BOTHSEX,1.03
2016,France,ALLAGE,BOTHSEX,1.53
2018,France,<18Y,MALE,3.68
2018,France,<18Y,FEMALE,0.24
2018,France,18+,MALE,2.67
2018,France,18+,FEMALE,0.12
2020,Spain,18+,MALE,0.75
2020,Spain,ALLAGE,BOTHSEX,0.33
2021,Spain,ALLAGE,BOTHSEX,0.29
2008,Sweden,ALLAGE,BOTHSEX,0.15
2009,Sweden,ALLAGE,BOTHSEX,0.29
2011,Sweden,ALLAGE,BOTHSEX,0.05
