Year,GeoAreaName,Sex,Value
2015,Croatia,FEMALE,39
2016,Croatia,FEMALE,23
2017,Croatia,FEMALE,30
2018,Croatia,FEMALE,28
2019,Croatia,FEMALE,31
2020,Croatia,FEMALE,29
2021,Croatia,FEMALE,47
2022,Croatia,FEMALE,48
2023,Croatia,FEMALE,48
2015,Italy,FEMALE,195
2016,Italy,FEMALE,195
2017,Italy,FEMALE,195
2018,Italy,FEMALE,195
2019,Italy,FEMALE,225
2020,Italy,FEMALE,225
2021,Italy,FEMALE,225
2022,Italy,FEMALE,228
2023,Italy,FEMALE,129
2000,Cyprus,FEMALE,3
2001,Cyprus,FEMALE,4
2002,Cyprus,FEMALE,6
2003,Cyprus,FEMALE,6
2004,Cyprus,FEMALE,6
2005,Cyprus,FEMALE,9
2006,Cyprus,FEMALE,9
2007,Cyprus,FEMALE,8
2008,Cyprus,FEMALE,8
2009,Cyprus,FEMALE,8
2010,Cyprus,FEMALE,7
2011,Cyprus,FEMALE,7
2012,Cyprus,FEMALE,6
2013,Cyprus,FEMALE,6
2014,Cyprus,FEMALE,7
2015,Cyprus,FEMALE,7
2016,Cyprus,FEMALE,7
2017,Cyprus,FEMALE,10
2019,Slovakia,FEMALE,30
2020,Slovakia,FEMALE,31
2021,Slovakia,FEMALE,34
2022,Slovakia,FEMALE,32
2023,Slovakia,FEMALE,33
2000,Slovenia,FEMALE,7
2001,Slovenia,FEMALE,11
2002,Slovenia,FEMALE,11
2003,Slovenia,FEMALE,11
2000,Kazakhstan,FEMALE,8
2001,Kazakhstan,FEMALE,8
2002,Kazakhstan,FEMALE,8
2003,Kazakhstan,FEMALE,8
2004,Kazakhstan,FEMALE,8
2005,Kazakhstan,FEMALE,8
2006,Kazakhstan,FEMALE,8
2007,Kazakhstan,FEMALE,8
2008,Kazakhstan,FEMALE,17
2004,Slovenia,FEMALE,11
2005,Slovenia,FEMALE,11
2006,Slovenia,FEMALE,11
2007,Slovenia,FEMALE,11
2008,Slovenia,FEMALE,11
2009,Slovenia,FEMALE,12
2010,Slovenia,FEMALE,13
2011,Slovenia,FEMALE,13
2012,Slovenia,FEMALE,29
2009,Kazakhstan,FEMALE,17
2010,Kazakhstan,FEMALE,19
2011,Kazakhstan,FEMALE,19
2012,Kazakhstan,FEMALE,26
2013,Kazakhstan,FEMALE,26
2014,Kazakhstan,FEMALE,29
2015,Kazakhstan,FEMALE,28
2016,Kazakhstan,FEMALE,28
2017,Kazakhstan,FEMALE,29
2013,Slovenia,FEMALE,29
2014,Slovenia,FEMALE,30
2015,Slovenia,FEMALE,33
2016,Slovenia,FEMALE,33
2017,Slovenia,FEMALE,33
2018,Slovenia,FEMALE,33
2019,Slovenia,FEMALE,22
2020,Slovenia,FEMALE,25
2021,Slovenia,FEMALE,24
2022,Slovenia,FEMALE,26
2023,Slovenia,FEMALE,34
2000,Spain,FEMALE,75
2001,Spain,FEMALE,99
2002,Spain,FEMALE,99
2003,Spain,FEMALE,99
2004,Spain,FEMALE,99
2005,Spain,FEMALE,126
2006,Spain,FEMALE,126
2018,Kazakhstan,FEMALE,29
2019,Kazakhstan,FEMALE,29
2020,Kazakhstan,FEMALE,29
2021,Kazakhstan,FEMALE,29
2022,Kazakhstan,FEMALE,29
2023,Kazakhstan,FEMALE,29
2000,Kyrgyzstan,FEMALE,1
2001,Kyrgyzstan,FEMALE,1
2002,Kyrgyzstan,FEMALE,6
2007,Spain,FEMALE,126
2008,Spain,FEMALE,128
2009,Spain,FEMALE,127
2010,Spain,FEMALE,128
2011,Spain,FEMALE,128
2012,Spain,FEMALE,126
2013,Spain,FEMALE,126
2014,Spain,FEMALE,139
2015,Spain,FEMALE,144
2003,Kyrgyzstan,FEMALE,6
2004,Kyrgyzstan,FEMALE,6
2005,Kyrgyzstan,FEMALE,6
2006,Kyrgyzstan,FEMALE,0
2007,Kyrgyzstan,FEMALE,0
2008,Kyrgyzstan,FEMALE,23
2009,Kyrgyzstan,FEMALE,23
2010,Kyrgyzstan,FEMALE,23
2011,Kyrgyzstan,FEMALE,28
2012,Kyrgyzstan,FEMALE,28
2013,Kyrgyzstan,FEMALE,28
2014,Kyrgyzstan,FEMALE,28
2015,Kyrgyzstan,FEMALE,28
2016,Kyrgyzstan,FEMALE,23
2017,Kyrgyzstan,FEMALE,23
2018,Kyrgyzstan,FEMALE,23
2019,Kyrgyzstan,FEMALE,23
2020,Kyrgyzstan,FEMALE,23
2021,Kyrgyzstan,FEMALE,20
2022,Kyrgyzstan,FEMALE,18
2023,Kyrgyzstan,FEMALE,18
2000,Latvia,FEMALE,17
2001,Latvia,FEMALE,17
2002,Latvia,FEMALE,17
2003,Latvia,FEMALE,21
2004,Latvia,FEMALE,21
2005,Latvia,FEMALE,21
2006,Latvia,FEMALE,21
2007,Latvia,FEMALE,19
2008,Latvia,FEMALE,20
2009,Latvia,FEMALE,20
2010,Latvia,FEMALE,22
2011,Latvia,FEMALE,20
2012,Latvia,FEMALE,23
2013,Latvia,FEMALE,23
2014,Latvia,FEMALE,25
2015,Latvia,FEMALE,18
2016,Latvia,FEMALE,18
2017,Latvia,FEMALE,16
2018,Latvia,FEMALE,16
2019,Latvia,FEMALE,31
2020,Latvia,FEMALE,30
2021,Latvia,FEMALE,29
2022,Latvia,FEMALE,27
2023,Latvia,FEMALE,29
2016,Spain,FEMALE,140
2017,Spain,FEMALE,137
2018,Spain,FEMALE,137
2019,Spain,FEMALE,144
2020,Spain,FEMALE,154
2021,Spain,FEMALE,154
2022,Spain,FEMALE,150
2023,Spain,FEMALE,148
