Year,GeoAreaName,Sex,Value
2000,Finland,BOTHSEX,24.3
2005,Finland,BOTHSEX,19.9
2005,Finland,FEMALE,10.7
2005,Finland,MALE,29.5
2010,Finland,BOTHSEX,18.6
2010,Finland,FEMALE,9.3
2010,Finland,MALE,28.2
2015,Finland,BOTHSEX,14.0
2015,Finland,FEMALE,6.6
2015,Finland,MALE,21.7
2019,Finland,FEMALE,7.6
2019,Finland,MALE,23.2
2019,Finland,BOTHSEX,15.3
2000,France,MALE,29.2
2000,France,BOTHSEX,20.2
2000,France,FEMALE,11.7
2005,France,BOTHSEX,19.1
2005,France,FEMALE,11.1
2005,France,MALE,27.7
2010,France,BOTHSEX,18.2
2010,France,FEMALE,10.4
2010,France,MALE,26.5
2015,France,MALE,23.7
2015,France,BOTHSEX,15.8
2015,France,FEMALE,8.4
2019,France,BOTHSEX,13.8
2019,France,FEMALE,7.6
2019,France,MALE,20.4
2000,Georgia,BOTHSEX,7.4
2000,Georgia,FEMALE,2.8
2000,Georgia,MALE,12.5
2005,Georgia,BOTHSEX,6.2
2005,Georgia,FEMALE,2.5
2005,Georgia,MALE,10.2
2010,Georgia,BOTHSEX,8.3
2010,Georgia,FEMALE,2.9
2010,Georgia,MALE,14.2
2015,Georgia,BOTHSEX,10.5
2015,Georgia,FEMALE,3.6
2015,Georgia,MALE,18.1
2019,Georgia,BOTHSEX,9.2
2019,Georgia,FEMALE,3.0
2019,Georgia,MALE,16.0
2000,Germany,MALE,21.7
2000,Germany,BOTHSEX,14.5
2000,Germany,FEMALE,7.6
2005,Germany,BOTHSEX,13.3
2005,Germany,FEMALE,7.0
2005,Germany,MALE,19.9
2010,Germany,BOTHSEX,13.2
2010,Germany,FEMALE,6.8
2010,Germany,MALE,20.0
2015,Germany,BOTHSEX,13.3
2015,Germany,FEMALE,7.3
2015,Germany,MALE,19.5
2019,Germany,MALE,18.6
2019,Germany,BOTHSEX,12.3
2019,Germany,FEMALE,6.2
2000,Greece,BOTHSEX,3.5
2000,Greece,FEMALE,1.5
2000,Greece,MALE,5.4
2005,Greece,BOTHSEX,3.6
2005,Greece,FEMALE,1.4
2005,Greece,MALE,5.9
2010,Greece,MALE,6.3
2010,Greece,FEMALE,0.7
2010,Greece,BOTHSEX,3.5
2015,Greece,MALE,8.2
2015,Greece,BOTHSEX,5.0
2015,Greece,FEMALE,2.0
2019,Greece,BOTHSEX,5.1
2019,Greece,FEMALE,1.9
2019,Greece,MALE,8.4
2000,Hungary,MALE,52.6
2000,Hungary,BOTHSEX,33.4
2000,Hungary,FEMALE,15.9
2005,Hungary,BOTHSEX,26.4
2005,Hungary,FEMALE,11.6
2005,Hungary,MALE,42.8
2010,Hungary,BOTHSEX,25.5
2010,Hungary,FEMALE,11.0
2010,Hungary,MALE,41.6
2015,Hungary,BOTHSEX,19.9
2015,Hungary,FEMALE,9.9
2015,Hungary,MALE,31.0
2019,Hungary,MALE,25.9
2019,Hungary,BOTHSEX,16.6
2019,Hungary,FEMALE,8.3
2000,Iceland,BOTHSEX,13.1
2000,Iceland,FEMALE,6.3
2000,Iceland,MALE,19.8
2005,Iceland,BOTHSEX,11.8
2005,Iceland,FEMALE,8.3
2005,Iceland,MALE,15.4
2010,Iceland,BOTHSEX,12.8
2010,Iceland,FEMALE,5.7
2010,Iceland,MALE,19.7
2015,Iceland,MALE,22.5
2015,Iceland,BOTHSEX,14.3
2015,Iceland,FEMALE,5.9
2019,Iceland,BOTHSEX,11.9
2019,Iceland,MALE,19.8
2019,Iceland,FEMALE,3.9
2000,Ireland,BOTHSEX,12.7
2000,Ireland,FEMALE,4.8
2000,Ireland,MALE,20.7
2005,Ireland,BOTHSEX,11.8
2005,Ireland,FEMALE,5.1
2005,Ireland,MALE,18.6
2010,Ireland,BOTHSEX,11.9
2010,Ireland,FEMALE,5.4
2010,Ireland,MALE,18.5
2015,Ireland,BOTHSEX,9.3
2015,Ireland,FEMALE,4.0
2015,Ireland,MALE,14.7
2019,Ireland,BOTHSEX,9.6
2019,Ireland,FEMALE,3.9
2019,Ireland,MALE,15.4
2000,Italy,BOTHSEX,7.5
2000,Italy,FEMALE,3.9
2000,Italy,MALE,11.4
2005,Italy,MALE,10.1
2005,Italy,BOTHSEX,6.7
2005,Italy,FEMALE,3.5
2010,Italy,BOTHSEX,6.9
2010,Italy,FEMALE,3.2
2010,Italy,MALE,10.8
2015,Italy,BOTHSEX,7.1
2015,Italy,FEMALE,3.6
2015,Italy,MALE,10.9
2019,Italy,BOTHSEX,6.7
2019,Italy,FEMALE,3.5
2019,Italy,MALE,10.1
2000,Kazakhstan,BOTHSEX,38.7
2000,Kazakhstan,FEMALE,11.5
2000,Kazakhstan,MALE,68.1
