Year,GeoAreaName,Age,Sex,Value
2021,Croatia,<5Y,MALE,5.0
2021,Croatia,<5Y,FEMALE,4.3
2000,Cyprus,<5Y,FEMALE,6.0
2000,Cyprus,<5Y,MALE,7.0
2000,Cyprus,<5Y,BOTHSEX,6.5
2001,Cyprus,<5Y,MALE,6.5
2001,Cyprus,<5Y,FEMALE,5.7
2001,Cyprus,<5Y,BOTHSEX,6.1
2002,Cyprus,<5Y,FEMALE,5.3
2002,Cyprus,<5Y,BOTHSEX,5.7
2002,Cyprus,<5Y,MALE,6.1
2003,Cyprus,<5Y,MALE,5.7
2003,Cyprus,<5Y,FEMALE,4.9
2003,Cyprus,<5Y,BOTHSEX,5.3
2004,Cyprus,<5Y,FEMALE,4.6
2004,Cyprus,<5Y,BOTHSEX,5.0
2004,Cyprus,<5Y,MALE,5.3
2005,Cyprus,<5Y,FEMALE,4.3
2005,Cyprus,<5Y,BOTHSEX,4.6
2005,Cyprus,<5Y,MALE,4.9
2006,Cyprus,<5Y,BOTHSEX,4.3
2006,Cyprus,<5Y,FEMALE,4.0
2006,Cyprus,<5Y,MALE,4.6
2007,Cyprus,<5Y,MALE,4.3
2007,Cyprus,<5Y,FEMALE,3.7
2007,Cyprus,<5Y,BOTHSEX,4.0
2008,Cyprus,<5Y,BOTHSEX,3.8
2008,Cyprus,<5Y,FEMALE,3.5
2008,Cyprus,<5Y,MALE,4.1
2009,Cyprus,<5Y,FEMALE,3.3
2009,Cyprus,<5Y,BOTHSEX,3.6
2009,Cyprus,<5Y,MALE,3.9
2010,Cyprus,<5Y,BOTHSEX,3.5
2010,Cyprus,<5Y,FEMALE,3.2
2010,Cyprus,<5Y,MALE,3.7
2011,Cyprus,<5Y,FEMALE,3.0
2020,Georgia,<5Y,BOTHSEX,9.6
2020,Georgia,<5Y,FEMALE,8.5
2020,Georgia,<5Y,MALE,10.6
2021,Georgia,<5Y,MALE,10.5
2021,Georgia,<5Y,FEMALE,8.4
2021,Georgia,<5Y,BOTHSEX,9.5
2000,Germany,<5Y,MALE,5.9
2000,Germany,<5Y,FEMALE,4.8
2000,Germany,<5Y,BOTHSEX,5.4
2001,Germany,<5Y,MALE,5.7
2019,Armenia,<5Y,BOTHSEX,11.8
2019,Armenia,<5Y,MALE,13.0
2020,Armenia,<5Y,BOTHSEX,11.3
2020,Armenia,<5Y,FEMALE,10.1
2020,Armenia,<5Y,MALE,12.4
2021,Armenia,<5Y,MALE,11.8
2021,Armenia,<5Y,FEMALE,9.6
2021,Armenia,<5Y,BOTHSEX,10.7
2000,Belgium,<5Y,BOTHSEX,5.9
2000,Belgium,<5Y,MALE,6.5
2014,Lithuania,<5Y,MALE,5.4
2015,Lithuania,<5Y,MALE,5.3
2015,Lithuania,<5Y,BOTHSEX,4.9
2015,Lithuania,<5Y,FEMALE,4.4
2016,Lithuania,<5Y,FEMALE,4.3
2016,Lithuania,<5Y,BOTHSEX,4.7
2016,Lithuania,<5Y,MALE,5.1
2017,Lithuania,<5Y,BOTHSEX,4.4
2017,Lithuania,<5Y,FEMALE,4.0
2017,Lithuania,<5Y,MALE,4.8
2001,Germany,<5Y,BOTHSEX,5.2
2001,Germany,<5Y,FEMALE,4.7
2002,Germany,<5Y,FEMALE,4.6
2002,Germany,<5Y,BOTHSEX,5.1
2002,Germany,<5Y,MALE,5.6
2003,Germany,<5Y,MALE,5.5
2003,Germany,<5Y,BOTHSEX,5.0
2003,Germany,<5Y,FEMALE,4.5
2004,Germany,<5Y,FEMALE,4.4
2004,Germany,<5Y,BOTHSEX,4.9
2000,Belgium,<5Y,FEMALE,5.2
2001,Belgium,<5Y,FEMALE,5.0
2001,Belgium,<5Y,MALE,6.3
2001,Belgium,<5Y,BOTHSEX,5.7
2002,Belgium,<5Y,BOTHSEX,5.5
